"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2"
3,30,193,0001,0129,303328,03,111111,02,1,
3,30,193,0001,0805,303366,01,111111,03,1,
3,30,193,0001,0805,303366,02,111111,05,1,
3,30,193,0001,0805,303366,03,111111,03,1,
3,30,193,0001,0805,303366,04,111111,02,1,
3,30,193,0001,0805,303366,05,111111,04,1,
3,08,019,0001,3573,080515,01,111111,03,1,
3,08,019,0001,3573,080515,02,111111,02,1,
3,08,019,0001,3573,080515,03,111111,04,1,
3,08,019,0001,3573,080515,04,111111,03,1,
3,08,019,0001,3573,080515,05,111111,04,1,
3,08,019,0001,3855,080517,01,111111,02,1,
3,08,019,0001,3855,080517,02,111111,04,1,
3,08,019,0001,3855,080517,03,111111,02,1,
3,08,019,0001,3855,080517,04,111111,01,1,
3,08,019,0001,1825,080518,01,111111,07,1,
3,08,019,0001,1825,080518,02,111111,05,1,
3,08,019,0001,1825,080518,03,111111,08,1,
3,08,019,0001,1825,080518,04,111111,04,1,
3,08,019,0001,1825,080518,05,111111,05,1,
3,08,019,0001,3183,080533,01,111111,01,1,
3,08,019,0001,3183,080533,02,111111,02,1,
3,08,019,0001,3183,080533,03,111111,02,1,
3,08,019,0001,3183,080533,04,111111,02,1,
3,08,019,0001,3785,080535,03,111111,03,1,
3,08,019,0001,3785,080535,04,111111,02,1,
3,08,019,0001,3785,080535,05,111111,02,1,
3,08,019,0001,3357,080537,01,111111,04,1,
3,08,019,0001,3357,080537,02,111111,04,1,
3,08,019,0001,3357,080537,03,111111,04,1,
3,08,019,0001,3357,080537,04,111111,04,1,
3,08,019,0001,3357,080537,05,111111,05,1,
3,08,019,0001,2698,080570,01,111111,02,1,
3,08,019,0001,2698,080570,02,111111,02,1,
3,08,019,0001,2698,080570,05,111111,03,1,
3,08,019,0001,3874,080571,01,111111,03,1,
3,08,019,0001,3874,080571,02,111111,04,1,
3,08,019,0001,3874,080571,03,111111,06,1,
3,08,019,0001,3874,080571,04,111111,03,1,
3,08,019,0001,3874,080571,05,111111,05,1,
3,08,019,0001,6436,080575,01,111111,10,1,
3,08,019,0001,6436,080575,02,111111,02,1,
3,08,019,0001,6436,080575,03,111111,05,1,
3,08,019,0001,6436,080575,04,111111,01,1,
3,08,019,0001,6436,080575,05,111111,04,1,
3,08,019,0001,5029,080609,01,111111,05,1,
3,08,019,0001,5029,080609,02,111111,02,1,
3,08,019,0001,5029,080609,03,111111,04,1,
3,08,019,0001,5599,080613,01,111111,02,1,
3,08,019,0001,5599,080613,03,111111,05,1,
3,08,019,0001,5599,080613,05,111111,05,1,
3,08,019,0001,5616,080646,01,111111,05,1,
3,08,019,0001,5616,080646,02,111111,05,1,
3,08,019,0001,5616,080646,03,111111,05,1,
3,08,019,0001,5616,080646,04,111111,02,1,
3,08,019,0001,5616,080646,05,111111,01,1,
3,08,019,0001,2310,080663,01,111111,05,1,
3,08,019,0001,2310,080663,02,111111,01,1,
3,08,019,0001,2310,080663,03,111111,02,1,
3,08,019,0001,2310,080663,04,111111,04,1,
3,08,019,0001,2310,080663,05,111111,04,1,
3,08,019,0001,3728,080674,01,111111,07,1,
3,08,019,0001,3728,080674,02,111111,03,1,
3,08,019,0001,3728,080674,03,111111,04,1,
3,08,019,0001,3728,080674,04,111111,03,1,
3,08,019,0001,3728,080674,05,111111,02,1,
3,08,019,0001,621A,080728,01,111111,01,1,
3,08,019,0001,2132,080728,02,111111,04,1,
3,08,019,0001,386A,080765,01,111111,04,1,
3,08,019,0001,386A,080765,02,111111,04,1,
3,08,019,0001,386A,080765,03,111111,06,1,
3,08,019,0001,386A,080765,04,111111,06,1,
3,08,019,0001,386A,080765,05,111111,04,1,
3,08,019,0001,5847,080828,01,111111,04,1,
3,08,019,0001,5847,080828,02,111111,03,1,
3,08,019,0001,5847,080828,03,111111,03,1,
3,08,019,0001,5847,080828,04,111111,06,1,
3,08,019,0001,1100,080831,01,111111,04,1,
3,08,019,0001,1100,080831,02,111111,03,1,
3,08,019,0001,1100,080831,03,111111,02,1,
3,08,019,0001,1100,080831,04,111111,02,1,
3,08,019,0001,1882,080890,01,111111,02,1,
3,08,019,0001,1882,080890,02,111111,05,1,
3,08,019,0001,1882,080890,03,111111,02,1,
3,08,019,0001,1882,080890,05,111111,10,1,
3,08,019,0001,6510,080896,01,111111,03,1,
3,08,019,0001,6510,080896,02,111111,03,1,
3,08,019,0001,6510,080896,03,111111,03,1,
3,08,019,0001,6510,080896,04,111111,03,1,
3,08,019,0001,6510,080896,05,111111,04,1,
3,18,017,0001,1398,180012,01,111111,02,1,
3,18,017,0001,1398,180012,02,111111,09,1,
3,18,017,0001,1398,180012,03,111111,04,1,
3,18,017,0001,1398,180012,04,111111,03,1,
3,18,017,0001,1398,180012,05,111111,04,1,
3,18,017,0001,1330,180038,01,111111,03,1,
3,18,017,0001,1330,180038,02,111111,02,1,
3,18,017,0001,1330,180038,03,111111,02,1,
3,18,017,0001,1330,180038,04,111111,02,1,
3,18,017,0001,1330,180038,05,111111,05,1,
3,18,017,0001,1152,180040,01,111111,01,1,
3,18,017,0001,1152,180040,02,111111,04,1,
3,18,017,0001,1152,180040,03,111111,02,1,
3,18,017,0001,1152,180040,04,111111,03,1,
3,18,017,0001,1152,180040,05,111111,02,1,
3,18,017,0001,1186,180080,01,111111,02,1,
3,18,017,0001,1186,180080,02,111111,01,1,
3,18,017,0001,1186,180080,03,111111,04,1,
3,18,017,0001,1186,180080,04,111111,04,1,
3,18,017,0001,1186,180080,05,111111,02,1,
3,18,017,0001,1133,180114,01,111111,02,1,
3,18,017,0001,1133,180114,02,111111,03,1,
3,18,017,0001,1133,180114,03,111111,03,1,
3,18,017,0001,1133,180114,04,111111,04,1,
3,18,017,0001,1133,180114,05,111111,08,1,
3,18,017,0001,0544,180115,01,111111,02,1,
3,18,017,0001,0544,180115,02,111111,07,1,
3,18,017,0001,0544,180115,03,111111,02,1,
3,18,017,0001,0544,180115,04,111111,03,1,
3,18,017,0001,0544,180115,05,111111,05,1,
3,18,017,0001,0760,180175,01,111111,05,1,
3,18,017,0001,0760,180175,02,111111,03,1,
3,18,017,0001,0760,180175,03,111111,05,1,
3,18,017,0001,0760,180175,04,111111,05,1,
3,18,017,0001,110A,180228,01,111111,06,1,
3,18,017,0001,110A,180228,02,111111,04,1,
3,18,017,0001,110A,180228,03,111111,04,1,
3,18,017,0001,110A,180228,04,111111,04,1,
3,18,017,0001,110A,180228,05,111111,08,1,
3,18,017,0001,0775,180229,01,111111,04,1,
3,18,017,0001,0775,180229,02,111111,04,1,
3,18,017,0001,0775,180229,03,111111,05,1,
3,18,017,0001,0775,180229,04,111111,02,1,
3,18,017,0001,0775,180229,05,111111,02,1,
3,18,017,0001,0332,180260,01,111111,05,1,
3,18,017,0001,0332,180260,02,111111,02,1,
3,18,017,0001,0332,180260,03,111111,01,1,
3,18,017,0001,0332,180260,04,111111,04,1,
3,18,017,0001,0332,180260,05,111111,03,1,
3,18,017,0001,0563,180265,01,111111,08,1,
3,18,017,0001,0563,180265,02,111111,05,1,
3,18,017,0001,0563,180265,03,111111,06,1,
3,18,017,0001,0563,180265,04,111111,02,1,
3,18,017,0001,1222,180272,01,111111,04,1,
3,18,017,0001,1222,180272,02,111111,04,1,
3,18,017,0001,1222,180272,03,111111,03,1,
3,18,017,0001,1222,180272,04,111111,07,1,
3,18,017,0001,1222,180272,05,111111,02,1,
3,18,017,0001,128A,180293,01,111111,06,1,
3,18,017,0001,128A,180293,02,111111,03,1,
3,18,017,0001,128A,180293,03,121112,06,2,02
3,18,017,0001,128A,180293,04,111111,04,1,
3,18,017,0001,078A,180295,01,111111,09,1,
3,18,017,0001,078A,180295,02,111111,02,1,
3,18,017,0001,078A,180295,03,111111,06,1,
3,18,017,0001,078A,180295,04,111111,04,1,
3,18,017,0001,078A,180295,05,111111,04,1,
3,18,017,0001,0756,180397,01,111111,04,1,
3,18,017,0001,0756,180397,02,111111,01,1,
3,18,017,0001,0756,180397,03,111111,04,1,
3,18,017,0001,0756,180397,04,111111,04,1,
3,18,017,0001,0756,180397,05,111111,06,1,
3,26,030,0001,2890,260005,01,111111,06,1,
3,26,030,0001,2890,260005,02,111111,05,1,
3,26,030,0001,2890,260005,03,111111,04,1,
3,26,030,0001,2890,260005,04,111111,05,1,
3,26,030,0001,5378,260007,01,111111,03,1,
3,26,030,0001,5378,260007,02,111111,05,1,
3,26,030,0001,5378,260007,03,111111,05,1,
3,26,030,0001,5378,260007,04,111111,04,1,
3,26,030,0001,5378,260007,05,121112,04,2,02
3,26,030,0001,2405,260013,01,111111,03,1,
3,26,030,0001,2405,260013,02,111111,03,1,
3,26,030,0001,2405,260013,03,111111,04,1,
3,26,030,0001,2405,260013,04,111111,03,1,
3,26,030,0001,2405,260013,05,111111,04,1,
3,26,030,0001,2585,260017,01,111111,06,1,
3,26,030,0001,2585,260017,02,111111,04,1,
3,26,030,0001,2585,260017,03,111111,03,1,
3,26,030,0001,2585,260017,04,111111,05,1,
3,26,030,0001,2585,260017,05,111111,01,1,
3,26,030,0001,5166,260034,01,111111,06,1,
3,26,030,0001,5166,260034,02,111111,05,1,
3,26,030,0001,5166,260034,03,111111,06,1,
3,26,030,0001,5166,260034,04,111111,05,1,
3,26,030,0001,5166,260034,05,111111,01,1,
3,26,030,0001,5429,260040,02,111111,01,1,
3,26,030,0001,5429,260040,03,111111,05,1,
3,26,030,0001,2250,260071,01,111111,02,1,
3,26,030,0001,2250,260071,02,111111,04,1,
3,26,030,0001,2250,260071,03,111111,02,1,
3,26,030,0001,2250,260071,04,111111,07,1,
3,26,030,0001,2250,260071,05,111111,10,1,
3,26,030,0001,5128,260098,01,111111,02,1,
3,26,030,0001,5128,260098,02,111111,02,1,
3,26,030,0001,5128,260098,03,111111,04,1,
3,26,030,0001,5128,260098,04,111111,04,1,
3,26,030,0001,5128,260098,05,111111,03,1,
3,26,030,0001,2655,260100,01,111111,05,1,
3,26,030,0001,2655,260100,03,111111,05,1,
3,26,030,0001,234A,260102,01,111111,04,1,
3,26,030,0001,234A,260102,02,111111,01,1,
3,26,030,0001,234A,260102,03,111111,01,1,
3,26,030,0001,234A,260102,05,111111,02,1,
3,26,030,0001,2509,260144,01,111111,04,1,
3,26,030,0001,2509,260144,02,111111,04,1,
3,26,030,0001,2509,260144,03,111111,07,1,
3,26,030,0001,2509,260144,04,111111,06,1,
3,26,030,0001,2509,260144,05,111111,05,1,
3,26,030,0001,3244,260173,01,111111,02,1,
3,26,030,0001,3244,260173,02,111111,04,1,
3,26,030,0001,3244,260173,03,111111,05,1,
3,26,030,0001,3244,260173,04,111111,03,1,
3,26,030,0001,3244,260173,05,111111,03,1,
3,26,030,0001,2513,260230,01,111111,04,1,
3,26,030,0001,2513,260230,02,111111,06,1,
3,26,030,0001,2513,260230,03,111111,04,1,
3,26,030,0001,2513,260230,04,111111,03,1,
3,26,030,0001,2513,260230,05,111111,03,1,
3,26,030,0001,5062,260236,01,111111,04,1,
3,26,030,0001,5062,260236,02,111111,05,1,
3,26,030,0001,5062,260236,04,111111,04,1,
3,26,030,0001,5062,260236,05,111111,03,1,
3,26,030,0001,5221,260260,01,111111,05,1,
3,26,030,0001,5221,260260,02,111111,06,1,
3,26,030,0001,5221,260260,03,111111,03,1,
3,26,030,0001,5221,260260,04,111111,05,1,
3,26,030,0001,5221,260260,05,111111,02,1,
3,26,030,0001,615A,260262,01,111111,02,1,
3,26,030,0001,615A,260262,02,111111,05,1,
3,26,030,0001,615A,260262,03,111111,04,1,
3,26,030,0001,615A,260262,04,111111,04,1,
3,26,030,0001,615A,260262,05,111111,05,1,
3,26,030,0001,4986,260302,01,111111,03,1,
3,26,030,0001,4986,260302,02,111111,02,1,
3,26,030,0001,4986,260302,03,111111,04,1,
3,26,030,0001,4986,260302,04,111111,04,1,
3,26,030,0001,4986,260302,05,111111,03,1,
3,26,030,0001,5414,260335,01,111111,09,1,
3,26,030,0001,5414,260335,02,111111,04,1,
3,26,030,0001,5414,260335,03,111111,04,1,
3,26,030,0001,5414,260335,04,111111,02,1,
3,26,030,0001,5414,260335,05,111111,05,1,
3,26,030,0001,6018,260390,01,111111,03,1,
3,26,030,0001,6018,260390,02,111111,05,1,
3,26,030,0001,6018,260390,03,111111,04,1,
3,26,030,0001,6018,260390,04,111111,02,1,
3,26,030,0001,6018,260390,05,111111,06,1,
3,26,030,0001,3032,260399,01,111111,03,1,
3,26,030,0001,3032,260399,02,111111,03,1,
3,26,030,0001,3032,260399,03,111111,04,1,
3,26,030,0001,3032,260399,05,111111,03,1,
3,22,014,0001,2827,220003,01,111111,06,1,
3,22,014,0001,2827,220003,02,111111,04,1,
3,22,014,0001,2827,220003,03,111111,05,1,
3,22,014,0001,2827,220003,04,111111,04,1,
3,22,014,0001,230A,220014,01,111111,01,1,
3,22,014,0001,230A,220014,02,111111,03,1,
3,22,014,0001,230A,220014,03,111111,03,1,
3,22,014,0001,230A,220014,05,111111,04,1,
3,22,014,0001,166A,220017,01,111111,06,1,
3,22,014,0001,166A,220017,02,111111,03,1,
3,22,014,0001,166A,220017,03,111111,06,1,
3,22,014,0001,166A,220017,04,111111,08,1,
3,22,014,0001,166A,220017,05,111111,04,1,
3,22,014,0001,1138,220043,01,111111,09,1,
3,22,014,0001,1138,220043,02,111111,03,1,
3,22,014,0001,1138,220043,03,111111,06,1,
3,22,014,0001,1138,220043,04,111111,04,1,
3,22,014,0001,1138,220043,05,111111,06,1,
3,22,014,0001,0394,220051,01,111111,06,1,
3,22,014,0001,0394,220051,02,111111,02,1,
3,22,014,0001,0394,220051,03,111111,02,1,
3,22,014,0001,0394,220051,04,111111,03,1,
3,22,014,0001,0394,220051,05,111111,05,1,
3,22,014,0001,2189,220071,01,111111,05,1,
3,22,014,0001,2189,220071,02,111111,04,1,
3,22,014,0001,2189,220071,03,111111,06,1,
3,22,014,0001,2189,220071,04,111111,04,1,
3,22,014,0001,2189,220071,05,111111,05,1,
3,22,006,0001,0335,220072,01,121112,06,2,02
3,22,006,0001,0335,220072,02,111111,03,1,
3,22,006,0001,0335,220072,03,111111,04,1,
3,22,006,0001,0335,220072,04,111111,04,1,
3,22,014,0001,1265,220074,01,111111,04,1,
3,22,014,0001,1265,220074,02,111111,04,1,
3,22,014,0001,1265,220074,03,111111,08,1,
3,22,014,0001,1265,220074,04,111111,05,1,
3,22,014,0001,1265,220074,05,111111,07,1,
3,22,014,0001,0318,220131,01,111111,05,1,
3,22,014,0001,0318,220131,02,111111,03,1,
3,22,014,0001,0318,220131,04,111111,05,1,
3,22,014,0001,0568,220144,01,111111,03,1,
3,22,014,0001,0568,220144,02,111111,08,1,
3,22,014,0001,0568,220144,04,111111,02,1,
3,22,014,0001,0568,220144,05,111111,04,1,
3,22,014,0001,2136,220165,01,111111,03,1,
3,22,014,0001,2136,220165,02,111111,02,1,
3,22,014,0001,2136,220165,03,111111,04,1,
3,22,014,0001,2136,220165,04,111111,02,1,
3,22,014,0001,2136,220165,05,111111,03,1,
3,22,014,0001,0712,220172,01,111111,06,1,
3,22,014,0001,0712,220172,02,111111,07,1,
3,22,014,0001,0712,220172,03,111111,04,1,
3,22,014,0001,0712,220172,05,121112,10,2,02
3,22,006,0001,0320,220202,01,111111,02,1,
3,22,006,0001,0320,220202,02,111111,03,1,
3,22,006,0001,0320,220202,03,111111,04,1,
3,22,006,0001,0320,220202,04,111111,04,1,
3,22,006,0001,0320,220202,05,111111,04,1,
3,22,014,0001,0572,220270,01,111111,01,1,
3,22,014,0001,0572,220270,02,111111,05,1,
3,22,014,0001,0572,220270,03,111111,04,1,
3,22,014,0001,0572,220270,04,111111,02,1,
3,22,006,0044,0119,220330,01,111111,03,1,
3,22,006,0044,0119,220330,02,111111,03,1,
3,22,006,0044,0119,220330,03,111111,05,1,
3,22,006,0044,0119,220330,04,111111,06,1,
3,22,006,0044,0119,220330,05,111111,03,1,
3,22,014,0001,0106,220336,01,111111,03,1,
3,22,014,0001,0106,220336,02,111111,04,1,
3,22,014,0001,0106,220336,03,111111,04,1,
3,22,014,0001,0106,220336,04,111111,02,1,
3,22,014,0001,0106,220336,05,111111,05,1,
3,22,014,0001,0816,220361,01,111111,02,1,
3,22,014,0001,0816,220361,02,111111,04,1,
3,22,014,0001,0816,220361,04,111111,02,1,
3,22,014,0001,0479,220388,01,111111,02,1,
3,22,014,0001,0479,220388,03,111111,05,1,
3,22,014,0001,0479,220388,04,111111,04,1,
3,22,014,0001,0479,220388,05,111111,02,1,
3,22,014,0001,2437,220389,01,111111,03,1,
3,22,014,0001,2437,220389,02,111111,04,1,
3,22,014,0001,2437,220389,03,111111,03,1,
3,22,014,0001,2437,220389,05,111111,03,1,
3,22,014,0001,0657,220390,01,111111,04,1,
3,22,014,0001,0657,220390,02,111111,08,1,
3,22,014,0001,0657,220390,03,111111,06,1,
3,22,014,0001,0657,220390,04,111111,04,1,
3,22,014,0001,0657,220390,05,111111,05,1,
3,04,002,0001,1340,040004,01,111111,03,1,
3,04,002,0001,1340,040004,03,111111,02,1,
3,04,002,0001,1340,040004,04,111111,02,1,
3,04,002,0001,1340,040004,05,111111,03,1,
3,04,002,0001,1088,040005,01,111111,03,1,
3,04,002,0001,1088,040005,02,111111,06,1,
3,04,002,0001,1088,040005,03,111111,03,1,
3,04,002,0001,1088,040005,04,111111,03,1,
3,04,002,0001,1088,040005,05,111111,03,1,
3,04,002,0001,1105,040035,01,111111,05,1,
3,04,002,0001,1105,040035,02,121112,11,2,02
3,04,002,0001,1105,040035,03,111111,04,1,
3,04,002,0001,1105,040035,04,111111,03,1,
3,04,002,0001,1105,040035,05,111111,02,1,
3,04,002,0001,1622,040037,01,111111,02,1,
3,04,002,0001,1622,040037,02,111111,09,1,
3,04,002,0001,1622,040037,03,111111,05,1,
3,04,002,0001,1622,040037,04,111111,05,1,
3,04,002,0001,1622,040037,05,111111,04,1,
3,04,002,0001,1622,040041,01,111111,04,1,
3,04,002,0001,1622,040041,02,111111,03,1,
3,04,002,0001,1622,040041,03,111111,05,1,
3,04,002,0001,1622,040041,04,131113,10,2,03
3,04,002,0001,1622,040041,05,111111,06,1,
3,04,002,0001,0126,040060,01,111111,05,1,
3,04,002,0001,0126,040060,02,111111,04,1,
3,04,002,0001,0126,040060,03,111111,04,1,
3,04,002,0001,0126,040060,04,111111,01,1,
3,04,002,0001,0126,040060,05,111111,04,1,
3,04,002,0001,1618,040061,01,111111,02,1,
3,04,002,0001,1618,040061,02,111111,05,1,
3,04,002,0001,1618,040061,03,111111,05,1,
3,04,002,0001,1618,040061,05,111111,04,1,
3,04,002,0001,1374,040067,02,111111,03,1,
3,04,002,0001,1374,040067,01,111111,05,1,
3,04,002,0001,1374,040067,04,111111,05,1,
3,04,002,0001,1374,040067,05,111111,03,1,
3,04,002,0001,1228,040095,01,111111,04,1,
3,04,002,0001,1228,040095,02,111111,03,1,
3,04,002,0001,1228,040095,03,111111,02,1,
3,04,002,0001,1228,040095,04,111111,05,1,
3,04,002,0001,104A,040112,01,111111,04,1,
3,04,002,0001,104A,040112,02,111111,01,1,
3,04,002,0001,104A,040112,03,111111,01,1,
3,04,002,0001,104A,040112,04,111111,05,1,
3,04,002,0001,104A,040112,05,111111,03,1,
3,04,002,0001,0516,040119,01,111111,05,1,
3,04,002,0001,0516,040119,02,111111,04,1,
3,04,002,0001,0516,040119,03,111111,01,1,
3,04,002,0001,0516,040119,04,111111,05,1,
3,04,002,0001,0516,040119,05,111111,04,1,
3,04,002,0001,1270,040138,01,111111,06,1,
3,04,002,0001,1270,040138,02,111111,05,1,
3,04,002,0001,1270,040138,04,111111,04,1,
3,04,002,0001,1270,040138,05,111111,01,1,
3,04,002,0001,1374,040164,01,111111,03,1,
3,04,002,0001,1374,040164,02,111111,06,1,
3,04,002,0001,1374,040164,03,111111,04,1,
3,04,002,0001,1374,040164,04,111111,07,1,
3,04,002,0001,1374,040164,05,111111,04,1,
3,04,002,0001,0516,040193,01,111111,01,1,
3,04,002,0001,0516,040193,02,111111,02,1,
3,04,002,0001,0516,040193,03,111111,03,1,
3,04,002,0001,0516,040193,04,111111,03,1,
3,04,002,0001,0516,040193,05,111111,05,1,
3,04,002,0001,1035,040221,01,111111,05,1,
3,04,002,0001,1035,040221,02,111111,04,1,
3,04,002,0001,1035,040221,04,111111,06,1,
3,04,002,0001,1035,040221,05,111111,05,1,
3,04,002,0001,1020,040223,01,111111,02,1,
3,04,002,0001,1020,040223,02,111111,05,1,
3,04,002,0001,1020,040223,03,111111,03,1,
3,04,002,0001,1020,040223,04,111111,06,1,
3,04,002,0001,1020,040223,05,111111,01,1,
3,04,002,0001,136A,040253,01,111111,04,1,
3,04,002,0001,136A,040253,02,111111,03,1,
3,04,002,0001,136A,040253,03,111111,02,1,
3,04,002,0001,136A,040253,04,111111,02,1,
3,04,002,0001,136A,040253,05,111111,08,1,
3,04,002,0001,0573,040272,01,111111,06,1,
3,04,002,0001,0573,040272,02,111111,08,1,
3,04,002,0001,0573,040272,03,111111,03,1,
3,04,002,0001,0573,040272,04,111111,01,1,
3,04,002,0001,0573,040272,05,111111,01,1,
3,04,002,0001,1336,040278,01,111111,02,1,
3,04,002,0001,1336,040278,02,111111,06,1,
3,04,002,0001,1336,040278,03,111111,05,1,
3,04,002,0001,1336,040278,05,111111,05,1,
3,04,002,0001,0713,040304,01,111111,05,1,
3,04,002,0001,0713,040304,02,111111,02,1,
3,04,002,0001,0713,040304,03,111111,05,1,
3,04,002,0001,0713,040304,04,111111,04,1,
3,04,002,0001,0713,040304,05,111111,04,1,
3,31,101,0133,0259,310040,01,111111,04,1,
3,31,101,0133,0259,310040,02,111111,06,1,
3,31,101,0133,0259,310040,03,111111,04,1,
3,31,101,0133,0259,310040,04,111111,02,1,
3,31,101,0133,0259,310040,05,111111,02,1,
3,31,041,0001,0244,310048,01,111111,01,1,
3,31,041,0001,0244,310048,02,111111,05,1,
3,31,041,0001,0244,310048,03,111111,04,1,
3,31,041,0001,0244,310048,04,111111,05,1,
3,31,041,0001,0244,310048,05,111111,04,1,
3,31,050,0001,2521,310071,01,111111,04,1,
3,31,050,0001,2521,310071,02,111111,05,1,
3,31,050,0001,2521,310071,03,111111,04,1,
3,31,050,0001,2521,310071,04,111111,04,1,
3,31,050,0001,2521,310071,05,111111,04,1,
3,31,050,0001,0493,310073,01,111111,03,1,
3,31,050,0001,0493,310073,02,111111,05,1,
3,31,050,0001,0493,310073,03,111111,06,1,
3,31,050,0001,0493,310073,05,111111,04,1,
3,31,050,0001,4072,310074,01,111111,02,1,
3,31,050,0001,4072,310074,02,111111,05,1,
3,31,050,0001,4072,310074,04,111111,01,1,
3,31,050,0001,4072,310074,05,111111,03,1,
3,31,050,0001,3962,310101,01,111111,03,1,
3,31,050,0001,3962,310101,02,111111,04,1,
3,31,050,0001,3962,310101,03,111111,04,1,
3,31,050,0001,3962,310101,04,111111,03,1,
3,31,050,0001,3962,310101,05,111111,02,1,
3,31,050,0001,2377,310105,03,111111,05,1,
3,31,050,0001,2377,310105,04,111111,02,1,
3,31,050,0001,2377,310105,05,111111,02,1,
3,31,050,0001,2907,310134,02,111111,02,1,
3,31,050,0001,2907,310134,03,111111,03,1,
3,31,050,0001,2907,310134,04,111111,03,1,
3,31,050,0001,0652,310148,01,111111,06,1,
3,31,050,0001,0652,310148,02,111111,07,1,
3,31,050,0001,0652,310148,03,111111,02,1,
3,31,050,0001,0652,310148,04,111111,05,1,
3,31,050,0001,0652,310148,05,111111,02,1,
3,31,050,0001,1345,310174,01,111111,03,1,
3,31,050,0001,1345,310174,02,111111,02,1,
3,31,050,0001,1345,310174,03,111111,06,1,
3,31,050,0001,1345,310174,04,111111,03,1,
3,31,050,0001,1345,310174,05,111111,04,1,
3,31,050,0001,2080,310202,01,111111,04,1,
3,31,050,0001,2080,310202,02,111111,01,1,
3,31,050,0001,2080,310202,03,111111,04,1,
3,31,050,0001,2080,310202,04,111111,04,1,
3,31,050,0001,2080,310202,05,111111,03,1,
3,31,050,0001,1504,310228,01,111111,06,1,
3,31,050,0001,1504,310228,02,111111,01,1,
3,31,050,0001,1504,310228,03,111111,04,1,
3,31,050,0001,1504,310228,04,111111,06,1,
3,31,050,0001,1504,310228,05,111111,05,1,
3,31,050,0001,2911,310230,01,111111,02,1,
3,31,050,0001,2911,310230,03,111111,03,1,
3,31,050,0001,2911,310230,04,111111,08,1,
3,31,050,0001,2911,310230,05,111111,04,1,
3,31,050,0001,4316,310233,02,111111,05,1,
3,31,050,0001,4316,310233,03,111111,05,1,
3,31,050,0001,4316,310233,04,111111,04,1,
3,31,050,0001,4316,310233,05,111111,03,1,
3,31,059,0001,0766,310272,01,111111,05,1,
3,31,059,0001,0766,310272,02,111111,05,1,
3,31,059,0001,0766,310272,03,111111,02,1,
3,31,059,0001,0766,310272,04,111111,03,1,
3,31,059,0001,0766,310272,05,111111,02,1,
3,31,050,0001,3430,310293,01,111111,04,1,
3,31,050,0001,3430,310293,02,111111,04,1,
3,31,050,0001,3430,310293,03,111111,03,1,
3,31,050,0001,3430,310293,04,111111,04,1,
3,31,050,0001,3430,310293,05,111111,04,1,
3,31,050,0001,3784,310304,01,111111,03,1,
3,31,050,0001,3784,310304,02,111111,04,1,
3,31,050,0001,3784,310304,03,111111,04,1,
3,31,050,0001,3784,310304,04,111111,03,1,
3,31,050,0001,3017,310333,01,111111,04,1,
3,31,050,0001,3017,310333,02,111111,04,1,
3,31,050,0001,3017,310333,03,111111,03,1,
3,31,050,0001,3017,310333,04,111111,04,1,
3,31,050,0001,0826,310358,01,111111,03,1,
3,31,050,0001,0826,310358,02,111111,04,1,
3,31,050,0001,0826,310358,03,111111,02,1,
3,31,050,0001,0826,310358,04,111111,04,1,
3,31,050,0001,0826,310358,05,111111,05,1,
3,31,059,0001,0499,310362,02,111111,02,1,
3,31,059,0001,0499,310362,03,111111,05,1,
3,31,059,0001,0499,310362,04,111111,08,1,
3,31,059,0001,0499,310362,05,111111,03,1,
3,13,048,0001,1616,131002,01,111111,03,1,
3,13,048,0001,1616,131002,02,111111,04,1,
3,13,048,0001,1616,131002,03,111111,02,1,
3,13,048,0001,1616,131002,04,111111,03,1,
3,13,048,0001,1616,131002,05,111111,05,1,
3,13,048,0001,0444,131004,01,111111,02,1,
3,13,048,0001,0444,131004,02,111111,01,1,
3,13,048,0001,0444,131004,03,111111,05,1,
3,13,048,0001,0444,131004,04,111111,02,1,
3,13,048,0001,0444,131004,05,111111,03,1,
3,13,048,0001,0919,131011,01,111111,05,1,
3,13,048,0001,0919,131011,02,111111,03,1,
3,13,048,0001,0919,131011,04,111111,03,1,
3,13,048,0001,0919,131011,05,111111,05,1,
3,13,048,0001,0247,131016,01,111111,02,1,
3,13,048,0001,0247,131016,02,111111,02,1,
3,13,048,0001,0247,131016,03,121112,06,2,02
3,13,048,0001,0247,131016,04,111111,02,1,
3,13,048,0001,1620,131037,02,111111,02,1,
3,13,048,0001,1620,131037,03,111111,02,1,
3,13,048,0001,1620,131037,04,111111,02,1,
3,13,048,0001,0406,131067,01,111111,05,1,
3,13,048,0001,0406,131067,02,111111,02,1,
3,13,048,0001,0406,131067,03,111111,06,1,
3,13,048,0001,0406,131067,04,111111,07,1,
3,13,048,0001,0406,131067,05,111111,03,1,
3,13,048,0001,0213,131102,01,111111,03,1,
3,13,048,0001,0213,131102,02,111111,07,1,
3,13,048,0001,0213,131102,03,111111,04,1,
3,13,048,0001,0213,131102,04,111111,02,1,
3,13,048,0001,0228,131104,01,111111,04,1,
3,13,048,0001,0228,131104,02,111111,05,1,
