"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","FOLIO,C,3","CONSEC,C,3","PAREDES,C,2","TECHOS,C,2","PISOS,C,1","COCINA,C,1","COCINAD,C,1","CUARTOSD,C,2","TOTCUARTOS,C,2","SUPERFICIE,C,3","RANGOSUP,C,1","DISPOAG,C,1","SANITARIO,C,1","SERVSAN,C,1","DRENAJE,C,1","ELECTRICI,C,1","FOCOS,C,2","COMBUS,C,1","ESTEREO,C,1","RADIO,C,1","TV,C,1","VIDEO,C,1","REFRI,C,1","LAVADORA,C,1","HORNOMI,C,1","AUTO,C,1","LAPTOP,C,1","COMPU,C,1","IMPRESO,C,1","VIDEOJ,C,1","TELEFONO,C,1","CELU,C,1","TVPAGA,C,1","INTERNET,C,1"
2,20,067,0001,119A,200144,03,111111,020,030,08,08,3,1,2,05,08,200,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,20,067,0001,119A,200144,04,121112,020,031,08,08,2,1,2,01,02,000,9,2,1,2,1,1,02,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,119A,200144,05,111111,020,033,08,03,2,2,,01,01,000,9,1,1,2,1,1,02,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,20,067,0001,1170,200145,01,111111,020,034,08,08,3,2,,01,01,000,4,1,1,1,1,1,01,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2
2,20,067,0001,1170,200145,02,111111,020,035,08,08,3,1,2,02,04,400,,1,1,1,1,1,05,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,20,067,0001,1170,200145,03,111111,020,036,03,03,1,1,1,01,01,010,,3,1,2,1,1,03,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,1170,200145,04,111111,020,037,08,08,3,1,2,03,06,000,9,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,20,067,0001,1170,200145,05,111111,020,038,08,08,3,1,2,03,07,150,,1,1,1,1,1,11,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2
2,20,399,0001,0064,200168,01,111111,020,039,08,08,3,1,2,03,07,090,,1,1,1,1,1,08,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2
2,20,399,0001,0064,200168,02,111111,020,040,08,03,1,1,2,02,03,060,,5,1,2,2,1,05,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,20,399,0001,0064,200168,03,111111,020,041,08,08,1,1,2,03,04,060,,5,1,2,2,1,04,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,20,399,0001,0064,200168,04,111111,020,042,08,08,2,1,2,02,03,120,,1,1,1,1,1,10,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2
2,20,399,0001,0064,200168,05,111111,020,043,08,08,3,1,2,02,03,043,,5,1,2,2,1,05,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,1039,200195,01,111111,020,044,08,08,2,1,2,05,10,350,,2,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,067,0001,1039,200195,02,111111,020,045,08,08,3,1,2,03,04,000,8,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
2,20,067,0001,1039,200195,03,111111,020,046,08,08,3,1,2,03,06,000,8,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2
2,20,067,0001,1039,200195,04,111111,020,047,08,08,3,1,2,04,06,000,8,2,1,1,1,1,12,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1
2,20,067,0001,1039,200195,05,111111,020,048,08,08,2,1,2,03,05,080,,1,1,1,1,1,10,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2
2,20,067,0001,1005,200229,01,111111,020,049,08,08,3,1,2,03,05,000,9,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,20,067,0001,1005,200229,02,111111,020,050,08,08,3,1,2,03,07,000,9,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1
2,20,067,0001,1005,200229,03,111111,020,051,08,08,3,1,2,01,03,000,9,1,1,1,1,1,10,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,20,067,0001,1005,200229,04,111111,020,052,08,03,2,1,2,02,03,000,9,1,1,1,1,1,04,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2
2,20,067,0001,1005,200229,05,111111,020,053,08,08,2,1,2,02,05,000,9,1,1,1,1,1,05,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2
2,20,067,0001,1490,200261,01,111111,020,054,08,08,2,1,2,01,03,100,,1,1,1,1,1,04,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2
2,20,067,0001,1490,200261,02,111111,020,055,08,08,2,1,2,01,02,000,3,1,1,1,2,1,02,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,1490,200261,03,111111,020,056,08,03,2,1,2,01,02,000,9,1,1,2,1,1,04,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,1490,200261,04,111111,020,057,08,08,3,1,2,04,07,000,6,1,1,1,1,1,10,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2
2,20,067,0001,1490,200261,05,111111,020,058,08,08,2,1,2,07,10,300,,1,1,1,1,1,10,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1
2,20,067,0001,0806,200291,01,111111,020,059,03,03,1,1,2,01,02,000,1,2,1,2,1,1,02,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,0806,200291,02,111111,020,060,08,08,2,1,1,04,06,000,9,1,1,1,1,1,05,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2
2,20,067,0001,0806,200291,03,111111,020,061,08,03,2,1,1,02,02,000,2,6,1,3,2,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,0806,200291,04,111111,020,062,08,08,2,1,2,02,03,000,2,1,1,1,1,1,04,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2
2,20,067,0001,0806,200291,05,111111,020,063,08,08,1,2,,02,02,080,,1,1,2,1,1,05,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,20,067,0001,0577,200293,01,111111,020,064,08,08,2,1,2,02,06,120,,1,1,1,1,1,12,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2
2,20,067,0001,0577,200293,02,111111,020,065,08,08,3,1,2,02,05,000,3,1,1,1,1,1,13,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2
2,20,067,0001,0577,200293,03,111111,020,066,08,08,3,1,2,02,05,072,,1,1,1,1,1,13,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1
2,20,067,0001,0577,200293,04,111111,020,067,08,08,2,1,2,03,03,000,9,1,1,1,1,1,03,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2
2,20,067,0001,0577,200293,05,111111,020,068,08,08,2,1,2,02,05,000,9,1,1,1,1,1,07,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2
2,20,067,0001,0952,200294,01,111111,020,069,07,03,2,1,2,04,05,000,9,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,20,067,0001,0952,200294,02,111111,020,070,08,08,2,1,2,02,04,000,9,2,1,1,1,1,09,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,20,067,0001,0952,200294,03,111111,020,071,07,08,3,1,2,02,04,040,,1,1,1,1,1,06,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2
2,20,067,0001,0952,200294,05,111111,020,073,07,08,3,1,2,03,05,200,,1,1,1,1,1,05,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1
2,20,067,0001,1344,200298,01,121112,020,074,08,08,2,1,2,03,04,000,9,1,1,1,2,1,14,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2
2,20,067,0001,1344,200298,02,111111,020,076,03,03,1,1,2,02,03,000,9,2,1,2,2,1,03,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,1344,200298,03,111111,020,077,08,08,2,1,2,03,05,000,9,2,1,2,2,1,07,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,20,067,0001,1344,200298,04,111111,020,078,08,08,2,1,2,01,02,000,9,1,1,1,1,1,02,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,1344,200298,05,111111,020,079,08,08,3,1,2,01,02,060,,1,1,1,1,1,04,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,20,067,0001,0613,200301,01,111111,020,080,08,08,3,1,2,02,04,000,2,1,1,1,1,1,05,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2
2,20,067,0001,0613,200301,02,111111,020,081,08,08,3,1,2,01,02,000,1,2,1,2,1,1,02,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,0613,200301,03,111111,020,082,08,08,2,1,2,04,07,333,,1,1,1,1,1,12,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1
2,20,067,0001,0613,200301,04,111111,020,083,07,08,2,1,2,01,04,000,9,1,1,2,1,1,04,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2
2,20,067,0001,0613,200301,05,111111,020,084,07,08,2,1,2,04,06,000,9,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,20,067,0001,1081,200356,01,111111,020,085,08,08,2,1,2,01,02,108,,1,1,2,1,1,04,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2,20,067,0001,1081,200356,02,111111,020,086,08,08,2,1,2,02,04,000,9,1,1,1,1,1,06,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2
2,20,067,0001,1081,200356,03,111111,020,087,08,03,2,2,,01,01,000,9,2,1,2,1,1,01,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,1081,200356,04,111111,020,088,03,03,2,1,2,01,02,000,9,2,1,2,1,1,03,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,1081,200356,05,111111,020,089,08,08,2,1,2,02,05,000,9,2,1,2,1,1,07,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2
2,20,067,0001,1541,200357,01,111111,020,090,08,08,2,1,2,01,02,045,,1,1,1,1,1,04,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,20,067,0001,1541,200357,02,111111,020,091,08,08,3,1,2,04,08,112,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,20,067,0001,1541,200357,03,111111,020,092,08,08,2,2,,01,01,009,,1,1,1,1,1,02,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,1541,200357,04,111111,020,093,08,08,2,1,2,02,04,000,8,1,1,1,1,1,10,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1
2,20,067,0001,1541,200357,05,111111,020,094,08,08,2,1,2,06,09,130,,1,1,1,1,1,17,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2
2,20,174,0001,0026,200359,01,111111,020,095,08,08,1,1,2,01,04,180,,1,1,2,1,1,04,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,20,174,0001,0026,200359,02,111111,020,096,08,08,1,1,2,02,03,000,9,1,1,2,1,1,04,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,20,174,0001,0026,200359,03,111111,020,097,08,08,2,1,2,03,05,120,,1,1,1,1,1,05,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
2,20,174,0001,0026,200359,04,111111,020,098,08,08,2,1,2,01,02,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2
2,20,174,0001,0026,200359,05,111111,020,099,08,03,2,1,2,01,02,000,9,2,1,1,2,1,02,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,1537,200388,01,111111,020,100,08,08,3,1,2,03,07,000,8,1,1,1,1,1,15,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2
2,20,067,0001,1537,200388,02,111111,020,101,08,08,2,1,2,05,06,000,8,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2,20,067,0001,1537,200388,03,111111,020,102,03,03,2,1,2,01,02,030,,4,2,,5,1,02,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,20,067,0001,1537,200388,04,111111,020,103,08,08,2,1,2,03,05,000,6,1,1,1,1,1,08,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2
2,20,067,0001,1537,200388,05,111111,020,104,08,08,2,1,2,02,03,000,3,2,1,1,1,1,08,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,23,004,0001,1776,235001,01,111111,023,001,08,08,3,1,2,02,05,070,,1,1,1,2,1,10,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2
2,23,004,0001,1776,235001,02,111111,023,002,08,06,3,1,2,03,06,060,,1,1,1,2,1,26,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2
2,23,004,0001,1776,235001,03,111111,023,003,08,09,3,1,2,04,06,074,,1,1,1,2,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,23,004,0001,1776,235001,04,111111,023,004,08,08,3,1,2,03,07,000,6,1,1,1,1,1,12,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1
2,23,004,0001,1776,235001,05,111111,023,005,08,08,3,1,2,03,07,360,,1,1,1,2,1,52,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,23,004,0001,0744,235002,01,111111,023,006,06,02,2,2,,01,01,000,1,2,1,2,2,1,03,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0744,235002,03,111111,023,008,08,08,3,1,2,02,05,000,9,1,1,1,2,1,12,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2
2,23,004,0001,0744,235002,05,111111,023,010,08,08,3,1,2,01,04,000,9,1,1,1,1,1,07,9,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2
2,23,004,0001,0566,235003,01,111111,023,011,08,08,3,1,2,03,05,000,7,1,1,1,1,1,15,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2
2,23,004,0001,0566,235003,02,111111,023,012,08,08,2,1,2,02,04,000,3,1,1,1,2,1,06,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2
2,23,004,0001,0566,235003,03,111111,023,013,08,08,3,1,2,02,04,000,9,1,1,1,2,1,07,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2
2,23,004,0001,0566,235003,04,111111,023,014,08,08,3,1,2,02,04,000,9,1,1,1,2,1,07,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2
2,23,004,0001,0566,235003,05,111111,023,015,06,02,2,1,2,02,03,000,1,2,1,2,1,1,07,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2
2,23,004,0001,0509,235005,01,111111,023,016,08,08,3,1,2,02,05,080,,1,1,1,2,1,06,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,23,004,0001,0509,235005,03,111111,023,018,08,08,2,1,2,02,06,000,9,1,1,2,2,1,08,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2
2,23,004,0001,0509,235005,04,111111,023,019,08,08,3,1,2,02,04,062,,1,1,1,2,1,06,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2
2,23,004,0001,0509,235005,05,111111,023,020,08,08,3,1,2,02,02,000,9,2,1,1,2,1,06,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2
2,23,004,0001,2172,235006,01,111111,023,021,08,08,2,1,2,01,02,023,,2,1,2,2,1,04,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,23,004,0001,2172,235006,03,111111,023,023,08,08,2,1,2,02,04,000,1,1,1,2,2,1,04,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,23,004,0001,2172,235006,04,111111,023,024,08,08,3,1,2,01,02,000,7,1,1,1,2,1,07,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,23,004,0001,2172,235006,05,111111,023,025,06,02,2,1,2,02,02,000,1,1,1,2,2,1,04,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,23,004,0001,1831,235008,01,111111,023,026,08,08,3,1,2,03,07,000,9,1,1,1,2,1,50,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,23,004,0001,1831,235008,03,111111,023,028,06,03,3,1,2,01,05,100,,1,1,1,2,1,15,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
2,23,004,0001,1831,235008,04,111111,023,029,06,03,2,1,2,02,04,000,8,2,1,2,2,1,05,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,23,004,0001,1831,235008,05,111111,023,030,08,08,3,1,2,01,03,000,3,1,1,1,2,1,10,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2
2,23,004,0001,0602,235009,01,111111,023,031,08,08,3,1,2,02,04,000,3,1,1,1,2,1,20,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2
2,23,004,0001,0602,235009,03,111111,023,033,08,08,3,1,2,02,04,000,6,1,1,1,2,1,07,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2
2,23,004,0001,0602,235009,04,111111,023,034,08,08,3,1,1,03,04,000,5,1,1,2,1,1,04,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0602,235009,05,111111,023,035,08,08,3,1,2,02,03,000,9,2,1,1,2,1,05,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,23,004,0001,0640,235011,01,111111,023,036,08,08,3,1,2,03,06,000,9,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,23,004,0001,0640,235011,02,111111,023,037,08,08,3,1,2,02,05,000,9,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,23,004,0001,0640,235011,03,111111,023,038,08,08,3,1,2,02,06,000,5,1,1,1,1,1,20,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,23,004,0001,0640,235011,04,111111,023,039,08,08,3,1,2,02,05,000,9,1,1,1,2,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,23,004,0001,0640,235011,05,111111,023,040,08,08,3,1,2,03,07,100,,1,1,1,2,1,28,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,23,004,0001,0477,235014,01,111111,023,041,08,08,2,1,1,01,01,000,9,2,1,2,2,1,04,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2,23,004,0001,0477,235014,02,111111,023,042,08,08,3,1,2,02,03,060,,2,1,2,2,1,07,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,23,004,0001,0477,235014,03,111111,023,043,08,08,2,1,2,03,04,000,1,2,1,1,2,1,10,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0477,235014,04,111111,023,044,08,08,3,1,2,02,03,145,,1,1,1,2,1,14,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2
2,23,004,0001,0477,235014,05,111111,023,045,08,08,3,1,2,02,03,000,2,2,1,2,2,1,06,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0602,235015,01,111111,023,046,08,08,3,1,2,02,04,000,9,1,1,1,2,1,06,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2
2,23,004,0001,0602,235015,02,111111,023,047,08,08,3,1,2,03,06,000,9,1,1,1,2,1,20,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2
2,23,004,0001,0602,235015,03,111111,023,048,08,08,3,1,2,02,05,000,8,1,1,1,2,1,08,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
2,23,004,0001,0602,235015,04,111111,023,049,06,03,3,2,,01,01,000,9,2,1,3,5,1,01,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,23,004,0001,0602,235015,05,111111,023,050,08,08,2,2,,02,04,000,9,1,1,2,2,1,04,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,23,004,0001,0443,235019,01,111111,023,051,08,08,2,1,2,02,04,000,9,1,1,1,2,1,10,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2
2,23,004,0001,0443,235019,02,111111,023,052,08,08,3,1,2,02,05,000,9,1,1,1,2,1,07,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2
2,23,004,0001,0443,235019,03,111111,023,053,08,08,3,1,2,01,02,000,9,1,1,1,2,1,04,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1
2,23,004,0001,0443,235019,04,111111,023,054,08,08,3,1,2,03,05,000,9,1,1,1,2,1,08,1,1,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2
2,23,004,0001,0443,235019,05,111111,023,055,08,08,2,1,2,01,02,000,9,2,1,2,2,1,04,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,23,004,0001,0528,235020,01,111111,023,056,08,08,3,1,2,03,05,000,6,1,1,1,2,1,06,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,23,004,0001,0528,235020,03,111111,023,058,08,08,2,1,2,03,06,000,2,1,1,1,2,1,09,3,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2
2,23,004,0001,2045,235021,01,111111,023,061,08,08,3,1,2,01,03,000,6,1,1,1,2,1,11,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2
2,23,004,0001,2045,235021,02,111111,023,062,06,02,2,2,,01,01,035,,2,1,2,1,1,04,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,2045,235021,03,111111,023,063,08,08,3,1,2,04,06,000,3,1,1,1,1,1,20,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2
2,23,004,0001,2045,235021,04,111111,023,064,08,08,2,1,2,01,02,000,2,1,1,1,2,1,06,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2
2,23,004,0001,2045,235021,05,111111,023,065,06,02,2,1,2,02,03,000,9,1,1,2,2,1,05,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0496,235024,01,111111,023,066,08,08,3,1,2,03,07,000,3,1,1,1,2,1,17,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,23,004,0001,0496,235024,02,121112,023,067,08,08,3,1,2,01,02,042,,1,1,1,2,1,15,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2
2,23,004,0001,0496,235024,03,111111,023,069,08,08,3,1,2,03,05,000,2,1,1,1,2,1,15,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,23,004,0001,0496,235024,04,111111,023,070,08,08,2,1,2,01,03,024,,1,1,1,2,1,04,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0496,235024,05,111111,023,071,09,02,1,2,,01,01,000,9,2,2,,5,1,01,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2
2,23,004,0001,1780,235031,01,111111,023,072,08,08,3,1,2,03,05,000,9,1,1,1,1,1,08,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,23,004,0001,1780,235031,02,111111,023,073,08,08,3,1,2,03,05,000,2,1,1,1,1,1,11,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1
2,23,004,0001,1780,235031,04,111111,023,075,08,08,3,1,2,02,04,000,4,1,1,1,2,1,08,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2
2,23,004,0001,1780,235031,05,111111,023,076,08,08,3,1,2,02,05,082,,1,1,1,2,1,07,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2
2,23,004,0001,073A,235032,01,111111,023,077,08,08,1,1,2,02,03,020,,4,1,2,2,1,03,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2
2,23,004,0001,073A,235032,02,111111,023,078,06,02,2,2,,03,03,030,,2,1,2,2,1,03,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2
2,23,004,0001,073A,235032,03,111111,023,079,08,08,3,1,2,01,02,040,,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,23,004,0001,073A,235032,04,111111,023,080,08,08,2,1,2,01,04,000,9,1,1,1,2,1,09,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,23,004,0001,073A,235032,05,111111,023,081,08,08,3,1,2,01,02,000,9,2,1,2,2,1,03,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2
2,23,004,0001,0392,235033,02,111111,023,083,08,08,2,1,2,01,03,048,,2,1,1,2,1,11,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2
2,23,004,0001,0392,235033,03,111111,023,084,08,08,3,2,,01,01,000,9,1,1,1,2,1,02,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,0392,235033,04,111111,023,025,08,08,2,1,2,03,03,000,2,2,1,2,2,1,07,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2
2,23,004,0001,0392,235033,05,111111,023,086,08,08,2,2,,01,01,020,,1,1,1,2,1,03,5,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2
2,23,004,0001,0710,235034,01,121112,023,087,09,08,3,1,2,03,03,100,,1,1,1,1,1,06,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1
2,23,004,0001,0710,235034,02,111111,023,089,08,08,3,1,2,01,02,075,,1,1,1,2,1,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,23,004,0001,0710,235034,03,111111,023,090,08,08,3,1,2,02,04,000,9,2,1,2,2,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2,23,004,0001,0710,235034,04,111111,023,091,08,08,3,1,2,03,06,100,,1,1,1,2,1,09,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,23,004,0001,0710,235034,05,111111,023,092,08,08,3,1,2,03,07,150,,1,1,1,2,1,35,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
2,23,004,0001,1475,235035,01,111111,023,093,08,08,2,1,1,02,03,000,4,1,1,1,2,1,06,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2
2,23,004,0001,1475,235035,02,111111,023,094,08,08,3,1,2,02,04,063,,1,1,1,1,1,06,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2
2,23,004,0001,1475,235035,03,111111,023,095,08,08,3,1,2,02,04,000,5,1,1,1,1,1,08,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2
