"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","ALFABE,C,1","ASISTEN,C,1","NIVEL,C,2","ANIOS,C,1","ANTECE,C,1","SITCONY,C,1","CONDACT,C,1","VERIFAC,C,1","FACVIV,N,10,0"
4,03,003,0001,3462,030138,02,111111,05,3,1,018,08,12,0,1,1,04,3,,6,4,5,515
4,03,003,0001,3462,030138,02,111111,06,4,2,005,27,10,0,2,1,01,1,,,,,515
4,03,003,0001,3462,030138,03,111111,01,1,1,037,14,11,1,1,2,07,4,5,1,1,,515
4,03,003,0001,3462,030138,03,111111,02,2,2,034,28,06,0,1,2,03,3,,5,5,5,515
4,03,003,0001,3462,030138,03,111111,03,3,2,007,26,05,0,1,1,02,1,,,,,515
4,03,003,0001,3462,030138,03,111111,04,3,2,003,17,06,0,,,,,,,,,515
4,03,003,0001,3462,030138,04,111111,01,1,1,047,05,02,0,1,2,03,3,,5,1,,515
4,03,003,0001,3462,030138,04,111111,02,2,2,035,29,10,1,1,2,03,3,,5,1,,515
4,03,003,0001,3462,030138,04,111111,03,4,1,029,13,01,0,1,2,04,3,,1,1,,515
4,03,003,0001,3462,030138,04,111111,04,3,2,018,10,01,0,1,2,04,2,,1,5,5,515
4,03,003,0001,3462,030138,04,111111,05,3,2,015,16,03,0,1,1,03,3,,6,4,5,515
4,03,003,0001,3462,030138,04,111111,06,3,1,014,31,10,0,1,1,03,1,,6,4,5,515
4,03,003,0001,3462,030138,05,111111,01,1,2,048,16,01,0,1,2,03,3,,2,1,,515
4,03,003,0001,3462,030138,05,111111,02,3,1,015,27,01,0,1,1,03,2,,6,1,,515
4,03,003,0001,3462,030138,05,111111,03,3,2,019,26,05,1,1,2,06,3,2,6,1,,515
4,03,003,0001,3462,030138,05,111111,04,4,1,002,03,09,0,,,,,,,,,515
4,03,003,0001,2962,030169,01,111111,01,1,1,039,11,07,1,1,2,07,5,3,1,1,,854
4,03,003,0001,2962,030169,01,111111,02,2,2,039,10,02,0,1,2,06,2,2,1,5,5,854
4,03,003,0001,2962,030169,01,111111,03,3,1,009,18,02,0,1,1,02,3,,,,,854
4,03,003,0001,2962,030169,01,111111,04,3,1,003,06,05,0,,,,,,,,,854
4,03,003,0001,2962,030169,01,111111,05,3,2,000,18,02,0,,,,,,,,,854
4,03,003,0001,2962,030169,03,111111,01,1,1,054,21,06,1,1,2,02,6,,5,1,,854
4,03,003,0001,2962,030169,05,111111,01,1,1,045,20,11,0,1,2,07,2,3,5,1,,854
4,03,003,0001,2962,030169,05,111111,02,2,2,042,09,03,0,1,2,04,3,,5,5,5,854
4,03,003,0001,2962,030169,05,111111,03,3,1,019,02,04,1,1,1,04,3,,6,4,5,854
4,03,003,0001,2962,030169,05,111111,04,3,1,012,10,02,0,1,1,02,6,,6,4,5,854
4,03,003,0001,2943,030173,01,111111,01,1,1,064,01,09,1,1,2,07,3,3,4,6,5,479
4,03,003,0001,2943,030173,01,111111,02,3,1,028,19,12,0,1,2,04,3,,6,1,,479
4,03,003,0001,2943,030173,02,111111,01,1,1,053,04,08,1,1,2,03,3,,3,1,,479
4,03,003,0001,2943,030173,02,111111,02,3,1,021,30,04,0,1,1,04,1,,6,4,5,479
4,03,003,0001,2943,030173,03,111111,01,1,2,033,11,09,1,1,2,06,3,3,2,8,1,479
4,03,003,0001,2943,030173,03,111111,02,3,1,013,13,11,0,1,1,02,6,,6,4,5,479
4,03,003,0001,2943,030173,03,111111,03,3,2,009,20,11,0,1,1,02,2,,,,,479
4,03,003,0001,2943,030173,04,111111,01,1,1,031,28,10,1,1,2,03,1,,5,1,,479
4,03,003,0001,2943,030173,04,111111,02,2,2,031,17,02,0,1,2,04,1,,5,5,5,479
4,03,003,0001,2943,030173,04,111111,03,3,1,009,27,12,0,1,1,02,3,,,,,479
4,03,003,0001,2943,030173,04,111111,04,3,2,007,29,12,0,1,1,02,2,,,,,479
4,03,003,0001,3049,030251,01,111111,01,1,1,043,17,02,0,1,2,03,3,,5,1,,527
4,03,003,0001,3049,030251,01,111111,02,2,2,042,01,06,0,1,2,02,6,,5,5,5,527
4,03,003,0001,3049,030251,01,111111,03,4,1,038,26,01,0,1,2,02,6,,2,1,,527
4,03,003,0001,3049,030251,01,111111,04,3,1,024,02,10,0,1,2,04,2,,6,1,,527
4,03,003,0001,3049,030251,01,111111,05,3,2,023,04,10,1,1,2,06,3,2,6,1,,527
4,03,003,0001,3049,030251,01,111111,06,3,1,021,29,05,0,1,2,03,3,,6,1,,527
4,03,003,0001,3049,030251,02,111111,01,1,1,074,24,06,0,1,2,02,4,,5,8,5,527
4,03,003,0001,3049,030251,02,111111,02,2,2,072,18,09,1,1,2,02,4,,5,5,5,527
4,03,003,0001,3049,030251,02,111111,03,3,1,040,24,07,0,1,2,02,3,,6,1,,527
4,03,003,0001,3049,030251,02,111111,04,4,1,030,01,09,0,1,2,02,3,,1,1,,527
4,03,003,0001,3049,030251,02,111111,05,3,2,028,04,08,0,1,2,03,3,,1,5,5,527
4,03,003,0001,3049,030251,02,111111,06,4,1,009,24,05,0,1,1,02,3,,,,,527
4,03,003,0001,3049,030251,02,111111,07,4,2,003,18,06,0,,,,,,,,,527
4,03,003,0001,3049,030251,03,111111,01,1,1,048,25,12,0,1,2,02,2,,5,3,5,527
4,03,003,0001,3049,030251,03,111111,02,2,2,044,02,04,0,1,2,02,6,,5,1,,527
4,03,003,0001,3049,030251,03,111111,03,3,2,021,18,10,1,1,2,03,3,,6,1,,527
4,03,003,0001,3049,030251,03,111111,04,3,1,016,14,12,0,1,2,03,3,,6,3,5,527
4,03,003,0001,3049,030251,04,111111,01,1,1,037,31,12,0,1,2,03,3,,5,1,,527
4,03,003,0001,3049,030251,04,111111,02,2,2,036,31,12,1,1,2,02,4,,5,5,5,527
4,03,003,0001,3049,030251,04,111111,03,3,1,015,17,11,0,1,1,03,2,,6,1,,527
4,03,003,0001,3049,030251,04,111111,04,3,1,006,05,08,0,1,1,01,2,,,,,527
4,03,003,0001,3049,030251,04,111111,05,3,1,002,10,08,0,,,,,,,,,527
4,03,003,0001,3049,030251,05,111111,01,1,1,039,20,02,0,1,2,04,2,,5,1,,527
4,03,003,0001,3049,030251,05,111111,02,2,2,044,20,09,1,1,2,02,6,,5,5,5,527
4,03,003,0001,3049,030251,05,111111,03,3,1,019,07,05,0,1,1,07,1,3,6,4,5,527
4,03,003,0001,3049,030251,05,111111,04,3,1,025,13,06,0,1,1,07,4,3,6,1,,527
4,03,003,0001,3091,030272,01,111111,01,1,1,044,30,03,0,1,2,03,3,,3,1,,467
4,03,003,0001,3091,030272,01,111111,02,2,2,043,28,06,0,1,2,03,3,,3,1,,467
4,03,003,0001,3091,030272,01,111111,03,3,1,019,17,10,1,1,1,07,1,3,6,4,5,467
4,03,003,0001,3091,030272,01,111111,04,3,2,016,06,10,0,1,1,03,3,,6,4,5,467
4,03,003,0001,3091,030272,01,111111,05,3,1,015,16,11,0,1,1,03,2,,6,4,5,467
4,03,003,0001,3091,030272,01,111111,06,3,1,013,14,01,0,1,1,03,1,,6,4,5,467
4,03,003,0001,3091,030272,02,111111,01,1,1,046,14,10,1,1,2,06,3,2,5,1,,467
4,03,003,0001,3091,030272,02,111111,02,2,2,046,08,10,0,1,2,06,2,3,5,5,3,467
4,03,003,0001,3091,030272,02,111111,03,3,2,023,02,02,0,1,2,07,4,3,6,1,,467
4,03,003,0001,3091,030272,02,111111,04,3,2,020,10,07,0,1,1,07,1,3,6,4,5,467
4,03,003,0001,3091,030272,02,111111,05,3,2,016,14,06,0,1,1,03,3,,6,4,5,467
4,03,003,0001,3091,030272,03,111111,01,1,1,062,13,11,1,1,2,02,6,,5,8,5,467
4,03,003,0001,3091,030272,03,111111,02,2,2,055,02,01,0,1,2,02,4,,5,5,5,467
4,03,003,0001,3091,030272,03,111111,03,4,1,032,31,01,0,1,2,08,2,4,5,1,,467
4,03,003,0001,3091,030272,03,111111,04,3,2,032,01,11,0,1,2,07,4,3,5,1,,467
4,03,003,0001,3091,030272,03,111111,05,4,2,001,21,09,0,,,,,,,,,467
4,03,003,0001,3091,030272,04,111111,01,1,2,045,08,09,1,1,2,07,4,3,3,1,,467
4,03,003,0001,3091,030272,04,111111,02,3,1,022,22,08,2,1,1,04,2,,6,4,3,467
4,03,003,0001,3091,030272,04,111111,03,3,1,016,09,06,0,1,1,04,1,,6,4,5,467
4,03,003,0001,3091,030272,04,111111,04,3,1,015,19,09,0,1,1,03,2,,6,4,5,467
4,03,003,0001,3091,030272,05,111111,01,1,1,045,03,09,1,1,2,06,3,2,5,1,,467
4,03,003,0001,3091,030272,05,111111,02,2,2,041,11,02,0,1,2,06,3,2,5,5,5,467
4,03,003,0001,3091,030272,05,111111,03,3,2,021,13,04,0,1,1,07,2,3,6,1,,467
4,03,003,0001,3091,030272,05,111111,04,3,2,021,13,04,0,1,1,07,2,3,6,1,,467
4,03,003,0001,3091,030272,05,111111,05,2,2,021,13,04,0,1,1,07,3,3,6,1,,467
4,03,003,0001,3091,030272,05,111111,06,3,2,015,19,10,0,1,1,03,2,,6,4,5,467
4,03,003,0001,3335,030329,01,111111,01,1,2,025,18,10,1,1,2,07,4,3,6,1,,462
4,03,003,0001,3335,030329,01,111111,02,7,2,019,08,01,0,1,2,04,3,,6,8,5,462
4,03,003,0001,3335,030329,03,111111,01,1,1,031,18,07,0,1,2,03,3,,5,1,,462
4,03,003,0001,3335,030329,03,111111,02,2,2,028,15,08,1,1,2,03,3,,5,5,5,462
4,03,003,0001,3335,030329,03,111111,03,3,1,002,21,10,0,,,,,,,,,462
4,03,003,0001,3335,030329,04,111111,01,1,2,047,27,02,0,1,2,07,5,3,5,1,,462
4,03,003,0001,3335,030329,04,111111,02,2,1,047,14,10,1,1,2,04,3,,5,1,,462
4,03,003,0001,3335,030329,04,111111,03,3,2,020,23,08,0,1,1,07,2,3,6,4,5,462
4,03,003,0001,3335,030329,04,111111,04,3,1,018,10,12,0,1,1,04,3,,6,4,5,462
4,03,003,0001,3335,030329,05,111111,01,1,1,046,18,03,0,1,2,05,4,2,5,1,,462
4,03,003,0001,3335,030329,05,111111,02,2,2,045,01,03,0,1,2,05,4,2,5,1,,462
4,03,003,0001,3335,030329,05,111111,03,4,1,021,12,07,0,1,1,07,2,3,6,4,5,462
4,03,003,0001,3335,030329,05,111111,04,3,1,018,05,10,1,1,1,04,3,,6,4,5,462
4,03,003,0001,3335,030329,05,111111,05,4,1,018,21,11,0,1,1,04,3,,6,4,5,462
4,03,003,0001,3335,030329,05,111111,06,3,1,014,04,03,0,1,1,03,3,,6,4,4,462
4,28,009,0001,0067,280501,01,111111,01,1,1,041,21,10,1,1,2,04,2,,5,1,,6949
4,28,009,0001,0067,280501,01,111111,02,2,2,039,23,03,0,1,2,06,2,2,5,5,5,6949
4,28,009,0001,0067,280501,01,111111,03,3,1,018,23,01,0,1,1,07,1,3,6,4,5,6949
4,28,009,0001,0067,280501,01,111111,04,3,1,008,23,02,0,1,1,02,6,,,,,6949
4,28,009,0001,0067,280501,02,111111,01,1,1,039,16,07,1,1,2,02,4,,2,1,,6949
4,28,009,0001,0067,280501,03,111111,01,1,1,079,14,02,0,2,2,00,0,,1,8,5,6949
4,28,009,0001,0067,280501,03,111111,02,2,2,064,26,08,0,1,2,02,6,,1,8,5,6949
4,28,009,0001,0067,280501,03,111111,03,3,1,037,01,04,0,1,2,03,3,,6,1,,6949
4,28,009,0001,0067,280501,03,111111,04,3,1,027,25,08,0,1,1,03,3,,6,4,5,6949
4,28,009,0001,0067,280501,03,111111,05,3,2,032,13,07,0,1,2,04,3,,1,1,,6949
4,28,009,0001,0067,280501,03,111111,06,4,1,042,01,11,1,1,2,04,3,,1,1,,6949
4,28,009,0001,0067,280501,03,111111,07,4,1,009,22,09,0,1,1,02,3,,,,,6949
4,28,009,0001,0067,280501,03,111111,08,4,2,006,22,03,0,1,1,01,1,,,,,6949
4,28,009,0001,0067,280501,04,111111,01,1,1,043,05,04,0,1,2,03,3,,1,2,,0
4,28,009,0001,0067,280501,04,111111,02,2,2,043,03,06,1,1,2,02,6,,1,5,5,0
4,28,009,0001,0067,280501,04,111111,03,3,2,016,03,06,0,1,1,04,2,,6,4,5,0
4,28,009,0001,0067,280501,05,111111,01,7,1,030,04,10,0,1,2,04,2,,6,1,,6949
4,28,009,0001,0067,280501,05,111111,02,1,2,042,06,11,1,1,2,04,3,,6,1,,6949
4,28,038,0001,1137,280505,01,111111,01,1,1,070,15,02,0,1,2,00,0,,1,1,,6101
4,28,038,0001,1137,280505,01,111111,02,3,1,029,20,09,1,1,2,03,3,,2,1,,6101
4,28,038,0001,1137,280505,01,111111,03,2,2,048,23,02,0,1,2,02,2,,1,5,5,6101
4,28,038,0001,1137,280505,01,111111,04,4,2,004,07,04,0,,,,,,,,,6101
4,28,038,0001,1137,280505,02,111111,01,1,2,025,09,01,1,1,2,03,3,,2,1,,6101
4,28,038,0001,1137,280505,02,111111,02,3,2,003,05,08,0,,,,,,,,,6101
4,28,038,0001,1137,280505,03,111111,01,1,1,034,18,08,0,1,2,02,1,,1,1,,6101
4,28,038,0001,1137,280505,03,111111,02,2,2,032,11,07,0,1,2,03,3,,1,5,5,6101
4,28,038,0001,1137,280505,03,111111,03,3,1,020,16,09,1,1,2,02,6,,6,1,,6101
4,28,038,0001,1137,280505,03,111111,04,3,1,018,12,12,0,1,2,03,3,,6,1,,6101
4,28,038,0001,1137,280505,03,111111,05,3,2,014,14,08,0,1,2,02,6,,6,5,5,6101
4,28,038,0001,1137,280505,03,111111,06,3,2,012,11,02,0,1,1,02,3,,6,4,5,6101
4,28,038,0001,1137,280505,03,111111,07,3,1,005,24,11,0,2,1,01,2,,,,,6101
4,28,038,0001,1137,280505,03,111111,08,3,2,004,14,02,0,,,,,,,,,6101
4,28,038,0001,1137,280505,03,111111,09,3,2,004,14,02,0,,,,,,,,,6101
4,28,038,0001,1137,280505,03,111111,10,3,1,000,11,01,0,,,,,,,,,6101
4,28,038,0001,1137,280505,04,111111,01,1,1,058,19,01,0,1,2,02,6,,5,1,,6101
4,28,038,0001,1137,280505,04,111111,02,2,2,047,12,03,0,1,2,02,6,,5,5,5,6101
4,28,038,0001,1137,280505,04,111111,03,3,2,022,24,12,0,1,2,04,3,,6,1,,6101
4,28,038,0001,1137,280505,04,111111,04,3,1,020,07,07,1,1,1,07,3,3,6,4,5,6101
4,28,038,0001,1137,280505,04,111111,05,3,2,016,26,09,0,1,2,03,3,,6,5,5,6101
4,28,038,0001,1137,280505,05,111111,01,1,1,025,19,04,1,1,2,03,3,,1,1,,6101
4,28,038,0001,1137,280505,05,111111,02,2,2,026,24,12,0,1,2,02,6,,1,5,5,6101
4,28,038,0001,1137,280505,05,111111,03,3,2,004,22,09,0,,,,,,,,,6101
4,28,038,0001,1137,280505,05,111111,04,3,1,002,21,12,0,,,,,,,,,6101
4,28,003,0122,124A,280507,01,111111,01,1,1,052,20,04,1,1,2,02,6,,1,1,,6157
4,28,003,0122,124A,280507,01,111111,02,2,2,044,29,01,0,1,2,03,3,,1,1,,6157
4,28,003,0122,124A,280507,01,111111,03,3,2,014,25,04,0,1,1,03,2,,6,4,5,6157
4,28,003,0122,124A,280507,01,111111,04,3,1,005,29,11,0,2,1,01,2,,,,,6157
4,28,003,0122,124A,280507,02,111111,01,1,1,049,27,09,0,1,2,02,6,,5,1,,6157
4,28,003,0122,124A,280507,02,111111,02,2,2,049,03,11,1,1,2,06,3,1,5,5,5,6157
4,28,003,0122,124A,280507,02,111111,03,3,1,026,29,04,0,1,2,04,2,,1,3,5,6157
4,28,003,0122,124A,280507,02,111111,04,3,2,014,10,11,0,1,1,03,1,,1,4,5,6157
4,28,003,0122,124A,280507,04,111111,01,1,1,045,30,04,0,1,2,02,6,,5,1,,6157
4,28,003,0122,124A,280507,04,111111,02,2,2,040,26,05,1,1,2,02,6,,5,5,5,6157
4,28,003,0122,124A,280507,04,111111,03,3,1,013,12,05,0,1,2,02,6,,6,3,5,6157
4,28,003,0122,124A,280507,04,111111,04,3,2,010,11,06,0,1,1,02,4,,,,,6157
4,28,003,0122,124A,280507,05,111111,01,1,2,045,17,07,1,1,2,02,2,,2,5,2,6157
4,28,003,0122,124A,280507,05,111111,02,3,2,023,07,04,0,1,2,04,3,,6,1,,6157
4,28,003,0122,124A,280507,05,111111,03,3,1,018,21,05,0,1,1,04,3,,6,4,5,6157
4,28,003,0122,124A,280507,05,111111,04,3,2,011,06,06,0,1,1,02,5,,,,,6157
4,28,038,0001,0425,280511,01,111111,01,1,1,035,02,04,1,1,2,04,2,,5,1,,6853
4,28,038,0001,0425,280511,01,111111,02,2,2,036,16,01,0,1,2,03,1,,5,5,2,6853
4,28,038,0001,0425,280511,01,111111,03,3,2,014,19,09,0,1,1,03,2,,6,4,5,6853
4,28,038,0001,0425,280511,01,111111,04,3,2,009,16,06,0,1,1,02,3,,,,,6853
4,28,038,0001,0425,280511,01,111111,05,3,2,002,06,05,0,,,,,,,,,6853
4,28,038,0001,0425,280511,02,111111,01,1,1,032,11,08,1,1,2,02,6,,2,1,,6853
4,28,038,0001,0425,280511,02,111111,02,3,2,014,04,01,0,1,1,03,2,,6,4,5,6853
4,28,038,0001,0425,280511,02,111111,03,3,1,017,01,11,0,1,2,04,2,,6,1,,6853
4,28,038,0001,0425,280511,02,111111,04,3,1,008,12,12,0,1,1,03,1,,,,,6853
4,28,038,0001,0425,280511,02,111111,05,3,1,012,25,11,0,1,1,02,5,,6,4,5,6853
4,28,038,0001,0425,280511,02,111111,06,3,2,002,06,10,0,,,,,,,,,6853
4,28,038,0001,0425,280511,03,111111,01,1,1,064,14,05,1,1,2,02,6,,2,1,,6853
4,28,038,0001,0425,280511,03,111111,02,3,1,036,22,01,0,1,2,02,6,,6,1,,6853
4,28,038,0001,0425,280511,04,111111,01,1,2,037,12,12,0,1,2,07,1,3,2,1,,6853
4,28,038,0001,0425,280511,04,111111,02,4,2,030,08,09,0,1,2,07,5,3,5,5,5,6853
4,28,038,0001,0425,280511,04,111111,03,4,1,028,10,11,0,1,2,07,4,3,5,1,,6853
4,28,038,0001,0425,280511,04,111111,04,3,1,019,16,07,0,1,1,07,2,3,6,4,2,6853
4,28,038,0001,0425,280511,04,111111,05,3,2,018,12,09,1,1,1,04,2,,6,4,2,6853
4,28,038,0001,0425,280511,04,111111,06,4,2,002,21,09,0,,,,,,,,,6853
4,28,038,0001,0425,280511,05,111111,01,1,1,054,15,03,0,1,2,02,6,,5,1,,6853
4,28,038,0001,0425,280511,05,111111,02,2,2,020,04,12,0,1,2,03,3,,5,3,5,6853
4,28,038,0001,0425,280511,05,111111,03,4,2,002,03,09,0,,,,,,,,,6853
4,28,038,0001,0425,280511,05,111111,04,2,2,053,04,04,1,1,2,02,4,,5,5,5,6853
4,28,038,0001,0196,280536,01,111111,01,1,1,064,02,10,1,1,2,03,1,,5,7,,11528
4,28,038,0001,0196,280536,01,111111,02,2,2,057,28,02,0,1,2,03,1,,5,5,5,11528
4,28,038,0001,0196,280536,02,111111,01,1,1,056,12,04,1,1,2,02,6,,5,7,,11528
4,28,038,0001,0196,280536,02,111111,02,2,2,051,09,02,0,1,2,06,3,1,5,5,5,11528
4,28,038,0001,0196,280536,02,111111,03,4,2,011,13,07,0,1,1,02,5,,,,,11528
4,28,038,0001,0196,280536,05,111111,01,1,2,062,16,11,0,1,2,02,6,,6,8,5,11528
4,28,038,0001,0196,280536,05,111111,02,3,2,032,20,12,1,1,2,07,5,3,6,8,5,11528
4,28,038,0001,1211,280548,01,111111,01,1,1,059,21,01,0,1,2,03,3,,5,1,,7017
4,28,038,0001,1211,280548,01,111111,02,2,2,054,18,09,1,1,2,02,6,,5,1,,7017
4,28,038,0001,1211,280548,01,111111,03,3,2,020,06,08,0,1,1,07,2,3,6,4,5,7017
4,28,038,0001,1211,280548,01,111111,04,3,2,021,23,08,0,1,2,04,2,,6,1,,7017
4,28,038,0001,1211,280548,01,111111,05,3,2,013,11,01,0,1,1,03,1,,6,4,5,7017
4,28,038,0001,1211,280548,02,111111,01,1,2,029,06,04,1,1,1,07,5,3,1,1,,7017
4,28,038,0001,1211,280548,02,111111,02,4,1,031,03,03,0,1,2,07,5,3,5,1,,7017
4,28,038,0001,1211,280548,02,111111,03,4,2,028,05,12,0,1,1,07,5,3,5,1,,7017
4,28,038,0001,1211,280548,02,111111,04,3,2,004,23,11,0,,,,,,,,,7017
4,28,038,0001,1211,280548,02,111111,05,4,2,001,19,12,0,,,,,,,,,7017
4,28,038,0001,1211,280548,03,111111,01,1,1,039,09,07,1,1,2,03,2,,2,5,5,7017
4,28,038,0001,1211,280548,03,111111,02,3,1,021,19,12,0,1,2,03,3,,6,1,,7017
4,28,038,0001,1211,280548,03,111111,03,3,1,017,27,11,0,1,2,03,3,,6,1,,7017
4,28,038,0001,1211,280548,03,111111,04,3,2,012,17,12,0,1,1,02,6,,6,4,5,7017
4,28,038,0001,1211,280548,04,111111,01,1,1,050,15,09,0,1,2,06,3,2,5,1,,7017
4,28,038,0001,1211,280548,04,111111,02,2,2,049,03,06,0,1,2,06,2,2,5,5,5,7017
4,28,038,0001,1211,280548,04,111111,03,3,1,023,10,07,0,1,2,07,5,3,6,3,5,7017
4,28,038,0001,1211,280548,04,111111,04,3,2,019,10,10,1,1,1,07,1,3,6,4,5,7017
4,28,038,0001,1211,280548,05,111111,01,1,2,031,27,12,1,1,2,06,2,2,2,1,,7017
4,28,038,0001,1211,280548,05,111111,02,3,2,005,29,01,0,2,1,01,2,,,,,7017
4,28,038,0001,1211,280548,05,111111,03,3,2,004,06,08,0,,,,,,,,,7017
4,28,009,0001,1046,280567,01,111111,01,1,1,034,16,11,0,1,2,03,3,,5,1,,13924
4,28,009,0001,1046,280567,01,111111,02,2,2,034,30,05,1,1,2,04,3,,5,5,4,13924
4,28,009,0001,1046,280567,01,111111,03,3,1,015,26,03,0,1,1,04,1,,6,4,5,13924
4,28,009,0001,1046,280567,01,111111,04,3,2,010,06,03,0,1,1,02,5,,,,,13924
4,28,009,0001,1046,280567,01,111111,05,3,1,005,28,07,0,2,1,01,2,,,,,13924
4,28,009,0001,1046,280567,02,111111,01,1,1,033,21,10,1,1,2,07,2,3,5,1,,13924
4,28,009,0001,1046,280567,02,111111,02,2,2,034,28,09,0,1,2,04,2,,5,5,2,13924
4,28,009,0001,1046,280567,02,111111,03,3,2,011,23,03,0,1,1,02,6,,,,,13924
4,28,009,0001,1046,280567,02,111111,04,3,1,010,24,06,0,1,1,02,5,,,,,13924
4,28,009,0001,1046,280567,02,111111,05,3,2,006,11,02,0,1,1,02,1,,,,,13924
4,28,009,0001,1046,280567,02,111111,06,3,1,002,21,10,0,,,,,,,,,13924
4,28,009,0001,1046,280567,04,111111,01,1,2,043,26,03,0,1,2,07,3,3,3,1,,13924
4,28,009,0001,1046,280567,04,111111,02,3,2,020,30,09,1,1,1,07,4,3,6,4,5,13924
4,28,009,0001,1046,280567,04,111111,03,4,1,002,20,01,0,,,,,,,,,13924
4,28,038,0001,0849,280568,02,111111,01,1,2,057,15,08,1,1,2,02,3,,2,5,5,6864
4,28,038,0001,0849,280568,02,111111,02,3,2,031,03,07,0,1,2,03,3,,2,1,,6864
4,28,038,0001,0849,280568,02,111111,03,3,2,013,16,06,0,1,1,03,1,,6,4,5,6864
4,28,038,0001,0849,280568,02,111111,04,4,1,010,30,08,0,1,1,02,4,,,,,6864
4,28,038,0001,0849,280568,03,111111,01,1,1,059,29,11,0,1,2,02,6,,5,6,5,6864
4,28,038,0001,0849,280568,03,111111,02,2,2,047,22,01,0,1,2,02,6,,5,5,5,6864
4,28,038,0001,0849,280568,03,111111,03,3,1,026,04,06,1,1,2,03,3,,6,3,5,6864
4,28,038,0001,0849,280568,04,111111,01,1,2,024,14,07,1,1,2,03,3,,6,1,,6864
4,28,038,0001,0849,280568,04,111111,02,3,1,001,22,02,0,,,,,,,,,6864
4,28,038,0001,0849,280568,05,111111,01,1,1,037,06,02,0,1,2,04,3,,1,1,,6864
4,28,038,0001,0849,280568,05,111111,02,3,2,031,11,07,1,1,2,03,3,,1,5,5,6864
4,28,038,0001,0482,280577,01,111111,01,1,1,055,15,07,0,1,2,06,3,1,5,6,3,5764
4,28,038,0001,0482,280577,01,111111,02,2,2,052,06,11,1,1,2,02,6,,5,5,5,5764
4,28,038,0001,0482,280577,01,111111,03,3,1,021,04,12,0,1,2,07,4,3,6,1,,5764
4,28,038,0001,0482,280577,02,111111,01,1,2,074,03,09,0,2,2,00,0,,4,5,5,5764
4,28,038,0001,0482,280577,02,111111,02,4,2,025,19,09,1,1,2,04,2,,6,1,,5764
4,28,038,0001,0482,280577,03,111111,01,1,1,026,18,08,1,1,2,07,5,3,5,1,,5764
4,28,038,0001,0482,280577,03,111111,02,2,2,026,10,12,0,1,2,07,4,3,5,1,,5764
4,28,038,0001,0482,280577,04,111111,01,1,1,042,14,02,0,1,2,03,3,,5,1,,5764
4,28,038,0001,0482,280577,04,111111,02,2,2,028,23,10,1,1,2,03,3,,5,1,,5764
4,28,038,0001,0482,280577,05,111111,01,1,1,037,02,05,1,1,2,03,1,,2,1,,5764
4,28,009,0001,0936,280598,01,111111,01,1,1,062,29,01,1,1,2,02,6,,5,6,5,7098
4,28,009,0001,0936,280598,01,111111,02,2,2,047,09,01,0,1,2,02,6,,5,5,5,7098
4,28,009,0001,0936,280598,02,111111,01,1,1,038,15,06,0,9,9,03,3,,1,1,,7098
4,28,009,0001,0936,280598,02,111111,02,2,2,041,13,01,0,9,9,03,2,,1,5,5,7098
4,28,009,0001,0936,280598,02,111111,03,3,1,021,28,09,1,9,9,04,2,,6,8,5,7098
4,28,009,0001,0936,280598,02,111111,04,3,1,019,30,07,2,9,9,04,3,,6,5,5,7098
4,28,009,0001,0936,280598,02,111111,05,3,2,014,15,04,0,9,9,03,2,,6,4,5,7098
4,28,009,0001,0936,280598,02,111111,06,3,2,011,25,11,0,9,9,02,6,,,,,7098
4,28,009,0001,0936,280598,02,111111,07,3,1,006,07,02,0,9,9,02,1,,,,,7098
4,28,009,0001,0936,280598,03,111111,01,1,1,054,07,06,0,1,2,02,4,,1,1,,7098
4,28,009,0001,0936,280598,03,111111,02,2,2,033,27,10,1,1,2,03,2,,1,5,5,7098
4,28,009,0001,0936,280598,03,111111,03,3,1,010,12,02,0,2,1,02,5,,,,,7098
4,28,009,0001,0936,280598,04,111111,01,1,2,036,04,10,1,1,2,03,2,,1,5,5,7098
4,28,009,0001,0936,280598,04,111111,02,2,1,039,16,01,0,1,2,04,2,,1,1,,7098
4,28,009,0001,0936,280598,05,111111,01,1,1,023,21,11,0,1,2,03,3,,1,1,,7098
4,28,009,0001,0936,280598,05,111111,02,2,2,018,04,11,1,1,2,02,3,,1,5,5,7098
4,28,009,0001,0936,280598,05,111111,03,3,2,002,28,10,0,,,,,,,,,7098
4,28,009,0001,0724,280611,01,111111,01,1,1,042,19,10,1,1,2,07,6,3,5,1,,8509
4,28,009,0001,0724,280611,01,111111,02,2,2,040,02,03,0,1,2,07,4,3,5,1,,8509
4,28,009,0001,0724,280611,01,111111,03,3,1,011,07,07,0,1,1,02,6,,,,,8509
4,28,009,0001,0724,280611,01,111111,04,3,1,006,15,04,0,1,1,02,1,,,,,8509
4,28,009,0001,0724,280611,01,111111,05,3,1,003,25,05,0,,,,,,,,,8509
4,28,009,0001,0724,280611,02,111111,01,1,1,073,01,08,1,1,2,00,0,,5,1,,8509
