"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","POB,N,10,0","FACVIV,N,10,0"
1,04,002,0001,0516,040193,05,111111,16,16,00,16,45,01,5,1749
1,04,002,0001,1035,040221,01,111111,25,22,20,22,25,01,5,747
1,04,002,0001,1035,040221,02,111111,08,16,15,17,02,01,4,747
1,04,002,0001,1035,040221,03,000011,07,13,30,13,35,07,0,0
1,04,002,0001,1035,040221,04,111111,07,16,25,17,35,01,6,747
1,04,002,0001,1035,040221,05,111111,07,14,40,15,45,01,5,747
1,04,002,0001,1020,040223,01,111111,18,12,00,12,30,01,2,838
1,04,002,0001,1020,040223,02,111111,14,10,40,11,50,01,5,838
1,04,002,0001,1020,040223,03,111111,18,15,10,15,35,01,3,838
1,04,002,0001,1020,040223,04,111111,24,19,50,21,11,01,6,838
1,04,002,0001,1020,040223,05,111111,14,12,55,13,45,01,1,838
1,04,002,0001,136A,040253,01,111111,07,12,40,13,25,01,4,1200
1,04,002,0001,136A,040253,02,111111,07,14,00,15,20,01,3,1200
1,04,002,0001,136A,040253,03,111111,26,16,43,16,48,02,2,0
1,04,002,0001,136A,040253,04,111111,21,09,35,10,40,01,2,1200
1,04,002,0001,136A,040253,05,111111,07,17,50,18,55,01,8,1200
1,04,002,0001,0573,040272,01,111111,22,17,25,18,16,01,6,838
1,04,002,0001,0573,040272,02,111111,22,11,03,11,57,01,8,838
1,04,002,0001,0573,040272,03,111111,24,16,41,17,36,01,3,838
1,04,002,0001,0573,040272,04,111111,24,15,42,16,33,01,1,838
1,04,002,0001,0573,040272,05,111111,21,11,00,11,55,01,1,838
1,04,002,0001,1336,040278,01,111111,15,09,50,10,45,01,2,773
1,04,002,0001,1336,040278,02,111111,16,18,50,19,46,01,6,773
1,04,002,0001,1336,040278,03,111111,15,11,15,12,20,01,5,773
1,04,002,0001,1336,040278,04,000011,17,18,23,18,27,07,0,0
1,04,002,0001,1336,040278,05,111111,23,20,25,21,00,01,5,773
1,04,002,0001,0713,040304,01,111111,21,17,45,18,35,01,5,872
1,04,002,0001,0713,040304,02,111111,23,17,00,17,35,01,2,872
1,04,002,0001,0713,040304,03,111111,22,19,55,20,05,01,5,872
1,04,002,0001,0713,040304,04,111111,21,19,45,20,25,01,4,872
1,04,002,0001,0713,040304,05,111111,21,18,45,19,30,01,4,872
1,05,027,0001,1486,050040,01,111111,18,16,12,17,10,01,4,6033
1,05,027,0001,1486,050040,02,111111,23,21,50,22,55,01,3,6033
1,05,027,0001,1486,050040,03,000011,23,22,56,23,00,07,0,0
1,05,027,0001,1486,050040,04,111111,24,21,10,22,15,01,5,6033
1,05,027,0001,1486,050040,05,111111,18,16,30,17,40,01,6,6033
1,05,030,0001,440A,050042,01,111111,23,09,20,10,40,01,5,10832
1,05,030,0001,440A,050042,02,111111,25,10,00,11,15,01,5,10832
1,05,030,0001,440A,050042,03,111111,23,12,30,13,25,01,5,10832
1,05,030,0001,440A,050042,04,111111,23,11,10,12,20,01,4,10832
1,05,030,0001,440A,050042,05,000011,27,11,08,11,12,06,0,0
1,05,030,0001,3007,050066,01,111111,21,13,15,13,25,01,3,5888
1,05,030,0001,3007,050066,02,111111,22,11,10,12,05,01,6,5888
1,05,030,0001,3007,050066,03,111111,21,15,25,16,30,01,4,5888
1,05,030,0001,3007,050066,04,111111,21,14,30,15,20,01,5,5888
1,05,030,0001,3007,050066,05,111111,22,09,55,11,05,01,3,5888
1,05,030,0001,2047,050084,01,000011,24,16,00,16,00,06,0,0
1,05,030,0001,2047,050084,02,111111,23,16,10,17,30,01,3,6242
1,05,030,0001,2047,050084,03,111111,24,15,30,16,20,01,4,6242
1,05,030,0001,2047,050084,04,111111,16,14,35,15,10,01,5,6242
1,05,030,0001,2047,050084,05,000011,28,14,10,14,15,08,0,0
1,05,030,0001,2494,050137,01,111111,08,09,35,10,20,01,3,6282
1,05,030,0001,2494,050137,02,111111,12,11,30,12,55,01,2,6282
1,05,030,0001,2494,050137,03,111111,14,12,25,13,30,01,3,6282
1,05,030,0001,2494,050137,04,111111,14,20,25,21,15,01,3,6282
1,05,030,0001,2494,050137,05,000011,19,17,30,17,40,06,0,0
1,05,030,0001,1710,050139,01,111111,14,22,00,22,40,01,4,6905
1,05,030,0001,1710,050139,02,111111,14,11,35,12,15,01,6,6905
1,05,030,0001,1710,050139,03,111111,10,10,50,11,25,01,5,6905
1,05,030,0001,1710,050139,04,111111,10,11,55,12,55,01,6,6905
1,05,030,0001,1710,050139,05,111111,12,13,55,14,35,01,3,6905
1,05,030,0001,0144,050144,01,111111,22,17,40,18,00,01,4,6168
1,05,030,0001,0144,050144,02,111111,09,18,10,19,00,01,5,6168
1,05,030,0001,0144,050144,03,111111,22,17,01,18,05,01,5,6168
1,05,030,0001,0144,050144,04,111111,22,18,10,19,01,01,2,6168
1,05,030,0001,0144,050144,05,111111,22,16,18,17,30,01,4,6168
1,05,030,0001,2437,050148,01,111111,08,10,30,11,25,01,4,5796
1,05,030,0001,2437,050148,02,111111,13,17,40,18,50,01,5,5796
1,05,030,0001,2437,050148,03,111111,13,19,10,20,00,01,5,5796
1,05,030,0001,2437,050148,04,111111,07,14,30,15,35,01,7,5796
1,05,030,0001,2437,050148,05,111111,07,15,45,16,30,01,3,5796
1,05,030,0001,4607,050168,01,111111,13,13,05,13,50,01,2,7241
1,05,030,0001,4607,050168,02,111111,08,12,05,12,50,01,3,7241
1,05,030,0001,4607,050168,03,111111,17,18,20,19,25,01,5,7241
1,05,030,0001,4607,050168,04,111111,09,12,10,13,10,01,5,7241
1,05,030,0001,4607,050168,05,111111,08,15,20,16,25,01,4,7241
1,05,030,0001,2776,050172,01,111111,23,14,35,15,50,01,4,7700
1,05,030,0001,2776,050172,02,111111,22,12,20,13,15,01,2,7700
1,05,030,0001,2776,050172,03,111111,23,13,40,14,30,01,4,7700
1,05,030,0001,2776,050172,04,111111,23,15,55,16,30,01,7,7700
1,05,030,0001,2776,050172,05,111111,22,13,25,14,30,01,6,7700
1,05,030,0001,2051,050228,01,111111,16,10,55,12,00,01,6,6326
1,05,030,0001,2051,050228,02,111111,17,18,35,19,40,01,3,6326
1,05,030,0001,2051,050228,03,111111,16,12,05,13,15,01,6,6326
1,05,030,0001,2051,050228,04,111111,17,17,02,18,30,01,2,6326
1,05,030,0001,2051,050228,05,111111,16,09,35,10,40,01,3,6326
1,05,030,0001,159A,050229,01,111111,23,16,20,17,15,01,6,6646
1,05,030,0001,159A,050229,02,111111,23,18,45,19,50,01,5,6646
1,05,030,0001,159A,050229,03,111111,28,20,25,21,19,01,4,6646
1,05,030,0001,159A,050229,04,111111,23,15,38,16,45,01,2,6646
1,05,030,0001,159A,050229,05,111111,23,16,55,18,02,01,4,6646
1,05,030,0001,013A,050266,01,111111,15,09,30,10,40,01,3,4975
1,05,030,0001,013A,050266,02,111111,15,18,10,19,05,01,4,4975
1,05,030,0001,013A,050266,03,000011,17,09,11,09,17,07,0,0
1,05,030,0001,013A,050266,04,000011,19,09,15,09,22,07,0,0
1,05,030,0001,013A,050266,05,111111,15,11,45,12,45,01,2,4975
1,05,030,0001,0252,050365,01,000011,21,11,48,11,55,07,0,0
1,05,030,0001,0252,050365,02,111111,20,19,00,19,40,01,5,7414
1,05,030,0001,0252,050365,03,111111,17,16,00,16,50,01,5,7414
1,05,030,0001,0252,050365,04,000011,28,17,00,17,00,05,0,0
1,05,030,0001,0252,050365,05,111111,17,10,30,11,40,01,9,7414
1,05,030,0001,4433,050399,01,111111,14,10,20,11,30,01,5,739
1,05,030,0001,4433,050399,02,111111,11,13,51,14,51,01,7,739
1,05,030,0001,4433,050399,03,000011,12,15,05,15,15,07,0,0
1,05,030,0001,4433,050399,04,111111,13,11,15,12,00,01,4,739
1,05,030,0001,4433,050399,05,111111,13,10,00,11,05,01,5,739
1,06,002,0001,0356,060008,01,111111,09,02,20,02,55,01,6,993
1,06,002,0001,0356,060008,02,000011,25,02,15,02,25,06,0,0
1,06,002,0001,0356,060008,03,111111,11,10,32,11,25,01,4,993
1,06,002,0001,0356,060008,04,111111,08,12,39,13,45,01,4,993
1,06,002,0001,0356,060008,05,111111,08,02,08,03,19,01,3,993
1,06,002,0001,0021,060009,01,111111,15,10,00,11,02,01,4,1174
1,06,002,0001,0021,060009,02,111111,18,02,10,03,15,01,5,1174
1,06,002,0001,0021,060009,03,111111,14,06,15,07,11,01,2,1174
1,06,002,0001,0021,060009,04,111111,14,10,28,11,15,01,5,1174
1,06,002,0001,0021,060009,05,111111,15,11,10,11,42,01,4,1174
1,06,002,0001,0750,060014,01,111111,08,11,15,12,10,01,2,993
1,06,002,0001,0750,060014,02,111111,14,05,00,06,00,01,2,993
1,06,002,0001,0750,060014,03,000011,08,12,20,12,30,07,0,0
1,06,002,0001,0750,060014,04,111111,26,01,00,02,00,01,2,993
1,06,002,0001,0750,060014,05,111111,08,12,35,13,45,01,5,993
1,06,010,0001,0428,060019,01,111111,24,02,25,03,15,01,4,1454
1,06,010,0001,0428,060019,02,111111,21,09,04,09,58,01,4,1454
1,06,010,0001,0428,060019,03,000011,19,06,30,06,40,07,0,0
1,06,010,0001,0428,060019,04,111111,19,04,15,05,05,01,5,1454
1,06,010,0001,0428,060019,05,111111,21,10,12,11,02,01,5,1454
1,06,010,0001,0150,060080,01,111111,17,08,40,09,50,01,6,972
1,06,010,0001,0150,060080,02,111111,20,10,00,10,50,01,6,972
1,06,010,0001,0150,060080,03,111111,24,01,59,02,25,01,3,972
1,06,010,0001,0150,060080,04,111111,15,15,05,16,20,01,2,972
1,06,010,0001,0150,060080,05,111111,15,10,35,11,50,01,4,972
1,06,002,0001,0750,060104,01,000011,08,16,30,16,40,07,0,0
1,06,002,0001,0750,060104,02,111111,08,16,47,17,50,01,3,909
1,06,002,0001,0750,060104,03,111111,14,10,45,11,35,01,3,909
1,06,002,0001,0750,060104,04,111111,09,08,45,09,40,01,3,909
1,06,002,0001,0750,060104,05,111111,09,10,15,11,20,01,1,909
1,06,010,0001,0269,060113,01,111111,21,09,40,10,30,01,6,1155
1,06,010,0001,0269,060113,02,111111,24,12,59,13,50,01,5,1155
1,06,010,0001,0269,060113,03,111111,21,02,00,03,05,01,5,1155
1,06,010,0001,0269,060113,04,000011,24,12,00,12,50,08,0,0
1,06,010,0001,0269,060113,05,000011,24,03,00,04,00,07,0,0
1,06,002,0001,0394,060134,01,111111,22,05,24,06,39,01,3,1071
1,06,002,0001,0394,060134,02,111111,22,01,12,02,03,01,2,1071
1,06,002,0001,0394,060134,03,111111,22,11,35,12,42,01,3,1071
1,06,002,0001,0394,060134,04,111111,19,01,00,01,59,01,4,1071
1,06,002,0001,0394,060134,05,111111,18,03,25,04,15,01,5,1071
1,06,010,0001,0362,060144,01,111111,11,10,55,11,45,01,2,1210
1,06,010,0001,0362,060144,02,111111,12,19,15,20,20,01,4,1210
1,06,010,0001,0362,060144,03,111111,14,09,20,09,25,01,5,1210
1,06,010,0001,0362,060144,04,111111,10,18,20,19,10,01,4,1210
1,06,010,0001,0362,060144,05,111111,14,08,15,09,10,01,4,1210
1,06,002,0001,0341,060165,01,111111,10,10,21,10,50,01,1,969
1,06,002,0001,0341,060165,02,111111,18,09,00,10,00,01,3,969
1,06,002,0001,0341,060165,03,111111,18,12,20,13,10,01,4,969
1,06,002,0001,0341,060165,04,111111,10,03,00,03,40,01,8,969
1,06,002,0001,0341,060165,05,111111,22,10,07,11,05,01,2,969
1,06,010,0001,0080,060195,01,111111,21,05,00,06,10,01,4,1388
1,06,010,0001,0080,060195,02,000011,21,07,30,07,45,06,0,0
1,06,010,0001,0080,060195,03,111111,21,07,00,07,30,01,1,1388
1,06,010,0001,0080,060195,04,111111,21,06,00,06,45,01,6,1388
1,06,010,0001,0080,060195,05,111111,21,05,00,05,40,01,5,1388
1,06,010,0001,0324,060200,01,111111,22,18,00,18,55,01,6,761
1,06,010,0001,0324,060200,02,111111,21,12,10,13,40,01,2,761
1,06,010,0001,0324,060200,03,111111,22,16,40,17,50,01,2,761
1,06,010,0001,0324,060200,04,111111,23,15,30,16,10,01,4,761
1,06,010,0001,0324,060200,05,111111,23,16,20,16,50,01,5,761
1,06,010,0001,0413,060258,01,111111,18,03,30,04,20,01,4,1149
1,06,010,0001,0413,060258,02,111111,18,08,15,08,35,01,2,1149
1,06,010,0001,0413,060258,03,000011,19,08,00,08,10,07,0,0
1,06,010,0001,0413,060258,04,111111,18,08,50,09,29,01,5,1149
1,06,010,0001,0413,060258,05,111111,18,04,40,05,25,01,5,1149
1,06,002,0001,0337,060285,01,000011,24,07,14,07,26,06,0,0
1,06,002,0001,0337,060285,02,111111,21,05,00,06,10,01,4,1283
1,06,002,0001,0337,060285,03,111111,14,07,30,08,15,01,3,1283
1,06,002,0001,0337,060285,04,000011,24,03,30,03,35,05,0,0
1,06,002,0001,0337,060285,05,111111,11,10,19,10,45,01,2,1283
1,06,002,0001,0553,060318,01,111111,16,10,40,11,30,01,4,981
1,06,002,0001,0553,060318,02,111111,16,11,45,12,30,01,7,981
1,06,002,0001,0553,060318,03,111111,16,12,40,13,45,01,2,981
1,06,002,0001,0553,060318,04,111111,24,07,05,08,10,01,4,981
1,06,002,0001,0553,060318,05,111111,24,08,00,09,00,01,1,981
1,06,010,0001,0146,060322,01,111111,15,02,00,03,15,01,2,954
1,06,010,0001,0146,060322,02,111111,16,05,00,05,40,01,4,954
1,06,010,0001,0146,060322,03,111111,23,17,20,18,00,01,2,954
1,06,010,0001,0146,060322,04,111111,16,03,40,04,25,01,3,954
1,06,010,0001,0146,060322,05,111111,16,05,50,06,15,01,2,954
1,06,002,0001,077A,060324,01,000011,18,07,00,07,10,07,0,0
1,06,002,0001,077A,060324,02,111111,09,01,12,01,52,01,2,1033
1,06,002,0001,077A,060324,03,111111,09,12,35,13,06,01,1,1033
1,06,002,0001,077A,060324,04,111111,09,07,00,07,35,01,3,1033
1,06,002,0001,077A,060324,05,111111,10,02,14,02,50,01,2,1033
1,06,002,0001,052A,060353,01,111111,24,08,03,09,01,01,2,1261
1,06,002,0001,052A,060353,02,111111,15,04,25,04,59,01,4,1261
1,06,002,0001,052A,060353,03,111111,24,06,23,07,15,01,4,1261
1,06,002,0001,052A,060353,04,111111,15,06,19,07,05,01,2,1261
1,06,002,0001,052A,060353,05,111111,15,05,15,06,00,01,1,1261
1,06,002,0001,0356,060386,01,111111,10,08,15,08,41,01,2,1119
1,06,002,0001,0356,060386,02,111111,09,09,15,10,00,01,5,1119
1,06,002,0001,0356,060386,03,111111,09,10,03,10,44,01,2,1119
1,06,002,0001,0356,060386,04,111111,10,01,00,01,45,01,3,1119
1,06,002,0001,0356,060386,05,111111,10,11,45,12,25,01,4,1119
1,06,010,0001,0288,060387,01,111111,10,12,15,13,40,01,5,1078
1,06,010,0001,0288,060387,02,111111,12,16,40,18,35,01,5,1078
1,06,010,0001,0288,060387,03,111111,11,07,30,09,00,01,2,1078
1,06,010,0001,0288,060387,04,111111,14,15,30,16,40,01,4,1078
1,06,010,0001,0288,060387,05,111111,11,08,20,09,40,01,4,1078
1,07,101,0001,1696,070011,01,111111,23,20,50,22,10,01,1,2923
1,07,101,0001,1696,070011,02,111111,22,16,10,17,00,01,4,2923
1,07,101,0001,1696,070011,03,111111,22,17,20,18,15,01,1,2923
1,07,101,0001,1696,070011,04,111111,22,18,25,19,32,01,4,2923
1,07,101,0001,1696,070011,05,121112,24,14,20,15,35,01,3,2923
1,07,101,0001,1696,070011,05,221122,21,16,20,17,30,01,2,2923
1,07,101,0001,0575,070074,01,111111,09,10,10,10,55,01,1,3571
1,07,101,0001,0575,070074,02,111111,09,16,58,17,45,01,5,3571
1,07,101,0001,0575,070074,03,111111,09,14,25,15,22,01,3,3571
1,07,101,0001,0575,070074,04,111111,11,15,50,16,45,01,3,3571
1,07,101,0001,0575,070074,05,111111,28,18,30,18,35,02,6,0
1,07,101,0001,1323,070081,01,000011,11,13,15,13,20,07,0,0
1,07,101,0001,1323,070081,02,111111,11,13,35,14,35,01,3,3867
1,07,101,0001,1323,070081,03,111111,17,11,40,12,46,01,3,3867
1,07,101,0001,1323,070081,04,111111,11,13,45,14,35,01,4,3867
1,07,101,0001,1323,070081,05,111111,11,14,45,15,25,01,3,3867
1,07,101,0001,2336,070098,01,111111,25,11,58,13,30,01,6,4945
1,07,101,0001,2336,070098,02,111111,24,12,50,14,05,01,7,4945
1,07,101,0001,2336,070098,03,111111,23,10,20,10,58,01,4,4945
1,07,101,0001,2336,070098,04,111111,24,09,45,11,18,01,5,4945
1,07,101,0001,2336,070098,05,111111,23,18,15,19,30,01,5,4945
1,07,101,0001,2266,070111,01,111111,10,16,08,17,15,01,2,2932
1,07,101,0001,2266,070111,02,111111,10,15,25,16,30,01,5,2932
1,07,101,0001,2266,070111,03,111111,10,16,40,17,25,01,3,2932
1,07,101,0001,2266,070111,04,111111,10,14,10,15,15,01,4,2932
1,07,101,0001,2266,070111,05,111111,18,20,40,21,45,01,3,2932
1,07,101,0001,0931,070136,01,111111,28,12,10,13,25,01,5,2594
1,07,101,0001,0931,070136,02,111111,16,13,28,14,30,01,2,2594
1,07,101,0001,0931,070136,03,111111,28,17,00,17,50,01,5,2594
1,07,101,0001,0931,070136,04,111111,15,15,20,16,25,01,4,2594
1,07,101,0001,0931,070136,05,000011,15,14,55,15,00,08,0,0
1,07,101,0001,1427,070141,01,111111,15,18,35,19,15,01,3,3691
1,07,101,0001,1427,070141,02,111111,15,17,25,18,30,01,2,3691
1,07,101,0001,1427,070141,03,111111,15,15,15,16,05,01,5,3691
1,07,101,0001,1427,070141,04,111111,15,13,46,14,35,01,5,3691
1,07,101,0001,1427,070141,05,121112,15,12,05,12,15,01,3,3691
1,07,101,0001,1427,070141,05,221122,15,20,30,21,35,01,5,3691
1,07,101,0001,186A,070170,01,111111,14,12,50,13,55,01,6,3170
1,07,101,0001,186A,070170,02,111111,14,11,20,12,30,01,5,3170
1,07,101,0001,186A,070170,03,111111,14,14,00,15,10,01,5,3170
1,07,101,0001,186A,070170,04,111111,14,15,15,16,25,01,5,3170
1,07,101,0001,186A,070170,05,111111,14,16,30,17,40,01,3,3170
1,07,101,0001,2035,070195,01,111111,22,10,15,11,25,01,1,2859
1,07,101,0001,2035,070195,02,111111,24,12,20,14,00,01,3,2859
1,07,101,0001,2035,070195,03,111111,24,19,30,20,40,01,4,2859
1,07,101,0001,2035,070195,04,111111,22,12,03,13,00,01,5,2859
1,07,101,0001,2035,070195,05,000011,23,20,50,20,58,07,0,0
1,07,101,0001,1145,070200,01,111111,16,15,00,15,55,01,2,3497
1,07,101,0001,1145,070200,02,111111,18,15,20,16,30,01,5,3497
1,07,101,0001,1145,070200,03,000011,24,16,50,16,55,07,0,0
1,07,101,0001,1145,070200,04,111111,18,13,15,14,10,01,5,3497
1,07,101,0001,1145,070200,05,111111,16,16,59,17,55,01,3,3497
1,07,101,0001,1770,070204,01,131113,16,15,05,15,58,01,2,3310
1,07,101,0001,1770,070204,01,231123,15,09,40,10,55,01,3,3310
1,07,101,0001,1770,070204,01,331133,15,11,05,12,00,01,4,3310
1,07,101,0001,1770,070204,02,111111,15,13,42,14,35,01,6,3310
1,07,101,0001,1770,070204,03,111111,16,16,05,16,55,01,4,3310
1,07,101,0001,1770,070204,04,111111,28,14,00,15,05,01,4,3310
1,07,101,0001,1770,070204,05,111111,16,11,22,12,30,01,6,3310
1,07,101,0001,1925,070234,01,111111,14,14,35,15,45,01,5,5016
1,07,101,0001,1925,070234,02,111111,19,14,27,15,35,01,3,5016
1,07,101,0001,1925,070234,03,000011,14,14,10,15,58,03,0,0
1,07,101,0001,1925,070234,04,111111,14,16,14,17,05,01,5,5016
1,07,101,0001,1925,070234,05,111111,18,16,00,17,55,01,5,5016
1,07,101,0001,2266,070262,01,111111,09,16,05,16,59,01,2,2527
1,07,101,0001,2266,070262,02,111111,18,21,50,22,05,01,6,2527
1,07,101,0001,2266,070262,03,111111,09,17,10,18,40,01,2,2527
1,07,101,0001,2266,070262,04,111111,17,11,10,11,30,01,5,2527
1,07,101,0001,2266,070262,05,000011,10,14,45,14,57,07,0,0
1,07,101,0001,1361,070265,01,111111,26,11,15,12,25,01,6,3553
1,07,101,0001,1361,070265,02,111111,26,12,30,13,45,01,4,3553
1,07,101,0001,1361,070265,03,111111,08,16,29,17,25,01,4,3553
1,07,101,0001,1361,070265,04,111111,08,12,17,13,25,01,4,3553
1,07,101,0001,1361,070265,05,111111,08,13,55,15,00,01,4,3553
1,07,101,0001,1431,070293,01,111111,17,12,10,13,58,01,3,2926
1,07,101,0001,1431,070293,02,111111,18,09,35,10,40,01,7,2926
1,07,101,0001,1431,070293,03,111111,17,10,30,11,35,01,6,2926
1,07,101,0001,1431,070293,04,111111,28,15,30,16,40,01,4,2926
1,07,101,0001,1431,070293,05,111111,25,08,25,09,35,01,2,2926
1,08,019,0001,3573,080515,01,111111,11,15,00,16,10,01,3,4924
1,08,019,0001,3573,080515,02,111111,07,11,20,12,05,01,2,4924
1,08,019,0001,3573,080515,03,111111,24,14,30,15,05,01,4,4924
1,08,019,0001,3573,080515,04,111111,13,16,00,17,20,01,3,4924
1,08,019,0001,3573,080515,05,111111,07,13,29,14,40,01,4,4924
1,08,019,0001,3855,080517,01,111111,13,14,05,14,55,01,2,11465
1,08,019,0001,3855,080517,02,111111,09,17,00,17,45,01,4,11465
1,08,019,0001,3855,080517,03,111111,09,15,15,16,20,01,2,11465
1,08,019,0001,3855,080517,04,111111,13,15,05,15,18,01,1,11465
1,08,019,0001,3855,080517,05,000011,09,14,30,15,10,05,0,0
1,08,019,0001,1825,080518,01,111111,07,12,20,13,42,01,7,7784
1,08,019,0001,1825,080518,02,111111,07,01,49,03,09,01,5,7784
1,08,019,0001,1825,080518,03,111111,07,03,12,04,20,01,8,7784
1,08,019,0001,1825,080518,04,111111,07,04,27,05,30,01,4,7784
1,08,019,0001,1825,080518,05,111111,08,12,00,13,45,01,5,7784
1,08,019,0001,3183,080533,01,111111,11,12,00,13,27,01,1,4360
1,08,019,0001,3183,080533,02,111111,23,19,35,22,10,01,2,4360
1,08,019,0001,3183,080533,03,111111,14,09,15,10,25,01,2,4360
1,08,019,0001,3183,080533,04,111111,14,13,55,14,45,01,2,4360
1,08,019,0001,3183,080533,05,000011,14,15,15,15,18,07,0,0
1,08,019,0001,3785,080535,01,000011,24,11,56,12,00,08,0,0
1,08,019,0001,3785,080535,02,000011,15,10,15,10,19,07,0,0
1,08,019,0001,3785,080535,03,111111,16,14,50,15,02,01,3,5194
1,08,019,0001,3785,080535,04,111111,16,10,45,11,47,01,2,5194
1,08,019,0001,3785,080535,05,111111,16,09,51,10,36,01,2,5194
1,08,019,0001,3357,080537,01,111111,26,11,00,11,40,01,4,4601
1,08,019,0001,3357,080537,02,111111,23,15,48,15,50,01,4,4601
1,08,019,0001,3357,080537,03,111111,17,14,35,15,10,01,4,4601
1,08,019,0001,3357,080537,04,111111,23,15,45,16,47,01,4,4601
1,08,019,0001,3357,080537,05,111111,21,17,30,18,15,01,5,4601
1,08,019,0001,2698,080570,01,111111,08,04,15,05,00,01,2,8371
1,08,019,0001,2698,080570,02,111111,08,03,20,04,10,01,2,8371
1,08,019,0001,2698,080570,03,000011,30,10,00,10,05,06,0,0
1,08,019,0001,2698,080570,04,000011,30,09,50,09,55,05,0,0
1,08,019,0001,2698,080570,05,111111,23,14,30,14,40,01,3,8371
1,08,019,0001,3874,080571,01,111111,10,10,05,11,02,01,3,5082
1,08,019,0001,3874,080571,02,111111,09,18,10,19,04,01,4,5082
1,08,019,0001,3874,080571,03,111111,09,13,02,14,04,01,6,5082
1,08,019,0001,3874,080571,04,111111,10,19,35,20,05,01,3,5082
1,08,019,0001,3874,080571,05,111111,10,08,40,09,20,01,5,5082
1,08,019,0001,6436,080575,01,111111,18,11,10,11,58,01,10,12257
1,08,019,0001,6436,080575,02,111111,18,18,01,19,05,01,2,12257
1,08,019,0001,6436,080575,03,111111,19,09,00,09,56,01,5,12257
1,08,019,0001,6436,080575,04,111111,21,10,34,11,30,01,1,12257
1,08,019,0001,6436,080575,05,111111,18,12,05,12,50,01,4,12257
1,08,019,0001,5029,080609,01,111111,14,11,08,11,50,01,5,7840
1,08,019,0001,5029,080609,02,111111,14,11,56,12,37,01,2,7840
1,08,019,0001,5029,080609,03,111111,29,16,05,17,08,01,4,7840
1,08,019,0001,5029,080609,04,000011,30,11,15,11,20,06,0,0
1,08,019,0001,5029,080609,05,000011,29,17,10,17,15,05,0,0
1,08,019,0001,5599,080613,01,111111,24,20,50,21,40,01,2,8221
1,08,019,0001,5599,080613,02,000011,23,19,35,19,39,07,0,0
1,08,019,0001,5599,080613,03,111111,23,19,35,20,00,01,5,8221
1,08,019,0001,5599,080613,04,000011,30,10,20,10,25,06,0,0
1,08,019,0001,5599,080613,05,111111,30,10,25,10,53,01,5,8221
1,08,019,0001,5616,080646,01,111111,16,10,55,11,50,01,5,5180
1,08,019,0001,5616,080646,02,111111,22,16,05,16,35,01,5,5180
1,08,019,0001,5616,080646,03,111111,26,09,30,09,50,01,5,5180
1,08,019,0001,5616,080646,04,111111,21,20,05,20,55,01,2,5180
1,08,019,0001,5616,080646,05,111111,26,09,26,10,30,01,1,5180
1,08,019,0001,2310,080663,01,111111,12,12,14,13,05,01,5,8474
1,08,019,0001,2310,080663,02,111111,16,20,26,21,00,01,1,8474
1,08,019,0001,2310,080663,03,111111,17,14,00,14,50,01,2,8474
1,08,019,0001,2310,080663,04,111111,12,11,00,12,11,01,4,8474
1,08,019,0001,2310,080663,05,111111,18,15,00,15,15,01,4,8474
1,08,019,0001,3728,080674,01,111111,21,20,30,21,34,01,7,9322
1,08,019,0001,3728,080674,02,111111,21,18,24,19,30,01,3,9322
1,08,019,0001,3728,080674,03,111111,21,14,10,14,25,01,4,9322
1,08,019,0001,3728,080674,04,111111,21,13,01,14,00,01,3,9322
1,08,019,0001,3728,080674,05,111111,21,21,40,22,28,01,2,9322
1,08,019,0001,621A,080728,01,111111,22,12,44,13,13,01,1,5108
1,08,019,0001,2132,080728,02,111111,22,13,21,14,05,01,4,5108
1,08,019,0001,6224,080728,03,000011,22,13,00,13,05,07,0,0
1,08,019,0001,2132,080728,04,000011,22,13,10,13,15,07,0,0
1,08,019,0001,621A,080728,05,000011,22,13,17,13,19,07,0,0
1,08,019,0001,386A,080765,01,111111,08,12,10,13,15,01,4,4847
1,08,019,0001,386A,080765,02,111111,28,13,20,14,10,01,4,4847
1,08,019,0001,386A,080765,03,111111,08,15,20,16,10,01,6,4847
1,08,019,0001,386A,080765,04,111111,08,17,00,18,05,01,6,4847
