"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","SABECONACY,C,1","TELE,C,1","RADIO,C,1","PEROREV,C,1","LIBROS,C,1","INTERNET,C,1","OTROS,C,1","NOSABECONA,C,1","PUREVCIETE,C,1","DIFACTCYTM,C,1","FINEMPDEST,C,1","APOPROYCUL,C,1","BECAPOSG,C,1","INVEST,C,1","FININVUNI,C,1","CONSESC,C,1","OTRAS,C,1","TEXTO,C,30","OPNCONA,C,1","BECPOSNAC,C,1","BECPOSEXT,C,1","BECESTTEC,C,1","INCINVDES,C,1","FONMIX,C,1","FONSEC,C,1","FONINS,C,1","PROAVA,C,1","SISNACINV,C,1","REDCON,C,1","COOPINST,C,1","REGNACCIEN,C,1","SISINFCIET,C,1","INFEDOCIET,C,1","APOYINV,C,1","SISNACINV2,C,1","BECPOS,C,1","APODESTEC,C,1","PROGRETREP,C,1","PRIOCONA,C,1","RELCONCIEN,C,1","POLACTCONA,C,1","OBSERVACIO,C,254","NUMREN,C,2","FACPER,N,10,0"
01,024,2,C,11,020,0001,3400,110103,02,121112,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,12168
01,043,1,C,11,020,0001,3400,110103,03,121212,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,24336
01,023,2,C,11,020,0001,3400,110103,03,222222,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12168
01,032,2,C,11,020,0001,3400,110103,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12168
01,039,2,C,11,020,0001,3400,110103,05,111111,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,12168
01,024,1,C,11,020,0001,1673,110140,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,9435
01,029,2,C,11,020,0001,1673,110140,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,21228
01,032,1,C,11,020,0001,1673,110140,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9435
01,028,1,C,11,020,0001,1673,110140,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9435
01,037,1,C,11,020,0001,3152,110192,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14223
01,034,2,C,11,020,0001,3152,110192,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7112
01,042,2,C,11,020,0001,3152,110192,04,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7112
01,023,2,C,11,031,0001,0039,110195,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12753
01,037,2,C,11,031,0001,0039,110195,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12753
01,036,1,C,11,031,0001,0039,110195,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,20868
01,030,2,C,11,031,0001,0039,110195,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,12753
01,060,1,C,11,031,0001,0039,110195,05,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,20868
01,019,2,C,11,020,0001,0618,110201,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,13840
01,075,2,C,11,020,0001,0618,110201,04,111111,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,OPORTUNIDADES A LOS ESTUDIANTE,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,01,13840
01,028,1,C,11,020,0001,0618,110201,05,111111,1,1,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11072
01,037,2,C,11,031,0001,0310,110213,01,111111,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,2,2,,3,1,1,1,2,1,3,3,3,1,3,3,1,1,1,1,2,1,1,1,3,3,2,,02,18051
01,049,2,C,11,031,0001,0310,110213,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,18051
01,038,2,C,11,031,0001,0310,110213,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,18051
01,019,2,C,11,031,0001,0310,110213,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,18051
01,051,1,C,11,031,0001,0310,110213,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,92835
01,033,1,C,11,020,0001,2987,110243,01,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,580
01,026,2,C,11,020,0001,2987,110243,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,773
01,038,1,C,11,020,0001,2987,110243,03,111111,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,2,1,,01,580
01,046,2,C,11,020,0001,2987,110243,04,131131,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,773
01,022,1,C,11,020,0001,2987,110243,04,231123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,580
01,027,2,C,11,020,0001,2987,110243,04,331133,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,773
01,021,1,C,11,020,0001,2987,110243,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,580
01,061,2,C,11,020,0001,2582,110246,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9386
01,040,1,C,11,020,0001,2582,110246,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,28158
01,031,2,C,11,020,0001,2582,110246,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9386
01,055,2,C,11,020,0001,2582,110246,05,121112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9386
01,039,1,C,11,020,0001,196A,110279,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,22788
01,045,2,C,11,020,0001,196A,110279,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4748
01,036,2,C,11,020,0001,196A,110279,03,111111,1,1,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4748
01,038,2,C,11,020,0001,196A,110279,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4748
01,038,2,C,11,020,0001,196A,110279,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4748
01,040,1,C,11,020,0001,2794,110288,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9491
01,045,1,C,11,020,0001,2794,110288,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9491
01,025,1,C,11,020,0001,2794,110288,03,121112,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,9491
01,065,1,C,11,020,0001,2794,110288,03,221122,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9491
01,029,2,C,11,020,0001,2794,110288,04,121112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,29528
01,030,1,C,11,020,0001,2794,110288,04,221122,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9491
01,065,1,C,11,020,0001,2794,110288,05,121112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9491
01,029,1,C,11,020,0001,2794,110288,05,221122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9491
01,090,1,C,11,020,0001,2493,110372,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7295
01,072,1,C,11,020,0001,2493,110372,02,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7295
01,032,1,C,11,020,0001,2493,110372,03,111111,1,1,1,0,0,1,0,1,1,1,1,2,2,1,1,2,2,,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,5,1,3,2,,03,7295
01,022,2,C,11,020,0001,2493,110372,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13131
02,019,2,C,11,020,0001,2493,110372,05,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,0
01,021,1,C,11,020,0001,0177,110385,02,111111,1,1,0,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,31728
01,073,1,C,11,020,0001,0177,110385,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,31728
01,037,2,C,11,020,0001,0177,110385,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,31728
01,047,2,C,11,020,0001,0177,110385,05,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,31728
01,044,2,C,11,020,0001,0514,110419,01,121112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4871
01,024,2,C,11,020,0001,0514,110419,01,221122,1,1,0,0,0,0,0,1,1,1,1,2,2,1,1,1,2,,3,1,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,3,1,6,4,1,1,,02,4871
01,075,2,C,11,020,0001,0514,110419,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4871
01,022,2,C,11,020,0001,0514,110419,03,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,4871
01,037,2,C,11,020,0001,0514,110419,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,4871
01,054,1,C,11,020,0001,0514,110419,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,34790
01,020,2,C,11,020,0001,2629,110467,01,131113,1,1,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6488
01,021,2,C,11,020,0001,2629,110467,01,231123,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6488
01,030,2,C,11,020,0001,2629,110467,01,331133,1,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6488
01,019,2,C,11,020,0001,2629,110467,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,6488
01,047,1,C,11,020,0001,2629,110467,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12975
02,035,1,C,11,020,0001,2629,110467,05,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,0
01,019,2,C,11,020,0001,011A,110470,02,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,23462
01,034,2,C,11,020,0001,011A,110470,03,111111,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,23462
01,068,1,C,11,020,0001,011A,110470,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,30165
01,037,2,C,11,020,0001,011A,110470,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,23462
01,020,2,C,11,020,0001,2845,110517,01,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13023
01,066,2,C,11,020,0001,2845,110517,02,111212,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13023
01,020,2,C,11,020,0001,2845,110517,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,13023
01,037,1,C,11,020,0001,2845,110517,04,111111,1,1,0,0,0,0,0,1,1,1,3,3,1,1,1,2,2,,2,3,3,1,1,3,3,1,3,1,3,3,1,1,1,1,2,2,2,6,3,2,1,,01,24042
01,039,2,C,11,020,0001,2845,110517,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13023
01,050,1,C,11,020,0001,3059,110559,01,111111,1,1,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13572
01,041,2,C,11,020,0001,3059,110559,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,6107
01,022,1,C,11,020,0001,3059,110559,03,111111,1,1,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,13572
01,060,1,C,11,020,0001,3059,110559,04,141114,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13572
01,027,2,C,11,020,0001,3059,110559,04,241124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6107
01,025,2,C,11,020,0001,3059,110559,04,341134,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6107
01,027,2,C,11,020,0001,3059,110559,04,441144,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6107
01,034,2,C,11,020,0001,3059,110559,05,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6107
01,032,2,C,30,193,0001,0237,303036,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,15913
01,032,2,C,30,193,0001,0237,303036,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15913
01,034,2,C,30,193,0001,0237,303036,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15913
02,070,2,C,30,193,0001,0237,303036,04,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,0
01,038,2,C,30,193,0001,0237,303036,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15913
01,054,2,C,30,193,0001,0241,303044,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,18422
01,040,1,C,30,193,0001,0241,303044,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,23326
01,034,2,C,30,193,0001,0241,303044,03,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,18422
01,078,2,C,30,193,0001,0241,303044,04,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,18422
01,026,2,C,30,193,0001,0241,303044,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,18422
01,041,1,C,30,028,0037,0765,303046,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,15589
01,047,1,C,30,028,0037,0765,303046,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,15589
01,025,2,C,30,028,0037,0765,303046,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,13498
01,064,2,C,30,028,0037,0765,303046,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13498
01,057,2,C,30,028,0037,0765,303046,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13498
01,075,2,C,30,193,0001,0237,303051,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,13716
01,019,1,C,30,193,0001,0237,303051,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,15841
01,031,2,C,30,193,0001,0237,303051,04,111111,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,2,2,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,2,,02,13716
01,035,2,C,30,193,0001,0237,303051,05,111111,1,1,0,1,0,0,0,1,1,1,1,1,3,1,1,3,2,,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,,01,13716
01,036,2,C,30,193,0001,1945,303067,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,17864
01,048,1,C,30,193,0001,1945,303067,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,22620
01,020,2,C,30,193,0001,1945,303067,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,17864
01,025,2,C,30,193,0001,1945,303067,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,17864
01,039,1,C,30,193,0001,1945,303067,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,22620
01,062,2,C,30,193,0001,0468,303081,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9615
01,039,2,C,30,193,0001,0468,303081,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9615
01,039,2,C,30,193,0001,0468,303081,03,111111,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,3,2,,2,1,1,1,3,1,3,1,3,1,3,1,1,3,1,1,1,1,1,1,5,3,2,,02,9615
01,056,2,C,30,193,0001,0468,303081,04,111111,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3,2,,2,1,1,3,1,3,3,1,3,1,3,1,1,1,1,2,2,2,2,5,4,2,3,,01,9615
01,019,1,C,30,193,0001,0468,303081,05,111111,1,0,0,1,0,0,1,1,1,1,2,1,1,1,1,2,2,,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,4,4,4,4,5,3,3,1,,02,11538
01,040,2,C,30,193,0001,1358,303103,01,111111,1,1,0,0,0,0,0,1,1,1,1,3,3,1,1,2,2,,2,3,3,1,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,1,3,1,3,,02,13227
01,020,2,C,30,193,0001,1358,303103,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,13227
01,039,2,C,30,193,0001,1358,303103,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13227
01,052,1,C,30,193,0001,1358,303103,04,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,15276
01,048,2,C,30,193,0001,1358,303103,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13227
01,022,2,C,30,193,0001,042A,303109,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,14042
01,060,1,C,30,193,0001,042A,303109,03,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,16218
01,068,1,C,30,193,0001,042A,303109,04,111111,1,1,0,1,0,0,0,1,1,1,3,1,1,1,3,1,3,,2,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,5,2,4,1,1,2,1,,01,16218
01,040,1,C,30,193,0001,042A,303109,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,16218
01,042,1,C,30,028,0037,0163,303136,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,24903
01,035,1,C,30,028,0037,0163,303136,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,24903
01,074,1,C,30,028,0037,0163,303136,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,24903
01,045,1,C,30,028,0037,0163,303136,05,111111,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,2,2,,1,1,1,3,1,3,3,1,3,1,3,1,1,1,1,1,2,1,1,1,3,2,1,,01,24903
01,049,2,C,30,028,0037,0750,303078,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,20190
01,050,2,C,30,028,0037,0750,303078,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,20190
01,053,2,C,30,028,0037,0750,303078,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,20190
01,043,1,C,30,028,0037,0750,303078,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,25565
01,019,1,C,30,028,0037,0712,303149,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,11470
01,018,1,C,30,028,0037,0712,303149,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11470
01,036,1,C,30,028,0037,0712,303149,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11470
01,046,1,C,30,028,0037,0712,303149,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11470
01,027,2,C,30,028,0037,0712,303149,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,32770
01,037,2,C,30,193,0001,2159,303169,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,21112
01,043,1,C,30,193,0001,2159,303169,02,111111,1,1,0,0,0,0,0,1,1,1,1,1,3,1,1,3,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,1,4,3,1,,01,26731
01,018,2,C,30,193,0001,2159,303169,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,21112
01,042,2,C,30,193,0001,2159,303169,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,21112
01,034,2,C,30,193,0001,2159,303169,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,21112
01,080,2,C,30,193,0001,0398,303198,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,19094
01,035,2,C,30,193,0001,0398,303198,02,111111,1,1,0,0,0,0,0,1,1,2,1,1,1,1,1,1,2,,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,4,2,1,,02,19094
01,045,2,C,30,193,0001,0398,303198,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,19094
01,042,2,C,30,193,0001,0398,303198,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,19094
01,062,2,C,30,193,0001,0398,303198,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,19094
01,025,1,C,30,193,0001,2322,303203,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9445
01,043,2,C,30,193,0001,2322,303203,02,111111,1,1,1,0,0,0,0,1,2,1,3,1,3,1,1,2,2,,2,3,3,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,3,4,1,1,,02,7556
01,031,2,C,30,193,0001,2322,303203,03,111111,1,1,1,1,0,1,0,1,1,1,3,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,,02,7556
01,035,1,C,30,193,0001,2322,303203,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9445
01,030,2,C,30,193,0001,2322,303203,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7556
01,060,1,C,30,193,0001,042A,303262,01,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7540
01,057,2,C,30,193,0001,042A,303262,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7540
01,083,1,C,30,193,0001,042A,303262,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7540
01,019,2,C,30,193,0001,042A,303262,04,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,7540
01,064,2,C,30,193,0001,042A,303262,05,111111,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,,01,7540
01,036,1,C,30,193,0001,1343,303269,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,18599
01,060,1,C,30,193,0001,1343,303269,04,121112,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,18599
01,035,2,C,30,193,0001,1343,303269,04,221124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,16105
01,022,2,C,30,193,0001,1343,303269,05,111111,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,1,,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,3,5,3,5,5,3,3,1,,04,16105
01,050,2,C,30,193,0001,0631,303011,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,19308
