"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2","LLAVE,C,23","RESENT,C,2","NUMREN,C,2","FACTOR_PER,N,10,0"
2,20,390,0001,0105,200154,03,1,1,09,1,,20390000101052001540311,01,08,4659
2,20,390,0001,0105,200154,04,1,1,02,1,,20390000101052001540411,01,02,2067
2,20,390,0001,0105,200154,05,1,1,03,1,,20390000101052001540511,01,03,2917
2,20,390,0001,0181,200360,01,1,1,04,1,,20390000101812003600111,01,01,6509
2,20,390,0001,0181,200360,02,1,1,04,1,,20390000101812003600211,01,02,3906
2,20,390,0001,0181,200360,03,1,1,05,1,,20390000101812003600311,01,02,3675
2,20,390,0001,0181,200360,05,1,1,04,1,,20390000101812003600511,01,02,3313
2,20,390,0003,0209,200155,01,1,1,04,1,,20390000302092001550111,01,02,4522
2,20,390,0003,0209,200155,02,1,1,04,1,,20390000302092001550211,01,01,5007
2,20,390,0003,0209,200155,03,1,1,06,1,,20390000302092001550311,01,03,4528
2,20,390,0003,0209,200155,04,1,1,02,1,,20390000302092001550411,01,01,1434
2,20,390,0003,0209,200155,05,1,1,03,1,,20390000302092001550511,01,02,3578
2,21,015,0001,0240,210084,02,1,1,01,1,,21015000102402100840211,01,01,9696
2,21,015,0001,0240,210084,03,1,1,04,1,,21015000102402100840311,01,01,20701
2,21,015,0001,0240,210084,04,1,1,04,1,,21015000102402100840411,01,02,16934
2,21,015,0001,0240,210084,05,1,1,05,1,,21015000102402100840511,01,01,22450
2,21,114,0001,0677,210245,02,1,1,03,1,,21114000106772102450211,01,01,11004
2,21,114,0001,0677,210245,03,1,1,05,1,,21114000106772102450311,01,02,10292
2,21,114,0001,0677,210245,04,1,1,04,1,,21114000106772102450411,01,01,10037
2,21,114,0001,0677,210245,05,1,1,04,1,,21114000106772102450511,01,04,9502
2,21,114,0001,2052,210349,02,1,1,04,1,,21114000120522103490211,01,02,16782
2,21,114,0001,2052,210349,03,1,1,04,1,,21114000120522103490311,01,03,14962
2,21,114,0001,2052,210349,04,1,1,04,1,,21114000120522103490411,01,02,13091
2,21,114,0001,307A,210459,01,1,1,02,1,,211140001307A2104590111,01,01,4152
2,21,114,0001,307A,210459,02,1,1,04,1,,211140001307A2104590211,01,01,10459
2,21,114,0001,307A,210459,03,1,1,03,1,,211140001307A2104590311,01,02,8592
2,21,114,0001,307A,210459,04,1,1,01,1,,211140001307A2104590411,01,01,5516
2,21,114,0001,307A,210459,05,1,1,03,1,,211140001307A2104590511,01,02,8592
2,21,114,0001,3417,210171,01,1,1,04,1,,21114000134172101710111,01,01,17798
2,21,114,0001,3417,210171,02,1,2,06,2,02,21114000134172101710212,01,02,15504
2,21,114,0001,3417,210171,02,2,2,,,,21114000134172101710222,01,02,8547
2,21,114,0001,3417,210171,03,1,1,06,1,,21114000134172101710311,01,06,25457
2,21,114,0001,3417,210171,04,1,1,01,1,,21114000134172101710411,01,01,5876
2,21,114,0001,3417,210171,05,1,1,06,1,,21114000134172101710511,01,03,17755
2,21,114,0001,3474,210484,01,1,1,04,1,,21114000134742104840111,01,02,9422
2,21,114,0001,3474,210484,02,1,1,05,1,,21114000134742104840211,01,01,13519
2,21,114,0001,3474,210484,03,1,1,04,1,,21114000134742104840311,01,02,9209
2,21,114,0001,3474,210484,04,1,2,10,2,02,21114000134742104840412,01,03,12207
2,21,114,0001,3474,210484,04,2,2,,,,21114000134742104840422,01,02,6104
2,21,114,0001,3474,210484,05,1,1,04,1,,21114000134742104840511,01,03,12571
2,21,114,0001,3506,210362,01,1,1,09,1,,21114000135062103620111,01,01,17892
2,21,114,0001,3506,210362,02,1,1,05,1,,21114000135062103620211,01,02,8588
2,21,114,0001,3506,210362,03,1,1,06,1,,21114000135062103620311,01,03,9879
2,21,114,0001,3506,210362,04,1,1,05,1,,21114000135062103620411,01,04,15494
2,21,114,0001,3506,210362,05,1,1,04,1,,21114000135062103620511,01,02,9751
2,21,114,0001,3667,210165,01,1,1,05,1,,21114000136672101650111,01,01,19453
2,21,114,0001,3667,210165,02,1,1,04,1,,21114000136672101650211,01,02,12343
2,21,114,0001,3667,210165,03,1,2,12,2,02,21114000136672101650312,01,02,20092
2,21,114,0001,3667,210165,03,2,2,,,,21114000136672101650322,01,03,9696
2,21,114,0001,3667,210165,04,1,1,06,1,,21114000136672101650411,01,02,13862
2,21,114,0001,3667,210165,05,1,1,04,1,,21114000136672101650511,01,02,20017
2,21,114,0001,3741,210577,01,1,1,02,1,,21114000137412105770111,01,01,7751
2,21,114,0001,3741,210577,02,1,1,03,1,,21114000137412105770211,01,02,9115
2,21,114,0001,3741,210577,04,1,1,04,1,,21114000137412105770411,01,01,9797
2,21,114,0001,3741,210577,05,1,1,04,1,,21114000137412105770511,01,01,10661
2,21,114,0001,3811,210403,01,1,1,03,1,,21114000138112104030111,01,01,4997
2,21,114,0001,3811,210403,02,1,1,02,1,,21114000138112104030211,01,01,5027
2,21,114,0001,3811,210403,03,1,1,04,1,,21114000138112104030311,01,02,9987
2,21,114,0001,3811,210403,04,1,1,06,1,,21114000138112104030411,01,04,18254
2,21,114,0001,3811,210403,05,1,1,02,1,,21114000138112104030511,01,01,10700
2,21,114,0001,4152,210346,01,1,1,05,1,,21114000141522103460111,01,02,17109
2,21,114,0001,4152,210346,02,1,1,05,1,,21114000141522103460211,01,01,10576
2,21,114,0001,4152,210346,03,1,1,03,1,,21114000141522103460311,01,02,8608
2,21,114,0001,4152,210346,04,1,1,04,1,,21114000141522103460411,01,02,7746
2,21,114,0001,4152,210346,05,1,1,04,1,,21114000141522103460511,01,03,8493
2,21,114,0001,4222,210007,01,1,1,04,1,,21114000142222100070111,01,01,13924
2,21,114,0001,4222,210007,02,1,1,05,1,,21114000142222100070211,01,03,11376
2,21,114,0001,4222,210007,04,1,1,04,1,,21114000142222100070411,01,01,15686
2,21,114,0001,4576,210423,01,1,1,02,1,,21114000145762104230111,01,01,9643
2,21,114,0001,4576,210423,02,1,1,05,1,,21114000145762104230211,01,03,15373
2,21,114,0001,4576,210423,03,1,1,06,1,,21114000145762104230311,01,02,18474
2,21,114,0001,4576,210423,04,1,1,03,1,,21114000145762104230411,01,01,12885
2,21,114,0001,4576,210423,05,1,1,02,1,,21114000145762104230511,01,01,5243
2,21,114,0001,474A,210586,01,1,1,02,1,,211140001474A2105860111,01,02,8104
2,21,114,0001,474A,210586,02,1,1,02,1,,211140001474A2105860211,01,02,7806
2,21,114,0001,474A,210586,03,1,1,04,1,,211140001474A2105860311,01,02,9117
2,21,114,0001,474A,210586,04,1,1,02,1,,211140001474A2105860411,01,02,7981
2,21,114,0001,474A,210586,05,1,1,04,1,,211140001474A2105860511,01,01,8923
2,21,114,0001,4947,210095,01,1,1,05,1,,21114000149472100950111,01,01,9871
2,21,114,0001,4947,210095,02,1,1,03,1,,21114000149472100950211,01,02,17193
2,21,114,0001,4947,210095,03,1,1,03,1,,21114000149472100950311,01,01,17634
2,21,114,0001,4947,210095,04,1,1,02,1,,21114000149472100950411,01,01,17339
2,21,114,0001,4947,210095,05,1,1,03,1,,21114000149472100950511,01,01,8683
2,21,114,0001,5470,210039,01,1,1,04,1,,21114000154702100390111,01,02,18844
2,21,114,0001,5470,210039,02,1,1,04,1,,21114000154702100390211,01,01,15842
2,21,114,0001,5470,210039,03,1,3,09,2,03,21114000154702100390313,01,02,12784
2,21,114,0001,5470,210039,03,2,3,,,,21114000154702100390323,01,01,14030
2,21,114,0001,5470,210039,03,3,3,,,,21114000154702100390333,01,01,9806
2,21,114,0001,5470,210039,04,1,1,05,1,,21114000154702100390411,01,02,21765
2,21,114,0001,5771,210502,01,1,1,04,1,,21114000157712105020111,01,01,23455
2,21,114,0001,5771,210502,02,1,1,04,1,,21114000157712105020211,01,02,19514
2,21,114,0001,5771,210502,03,1,1,02,1,,21114000157712105020311,01,01,9048
2,21,114,0001,5771,210502,04,1,1,04,1,,21114000157712105020411,01,04,22732
2,21,114,0001,5771,210502,05,1,1,05,1,,21114000157712105020511,01,02,19944
2,21,114,0001,5822,210022,01,1,1,05,1,,21114000158222100220111,01,02,28043
2,21,114,0001,5822,210022,02,1,1,05,1,,21114000158222100220211,01,02,21925
2,21,114,0001,5822,210022,04,1,1,03,1,,21114000158222100220411,01,03,21616
2,21,114,0001,5822,210022,05,1,1,05,1,,21114000158222100220511,01,02,23230
2,21,114,0190,1016,210027,01,1,1,03,1,,21114019010162100270111,01,02,11203
2,21,114,0190,1016,210027,02,1,1,09,1,,21114019010162100270211,01,03,23591
2,21,114,0190,1016,210027,03,1,1,06,1,,21114019010162100270311,01,02,20910
2,21,114,0190,1016,210027,04,1,1,06,1,,21114019010162100270411,01,02,16094
2,21,114,0190,1016,210027,05,1,2,06,2,02,21114019010162100270512,01,01,9312
2,21,114,0190,1016,210027,05,2,2,,,,21114019010162100270522,01,01,10532
2,21,119,0001,0207,210322,01,1,1,07,1,,21119000102072103220111,01,03,25366
2,21,119,0001,0207,210322,02,1,1,02,1,,21119000102072103220211,01,02,13677
2,21,119,0001,0207,210322,03,1,1,04,1,,21119000102072103220311,01,01,22507
2,21,119,0001,0207,210322,04,1,3,09,2,03,21119000102072103220413,01,02,12678
2,21,119,0001,0207,210322,04,2,3,,,,21119000102072103220423,01,01,6609
2,21,119,0001,0207,210322,04,3,3,,,,21119000102072103220433,01,01,6061
2,21,119,0001,0207,210322,05,1,1,07,1,,21119000102072103220511,01,02,22022
2,22,014,0001,0271,220391,01,1,1,02,1,,22014000102712203910111,01,02,4249
2,22,014,0001,0271,220391,02,1,1,02,1,,22014000102712203910211,01,02,3755
2,22,014,0001,0271,220391,03,1,1,03,1,,22014000102712203910311,01,01,5420
2,22,014,0001,0271,220391,04,1,1,04,1,,22014000102712203910411,01,02,5277
2,22,014,0001,0271,220391,05,1,1,05,1,,22014000102712203910511,01,01,5736
2,22,014,0001,0318,220004,01,1,1,02,1,,22014000103182200040111,01,01,4038
2,22,014,0001,0318,220004,02,1,1,01,1,,22014000103182200040211,01,01,2459
2,22,014,0001,0318,220004,03,1,1,03,1,,22014000103182200040311,01,03,4432
2,22,014,0001,0318,220004,04,1,1,02,1,,22014000103182200040411,01,01,5121
2,22,014,0001,0318,220004,05,1,1,06,1,,22014000103182200040511,01,04,7107
2,22,014,0001,0394,220386,02,1,1,01,1,,22014000103942203860211,01,01,2967
2,22,014,0001,0394,220386,03,1,1,03,1,,22014000103942203860311,01,03,4996
2,22,014,0001,0394,220386,04,1,1,05,1,,22014000103942203860411,01,01,5450
2,22,014,0001,0394,220386,05,1,1,05,1,,22014000103942203860511,01,02,5067
2,22,014,0001,0587,220411,01,1,1,01,1,,22014000105872204110111,01,01,3313
2,22,014,0001,0587,220411,02,1,1,01,1,,22014000105872204110211,01,01,3169
2,22,014,0001,0587,220411,03,1,1,03,1,,22014000105872204110311,01,02,9207
2,22,014,0001,0587,220411,04,1,1,08,1,,22014000105872204110411,01,03,11002
2,22,014,0001,0587,220411,05,1,1,04,1,,22014000105872204110511,01,02,5822
2,22,014,0001,0958,220257,01,1,1,03,1,,22014000109582202570111,01,01,3337
2,22,014,0001,0958,220257,02,1,1,03,1,,22014000109582202570211,01,01,4234
2,22,014,0001,0958,220257,03,1,1,04,1,,22014000109582202570311,01,02,3186
2,22,014,0001,0958,220257,04,1,1,04,1,,22014000109582202570411,01,02,3929
2,22,014,0001,0958,220257,05,1,1,03,1,,22014000109582202570511,01,02,3551
2,22,014,0001,0981,220008,01,1,1,05,1,,22014000109812200080111,01,02,3643
2,22,014,0001,0981,220008,02,1,1,02,1,,22014000109812200080211,01,02,3657
2,22,014,0001,0981,220008,03,1,1,06,1,,22014000109812200080311,01,02,8099
2,22,014,0001,0981,220008,04,1,1,07,1,,22014000109812200080411,01,05,6558
2,22,014,0001,0981,220008,05,1,1,07,1,,22014000109812200080511,01,02,5116
2,22,014,0001,1068,220417,01,1,1,05,1,,22014000110682204170111,01,05,8274
2,22,014,0001,1068,220417,02,1,1,03,1,,22014000110682204170211,01,01,3927
2,22,014,0001,1068,220417,03,1,2,06,2,02,22014000110682204170312,01,01,3782
2,22,014,0001,1068,220417,03,2,2,,,,22014000110682204170322,01,02,4366
2,22,014,0001,1068,220417,04,1,1,02,1,,22014000110682204170411,01,01,5130
2,22,014,0001,1068,220417,05,1,1,04,1,,22014000110682204170511,01,01,4142
2,22,014,0001,1157,220064,01,1,1,08,1,,22014000111572200640111,01,05,5574
2,22,014,0001,1157,220064,03,1,1,05,1,,22014000111572200640311,01,04,5793
2,22,014,0001,1157,220064,04,1,1,03,1,,22014000111572200640411,01,01,2135
2,22,014,0001,1157,220064,05,1,1,05,1,,22014000111572200640511,01,01,5831
2,22,014,0001,1212,220163,01,1,1,03,1,,22014000112122201630111,01,01,5310
2,22,014,0001,1212,220163,02,1,1,02,1,,22014000112122201630211,01,01,4033
2,22,014,0001,1212,220163,03,1,1,04,1,,22014000112122201630311,01,01,5661
2,22,014,0001,1212,220163,04,1,1,05,1,,22014000112122201630411,01,01,5709
2,22,014,0001,1212,220163,05,1,1,02,1,,22014000112122201630511,01,01,2360
2,22,014,0001,1392,220214,01,1,1,06,1,,22014000113922202140111,01,01,8915
2,22,014,0001,1392,220214,02,1,1,01,1,,22014000113922202140211,01,01,2474
2,22,014,0001,1392,220214,03,1,1,04,1,,22014000113922202140311,01,01,5891
2,22,014,0001,1392,220214,04,1,1,07,1,,22014000113922202140411,01,04,8888
2,22,014,0001,1392,220214,05,1,1,03,1,,22014000113922202140511,01,02,4099
2,22,014,0001,1496,220183,01,1,1,03,1,,22014000114962201830111,01,02,4353
2,22,014,0001,1496,220183,02,1,1,04,1,,22014000114962201830211,01,01,5920
2,22,014,0001,1496,220183,03,1,1,05,1,,22014000114962201830311,01,03,7942
2,22,014,0001,1496,220183,04,1,1,04,1,,22014000114962201830411,01,01,5545
2,22,014,0001,1655,220113,02,1,1,05,1,,22014000116552201130211,01,03,5284
2,22,014,0001,1655,220113,03,1,1,03,1,,22014000116552201130311,01,01,5526
2,22,014,0001,1655,220113,04,1,1,06,1,,22014000116552201130411,01,03,7177
2,22,014,0001,1655,220113,05,1,1,03,1,,22014000116552201130511,01,01,5104
2,22,014,0001,2013,220301,01,1,2,07,2,02,22014000120132203010112,01,02,3714
2,22,014,0001,2013,220301,01,2,2,,,,22014000120132203010122,01,02,5409
2,22,014,0001,2013,220301,02,1,1,07,1,,22014000120132203010211,01,04,6664
2,22,014,0001,2013,220301,04,1,1,07,1,,22014000120132203010411,01,02,5621
2,22,014,0001,2013,220301,05,1,1,03,1,,22014000120132203010511,01,01,4258
2,22,014,0001,2348,220109,01,1,1,02,1,,22014000123482201090111,01,01,3821
2,22,014,0001,2348,220109,02,1,1,06,1,,22014000123482201090211,01,01,5553
2,22,014,0001,2348,220109,03,1,1,03,1,,22014000123482201090311,01,01,6026
2,22,014,0001,2348,220109,04,1,1,02,1,,22014000123482201090411,01,02,4286
2,22,014,0001,2390,220354,01,1,1,02,1,,22014000123902203540111,01,01,5277
2,22,014,0001,2390,220354,02,1,1,01,1,,22014000123902203540211,01,01,2476
2,22,014,0001,2390,220354,03,1,1,02,1,,22014000123902203540311,01,01,3957
2,22,014,0001,2390,220354,05,1,1,02,1,,22014000123902203540511,01,02,3545
2,22,014,0001,2973,220011,01,1,1,04,1,,22014000129732200110111,01,02,5672
2,22,014,0001,2973,220011,02,1,1,03,1,,22014000129732200110211,01,03,3347
2,22,014,0001,2973,220011,03,1,1,04,1,,22014000129732200110311,01,02,4188
2,22,014,0001,2973,220011,04,1,1,03,1,,22014000129732200110411,01,01,2128
2,22,014,0001,2973,220011,05,1,1,04,1,,22014000129732200110511,01,01,4812
2,22,014,0001,2992,220080,01,1,1,05,1,,22014000129922200800111,01,01,7477
2,22,014,0001,2992,220080,02,1,1,05,1,,22014000129922200800211,01,01,7477
2,22,014,0001,2992,220080,05,1,1,06,1,,22014000129922200800511,01,02,7204
2,22,014,0001,3026,220416,01,1,1,05,1,,22014000130262204160111,01,02,4937
2,22,014,0001,3026,220416,02,1,1,05,1,,22014000130262204160211,01,01,5009
2,22,014,0001,3026,220416,03,1,1,05,1,,22014000130262204160311,01,02,5270
2,22,014,0001,3026,220416,04,1,1,05,1,,22014000130262204160411,01,01,5308
2,22,014,0001,3026,220416,05,1,1,04,1,,22014000130262204160511,01,02,4941
2,22,014,0001,3172,220001,01,1,1,05,1,,22014000131722200010111,01,04,2327
2,22,014,0001,3172,220001,02,1,1,04,1,,22014000131722200010211,01,01,1413
2,22,014,0001,3172,220001,03,1,1,04,1,,22014000131722200010311,01,02,1315
2,22,014,0001,3172,220001,05,1,1,09,1,,22014000131722200010511,01,02,2259
2,22,014,0001,3191,220021,01,1,1,06,1,,22014000131912200210111,01,02,7299
2,22,014,0001,3191,220021,02,1,1,03,1,,22014000131912200210211,01,02,6214
2,22,014,0001,3191,220021,03,1,1,02,1,,22014000131912200210311,01,01,7440
2,22,014,0001,3191,220021,04,1,1,01,1,,22014000131912200210411,01,01,3348
2,23,005,0001,0084,230256,01,1,1,02,1,,23005000100842302560111,01,02,6795
2,23,005,0001,0084,230256,02,1,1,02,1,,23005000100842302560211,01,01,3064
2,23,005,0001,0084,230256,04,1,1,03,1,,23005000100842302560411,01,02,7354
2,23,005,0001,0084,230256,05,1,1,01,1,,23005000100842302560511,01,01,3188
2,23,005,0001,014A,230365,01,1,1,05,1,,230050001014A2303650111,01,01,5180
2,23,005,0001,014A,230365,02,1,1,01,1,,230050001014A2303650211,01,01,2162
2,23,005,0001,014A,230365,03,1,1,03,1,,230050001014A2303650311,01,01,3469
2,23,005,0001,014A,230365,04,1,1,01,1,,230050001014A2303650411,01,01,2131
2,23,005,0001,0192,230247,01,1,1,05,1,,23005000101922302470111,01,04,10262
2,23,005,0001,0192,230247,02,1,1,02,1,,23005000101922302470211,01,02,5649
2,23,005,0001,0192,230247,03,1,1,01,1,,23005000101922302470311,01,01,3375
2,23,005,0001,0192,230247,04,1,1,04,1,,23005000101922302470411,01,03,10416
2,23,005,0001,0239,230013,01,1,1,07,1,,23005000102392300130111,01,02,13884
2,23,005,0001,0239,230013,02,1,1,01,1,,23005000102392300130211,01,01,3366
2,23,005,0001,0239,230013,03,1,1,02,1,,23005000102392300130311,01,01,7682
2,23,005,0001,0239,230013,04,1,1,04,1,,23005000102392300130411,01,02,8524
2,23,005,0001,0243,230092,01,1,1,02,1,,23005000102432300920111,01,01,6524
2,23,005,0001,0243,230092,04,1,1,05,1,,23005000102432300920411,01,02,15886
2,23,005,0001,0243,230092,05,1,1,03,1,,23005000102432300920511,01,01,6459
2,23,005,0001,0385,230085,03,1,1,04,1,,23005000103852300850311,01,01,10696
2,23,005,0001,0385,230085,04,1,1,01,1,,23005000103852300850411,01,01,6820
2,23,005,0001,0455,230347,01,1,1,04,1,,23005000104552303470111,01,03,8806
2,23,005,0001,0455,230347,02,1,1,04,1,,23005000104552303470211,01,02,6449
2,23,005,0001,0455,230347,03,1,1,05,1,,23005000104552303470311,01,01,7192
2,23,005,0001,0455,230347,04,1,1,10,1,,23005000104552303470411,01,04,13241
2,23,005,0001,0455,230347,05,1,1,09,1,,23005000104552303470511,01,05,10269
2,23,005,0001,0474,230401,01,1,1,06,1,,23005000104742304010111,01,04,8311
2,23,005,0001,0474,230401,02,1,1,03,1,,23005000104742304010211,01,01,6426
2,23,005,0001,0474,230401,03,1,1,05,1,,23005000104742304010311,01,02,7032
2,23,005,0001,0474,230401,04,1,1,06,1,,23005000104742304010411,01,03,13712
2,23,005,0001,0544,230054,01,1,1,01,1,,23005000105442300540111,01,01,4653
2,23,005,0001,0544,230054,02,1,1,02,1,,23005000105442300540211,01,01,7877
2,23,005,0001,0544,230054,03,1,1,02,1,,23005000105442300540311,01,01,5581
2,23,005,0001,0544,230054,04,1,1,03,1,,23005000105442300540411,01,02,6210
2,23,005,0001,0544,230054,05,1,1,01,1,,23005000105442300540511,01,01,3436
2,23,005,0001,0953,230242,01,1,1,04,1,,23005000109532302420111,01,03,7428
2,23,005,0001,0953,230242,02,1,1,04,1,,23005000109532302420211,01,02,6522
2,23,005,0001,0953,230242,04,1,1,01,1,,23005000109532302420411,01,01,3816
2,23,005,0001,0968,230225,01,1,1,04,1,,23005000109682302250111,01,01,9729
2,23,005,0001,0968,230225,05,1,1,02,1,,23005000109682302250511,01,01,6781
2,23,005,0001,0972,230015,01,1,1,03,1,,23005000109722300150111,01,01,2629
2,23,005,0001,0972,230015,02,1,1,08,1,,23005000109722300150211,01,01,12323
2,23,005,0001,0972,230015,03,1,1,02,1,,23005000109722300150311,01,01,3758
2,23,005,0001,0972,230015,04,1,1,05,1,,23005000109722300150411,01,02,6161
2,23,005,0001,103A,230136,01,1,1,03,1,,230050001103A2301360111,01,01,8657
2,23,005,0001,103A,230136,02,1,1,03,1,,230050001103A2301360211,01,01,7025
2,23,005,0001,103A,230136,03,1,1,05,1,,230050001103A2301360311,01,02,6772
2,23,005,0001,103A,230136,04,1,1,02,1,,230050001103A2301360411,01,02,6173
2,23,005,0001,103A,230136,05,1,1,01,1,,230050001103A2301360511,01,01,3839
2,23,005,0001,1171,230008,01,1,1,07,1,,23005000111712300080111,01,03,8299
2,23,005,0001,1171,230008,02,1,1,03,1,,23005000111712300080211,01,02,6860
2,23,005,0001,1171,230008,03,1,1,04,1,,23005000111712300080311,01,02,7501
2,23,005,0001,1171,230008,04,1,1,02,1,,23005000111712300080411,01,01,6991
2,23,005,0001,1171,230008,05,1,1,04,1,,23005000111712300080511,01,03,6684
2,23,005,0001,1326,230276,02,1,1,05,1,,23005000113262302760211,01,03,13524
2,23,005,0001,1326,230276,03,1,1,06,1,,23005000113262302760311,01,05,12792
2,23,005,0001,1326,230276,05,1,1,03,1,,23005000113262302760511,01,01,10706
2,23,005,0001,1472,230271,01,1,1,01,1,,23005000114722302710111,01,01,3699
2,23,005,0001,1472,230271,02,1,1,03,1,,23005000114722302710211,01,02,5764
2,23,005,0001,1472,230271,03,1,1,05,1,,23005000114722302710311,01,02,6138
2,23,005,0001,1472,230271,04,1,1,01,1,,23005000114722302710411,01,01,3178
2,23,005,0001,1472,230271,05,1,1,03,1,,23005000114722302710511,01,01,6367
2,23,005,0001,1487,230019,01,1,1,06,1,,23005000114872300190111,01,02,7570
2,23,005,0001,1487,230019,03,1,1,04,1,,23005000114872300190311,01,02,8053
2,23,005,0001,1487,230019,04,1,1,04,1,,23005000114872300190411,01,02,7268
2,23,005,0001,1487,230019,05,1,1,02,1,,23005000114872300190511,01,01,4953
