"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCYUNI,C,1","TODASIMP,C,1","INGESIMP,C,1","NOSABE,C,1","HRSTVSEM,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","LEEPERI,C,1","LEEART,C,3","ARTNOTI,C,3","ARTCYT,C,3","LEEREVI,C,2","ARTIREVI,C,3","ARTCNOTI,C,3","ARTCYTEC,C,3","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","ESPE,C,30","CINTERN,C,1","ACCINTER,C,1","HORASEM,C,2","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLIN,C,1","EMAIL,C,1","MEDICINA,C,1","OTROS,C,1","MUSDARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSDCYT,C,1","PLANETA,C,1","EXPOCYT,C,1","SEMNACYT,C,1","APRENDER,C,2","ESINTE,C,2","ACOMALGUN,C,2","ESDIVERT,C,2","CASUALIDAD,C,2","GUSTO,C,2","POREXH,C,2","NADAQH,C,2","CERCADCA,C,2","OTRA,C,2","ESPECI,C,15","FALDTIM,C,1","ESTALEJOS,C,1","PRECDENTRA,C,1","NOSEUB,C,1","NOHAYINT,C,1","MUSCOMP,C,1","NOESTAPLA,C,1","OTRAS,C,1","ESPECIF,C,15","MUCHPCYT,C,1","DESCYTNE,C,1","POCOCIP,C,1","PRECYTENTV,C,1","MDCLEO,C,1","LLAVE,C,23","NUMREN,C,2"
6,28,009,0001,0866,280502,04,1,1,3,4,5,1,2,6,0,0,0,020,005,003,025,000,000,2,006,002,002,02,005,003,002,SALUD,DEPORTES,TECNOLOGIA,1, 1, 4,,1,1,20,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,01,00,00,00,00,00,00,00,00,00,,,,,,,,,,,2,3,2,2,2,28009000108662805020411,04
6,28,009,0001,0866,280502,05,1,1,2,3,4,6,1,5,0,0,0,020,006,001,015,008,000,7,030,020,004,00,000,000,000,,,,1, 2, 0,,1,1,04,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,28009000108662805020511,02
6,28,038,0001,0336,280660,01,1,1,1,3,4,6,2,5,0,0,0,020,007,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,4,2,3,1,4,28038000103362806600111,01
6,28,038,0001,0336,280660,02,1,1,6,2,4,1,3,5,0,0,0,014,007,001,014,007,000,7,014,014,000,02,003,002,000,MUY INTERESANTE,TV NOTAS,,1, 1, 4,,1,1,03,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,1,1,1,3,28038000103362806600211,02
6,28,038,0001,0336,280660,03,1,1,3,6,2,1,4,5,0,0,0,014,001,000,000,000,000,1,004,003,001,00,000,000,000,,,,2,,,,1,1,01,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,NO HAY UNO,3,3,3,3,3,28038000103362806600311,02
6,28,038,0001,0336,280660,04,1,1,3,2,5,6,1,4,0,0,0,021,000,000,000,000,000,7,012,012,000,02,012,006,000,TV NOTAS,TV NOVELAS,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,8,NO LE ENTIENDE,5,5,2,4,4,28038000103362806600411,02
6,28,038,0001,0336,280660,05,1,1,2,4,5,6,1,3,0,0,0,012,005,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,1,20,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,5,2,2,5,4,28038000103362806600511,03
6,28,038,0001,0389,280771,01,1,1,4,5,1,2,6,3,0,0,0,008,006,000,024,014,000,1,010,010,000,10,015,003,012,PC MAGAZINE,ELECTRONICA,AERODINAMICA,1, 1, 4,,1,1,12,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,00,02,00,00,00,00,00,00,00,00,,,,,,,,,,,3,2,2,3,2,28038000103892807710111,05
6,28,038,0001,0389,280771,02,1,1,2,3,5,4,6,1,0,0,0,014,007,000,000,000,000,1,002,001,000,01,006,000,000,TV NOVELAS,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,2,1,3,5,28038000103892807710211,01
6,28,038,0001,0389,280771,03,1,1,1,6,5,4,2,3,0,0,0,048,007,000,006,003,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,IMPOSIBILITADA,3,3,4,5,4,28038000103892807710311,02
6,28,038,0001,0389,280771,04,1,1,4,5,6,1,3,2,0,0,0,028,014,000,000,000,000,7,005,003,002,00,000,000,000,,,,1, 2, 4,,1,1,21,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,1,1,1,28038000103892807710411,01
6,28,038,0001,0389,280771,05,1,1,5,4,6,1,2,3,0,0,0,021,010,000,000,000,000,2,006,006,000,00,000,000,000,,,,1, 1, 2,,1,1,28,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,1,3,1,3,1,28038000103892807710511,03
6,28,038,0001,0393,280860,01,1,1,5,4,6,1,3,2,0,0,0,014,007,000,000,000,000,1,010,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,2,2,5,4,28038000103932808600111,01
6,28,038,0001,0393,280860,02,1,1,2,4,5,3,1,6,0,0,0,014,007,000,035,000,000,1,003,003,000,00,000,000,000,,,,1, 4, 0,,1,1,07,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,1,1,3,3,28038000103932808600211,02
6,28,038,0001,0393,280860,03,1,1,3,4,5,6,2,1,0,0,0,000,000,000,035,000,000,1,010,000,000,00,000,000,000,,,,1, 4, 0,,1,1,14,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,5,5,2,3,4,28038000103932808600311,01
6,28,038,0001,0393,280860,04,1,1,2,5,4,6,1,3,0,0,0,021,000,000,000,000,000,1,003,003,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,5,5,5,5,28038000103932808600411,01
6,28,038,0001,0393,280860,05,1,1,3,6,5,4,2,1,0,0,0,014,008,000,000,000,000,0,000,000,000,03,006,003,000,SELECCIONES,TV NOVELAS,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,3,3,1,1,28038000103932808600511,01
6,28,038,0001,0425,280673,01,1,1,3,2,6,4,1,5,0,0,0,014,007,000,021,007,000,7,012,008,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,5,2,2,5,5,28038000104252806730111,01
6,28,038,0001,0425,280673,02,1,1,4,5,6,1,3,2,0,0,0,007,001,000,000,000,000,1,004,002,000,02,000,000,000,TV NOVELAS,,,1, 2, 4,,1,1,10,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,3,3,3,3,28038000104252806730211,02
