"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","CTA_ENT,C,50","CTA_SUP,C,50","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
10,0813,00000,2806130,28,40319,0054,3,1,-,-,01,24/08/2013,01,30/08/2013,04,1,,02,01,7214
10,0813,00000,2806130,28,40319,0005,1,1,-,-,01,15/08/2013,01,30/08/2013,02,1,,01,02,7214
10,0813,00000,2806130,28,40319,0030,2,1,-,-,07,15/08/2013,07,16/08/2013,,,,,,0
10,0813,00000,2800826,28,40378,0049,3,1,-,-,01,19/08/2013,01,30/08/2013,04,1,,04,03,5554
10,0813,00000,2800826,28,40378,0074,4,1,-,-,01,15/08/2013,01,16/08/2013,05,1,,02,05,5554
10,0813,00000,2800826,28,40378,0097,5,1,-,-,01,19/08/2013,01,23/08/2013,07,1,,02,02,5554
10,0813,00000,2800826,28,40378,0027,2,1,-,-,01,30/08/2013,01,30/08/2013,02,1,,01,01,5554
10,0813,00000,2800826,28,40378,0002,1,1,-,-,01,15/08/2013,01,23/08/2013,04,1,,02,01,5554
39,0813,00000,2900472,29,40008,0061,2,1,-,-,01,17/08/2013,01,22/08/2013,05,1,,04,03,4608
39,0813,00000,2900472,29,40008,0015,3,1,-,-,01,16/08/2013,01,22/08/2013,04,1,,02,03,4608
39,0813,00000,2900472,29,40008,0034,4,1,-,-,01,17/08/2013,01,22/08/2013,05,1,,02,03,4608
39,0813,00000,2900472,29,40008,0012,5,1,-,-,01,16/08/2013,01,22/08/2013,06,1,,02,01,4608
39,0813,00000,2900472,29,40008,0092,1,1,-,-,01,16/08/2013,01,30/08/2013,06,1,,01,03,4608
39,0813,00000,2900698,29,40009,0077,1,1,-,-,01,12/08/2013,01,14/08/2013,04,1,,01,02,4071
39,0813,00000,2900698,29,40009,0052,3,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,01,01,4071
39,0813,00000,2900698,29,40009,0036,5,1,-,-,01,05/08/2013,01,09/08/2013,03,1,,03,02,4071
39,0813,00000,2900698,29,40009,0010,4,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,01,01,4071
39,0813,00000,2900698,29,40009,0103,2,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,02,02,4071
39,0813,00000,2900267,29,40014,0063,4,1,-,-,01,13/08/2013,01,22/08/2013,02,1,,01,01,12164
39,0813,00000,2900267,29,40014,0179,1,1,-,-,01,30/08/2013,01,30/08/2013,03,1,,01,01,12164
39,0813,00000,2900267,29,40014,0022,3,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,01,01,12164
39,0813,00000,2900267,29,40014,0103,5,1,-,-,02,07/08/2013,02,22/08/2013,04,1,,02,02,0
39,0813,00000,2900267,29,40014,0156,2,1,-,-,04,30/08/2013,04,30/08/2013,,,,,,0
39,0813,00000,2902086,29,40052,0114,3,1,-,-,01,07/08/2013,01,09/08/2013,02,1,,02,02,4348
39,0813,00000,2902086,29,40052,0026,4,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,02,4348
39,0813,00000,2902086,29,40052,0053,5,1,-,-,01,06/08/2013,01,09/08/2013,05,1,,02,02,4348
39,0813,00000,2902086,29,40052,0088,2,1,-,-,08,30/08/2013,08,30/08/2013,,,,,,0
39,0813,00000,2902086,29,40052,0124,1,1,-,-,01,27/08/2013,01,28/08/2013,03,1,,02,01,4348
39,0813,00000,2900588,29,40081,0089,5,1,-,-,01,13/08/2013,01,22/08/2013,05,1,,01,02,3575
39,0813,00000,2900588,29,40081,0015,2,1,-,-,01,12/08/2013,01,14/08/2013,04,1,,02,01,3575
39,0813,00000,2900588,29,40081,0113,1,1,-,-,01,13/08/2013,01,14/08/2013,04,1,,01,02,3575
39,0813,00000,2900588,29,40081,0065,4,1,-,-,01,12/08/2013,01,14/08/2013,04,1,,01,01,3575
39,0813,00000,2900588,29,40081,0041,3,1,-,-,01,12/08/2013,01,14/08/2013,04,1,,02,02,3575
39,0813,00000,2901708,29,40084,0037,5,1,-,-,01,19/08/2013,01,22/08/2013,01,,,01,01,4274
39,0813,00000,2901708,29,40084,0102,4,1,-,-,01,15/08/2013,01,22/08/2013,03,1,,02,02,4274
39,0813,00000,2901708,29,40084,0052,2,1,-,-,01,15/08/2013,01,28/08/2013,04,1,,01,01,4274
39,0813,00000,2901708,29,40084,0012,1,1,-,-,01,16/08/2013,01,22/08/2013,04,1,,01,01,4274
39,0813,00000,2901708,29,40084,0078,3,1,-,-,07,15/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2901766,29,40109,0011,4,1,-,-,07,14/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2901766,29,40109,0039,2,1,-,-,01,23/08/2013,01,28/08/2013,05,1,,02,02,4529
39,0813,00000,2901766,29,40109,0075,1,1,-,-,01,14/08/2013,01,22/08/2013,04,1,,02,02,4529
39,0813,00000,2901766,29,40109,0118,5,1,-,-,01,14/08/2013,01,22/08/2013,05,1,,02,02,4529
39,0813,00000,2901766,29,40109,0051,3,1,-,-,01,14/08/2013,01,22/08/2013,05,1,,02,02,4529
39,0813,00000,2901482,29,40146,0100,5,1,-,-,01,05/08/2013,01,09/08/2013,02,1,,01,01,4218
39,0813,00000,2901482,29,40146,0058,3,1,-,-,01,05/08/2013,01,09/08/2013,05,2,2,01,01,4218
39,0813,00000,2901482,29,40146,0018,1,1,-,-,01,11/08/2013,01,14/08/2013,02,1,,02,01,4218
39,0813,00000,2901482,29,40146,0058,3,2,-,-,01,11/08/2013,01,22/08/2013,,,,02,01,4218
39,0813,00000,2901482,29,40146,0038,2,1,-,-,01,05/08/2013,01,09/08/2013,04,1,,04,02,4218
39,0813,00000,2901482,29,40146,0079,4,1,-,-,01,05/08/2013,01,09/08/2013,02,1,,01,01,4218
39,0813,00000,2901659,29,40147,0106,5,1,-,-,01,07/08/2013,01,09/08/2013,05,1,,02,02,5521
39,0813,00000,2901659,29,40147,0084,4,1,-,-,01,07/08/2013,01,22/08/2013,07,1,,01,04,5521
39,0813,00000,2901659,29,40147,0067,2,1,-,-,01,09/08/2013,01,14/08/2013,01,,,01,01,5521
39,0813,00000,2901659,29,40147,0018,3,1,-,-,01,07/08/2013,01,09/08/2013,07,1,,01,03,5521
39,0813,00000,2901659,29,40147,0028,1,1,-,-,01,10/08/2013,01,14/08/2013,03,1,,02,01,5521
39,0813,00000,2900128,29,40168,0095,1,1,-,-,07,14/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2900128,29,40168,0016,2,1,-,-,07,16/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2900128,29,40168,0039,4,1,-,-,07,14/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2900128,29,40168,0060,5,1,-,-,01,16/08/2013,01,30/08/2013,03,1,,01,02,5886
39,0813,00000,2900128,29,40168,0076,3,1,-,-,01,21/08/2013,01,28/08/2013,04,1,,02,02,5886
39,0813,00000,2900968,29,40203,0017,2,1,-,-,01,14/08/2013,01,22/08/2013,05,1,,02,02,2574
39,0813,00000,2900968,29,40203,0076,5,1,-,-,01,16/08/2013,01,22/08/2013,05,1,,01,01,2574
39,0813,00000,2900968,29,40203,0100,1,1,-,-,08,30/08/2013,08,30/08/2013,,,,,,0
39,0813,00000,2900968,29,40203,0056,4,1,-,-,01,23/08/2013,01,28/08/2013,01,,,01,01,2574
39,0813,00000,2900968,29,40203,0034,3,1,-,-,01,16/08/2013,01,22/08/2013,07,1,,02,02,2574
39,0813,00000,2901543,29,40204,0059,4,1,-,-,01,11/08/2013,01,14/08/2013,02,1,,01,01,5091
39,0813,00000,2901543,29,40204,0041,5,1,-,-,01,08/08/2013,01,09/08/2013,04,1,,03,03,5091
39,0813,00000,2901543,29,40204,0073,1,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,01,5091
39,0813,00000,2901543,29,40204,0011,3,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,01,5091
39,0813,00000,2901543,29,40204,0094,2,1,-,-,01,08/08/2013,01,09/08/2013,09,1,,02,02,5091
39,0813,00000,2900578,29,40234,0109,5,1,-,-,01,13/08/2013,01,22/08/2013,06,1,,06,03,3887
39,0813,00000,2900578,29,40234,0073,1,1,-,-,01,13/08/2013,01,22/08/2013,07,1,,02,03,3887
39,0813,00000,2900578,29,40234,0039,2,1,-,-,01,13/08/2013,01,22/08/2013,03,1,,01,02,3887
39,0813,00000,2900578,29,40234,0001,3,1,-,-,01,13/08/2013,01,14/08/2013,06,1,,03,01,3887
39,0813,00000,2900578,29,40234,0027,4,1,-,-,07,13/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2900428,29,40266,0059,5,2,-,-,01,12/08/2013,01,14/08/2013,,,,02,02,2626
39,0813,00000,2900428,29,40266,0059,5,1,-,-,01,12/08/2013,01,14/08/2013,07,2,2,01,01,2626
39,0813,00000,2900428,29,40266,0003,2,1,-,-,01,12/08/2013,01,14/08/2013,03,1,,03,03,2626
39,0813,00000,2900428,29,40266,0020,3,1,-,-,01,12/08/2013,01,14/08/2013,04,1,,02,02,2626
39,0813,00000,2900428,29,40266,0026,4,1,-,-,01,12/08/2013,01,14/08/2013,05,1,,03,03,2626
39,0813,00000,2900428,29,40266,0036,1,1,-,-,01,12/08/2013,01,14/08/2013,06,1,,01,01,2626
39,0813,00000,2901684,29,40301,0112,5,1,-,-,01,23/08/2013,01,28/08/2013,04,1,,03,03,3908
39,0813,00000,2901684,29,40301,0020,1,1,-,-,01,21/08/2013,01,30/08/2013,05,1,,02,02,3908
39,0813,00000,2901684,29,40301,0046,2,1,-,-,01,21/08/2013,01,28/08/2013,04,1,,01,01,3908
39,0813,00000,2901684,29,40301,0057,3,1,-,-,01,26/08/2013,01,28/08/2013,03,1,,01,01,3908
39,0813,00000,2901684,29,40301,0086,4,1,-,-,01,21/08/2013,01,28/08/2013,01,,,01,01,3908
39,0813,00000,2902000,29,40335,0004,4,1,-,-,01,29/08/2013,01,30/08/2013,07,1,,02,07,6732
39,0813,00000,2902000,29,40335,0027,5,2,-,-,01,22/08/2013,01,28/08/2013,,,,01,02,6732
39,0813,00000,2902000,29,40335,0107,2,1,-,-,01,20/08/2013,01,22/08/2013,06,1,,06,01,6732
39,0813,00000,2902000,29,40335,0058,3,1,-,-,01,20/08/2013,01,28/08/2013,04,1,,03,02,6732
39,0813,00000,2902000,29,40335,0084,1,1,-,-,01,20/08/2013,01,22/08/2013,03,1,,01,03,6732
39,0813,00000,2902000,29,40335,0027,5,1,-,-,01,20/08/2013,01,28/08/2013,06,2,2,04,02,6732
39,0813,00000,2900307,29,40363,0070,4,2,-,-,01,10/08/2013,01,14/08/2013,,,,02,02,2959
39,0813,00000,2900307,29,40363,0091,5,1,-,-,01,08/08/2013,01,09/08/2013,06,1,,02,02,2959
39,0813,00000,2900307,29,40363,0070,4,1,-,-,01,29/08/2013,01,30/08/2013,09,2,2,01,01,2959
39,0813,00000,2900307,29,40363,0006,1,1,-,-,01,08/08/2013,01,09/08/2013,04,1,,03,02,2959
39,0813,00000,2900307,29,40363,0048,3,1,-,-,01,10/08/2013,01,30/08/2013,02,1,,02,02,2959
39,0813,00000,2900307,29,40363,0027,2,1,-,-,01,08/08/2013,01,09/08/2013,04,1,,02,02,2959
39,0813,00000,2901594,29,40367,0157,4,1,-,-,01,06/08/2013,01,30/08/2013,06,1,,01,01,5742
39,0813,00000,2901594,29,40367,0071,5,1,-,-,01,07/08/2013,01,09/08/2013,02,1,,01,01,5742
39,0813,00000,2901594,29,40367,0111,3,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,01,5742
39,0813,00000,2901594,29,40367,0200,2,1,-,-,01,07/08/2013,01,09/08/2013,04,1,,02,02,5742
39,0813,00000,2901594,29,40367,0037,1,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,02,02,5742
39,0813,00000,2900497,29,40397,0079,1,1,-,-,07,15/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2900497,29,40397,0022,4,1,-,-,01,15/08/2013,01,22/08/2013,06,1,,02,04,5433
39,0813,00000,2900497,29,40397,0135,3,1,-,-,01,15/08/2013,01,28/08/2013,03,1,,02,01,5433
39,0813,00000,2900497,29,40397,0107,2,1,-,-,01,15/08/2013,01,22/08/2013,02,1,,01,02,5433
39,0813,00000,2900497,29,40397,0051,5,1,-,-,01,18/08/2013,01,22/08/2013,08,1,,04,06,5433
39,0813,00000,2901815,29,40401,0074,4,1,-,-,07,20/08/2013,07,30/08/2013,,,,,,0
39,0813,00000,2901815,29,40401,0059,2,1,-,-,01,21/08/2013,01,22/08/2013,03,1,,01,01,6352
39,0813,00000,2901815,29,40401,0033,1,1,-,-,01,16/08/2013,01,22/08/2013,01,,,01,01,6352
39,0813,00000,2901815,29,40401,0092,5,1,-,-,01,20/08/2013,01,28/08/2013,05,1,,02,02,6352
39,0813,00000,2901815,29,40401,0109,3,1,-,-,01,26/08/2013,01,28/08/2013,01,,,01,01,6352
10,0813,00000,3009531,30,40015,0039,4,1,-,-,01,16/08/2013,01,23/08/2013,02,1,,01,02,4979
10,0813,00000,3009531,30,40015,0058,3,1,-,-,01,21/08/2013,01,23/08/2013,01,,,01,01,4979
10,0813,00000,3009531,30,40015,0076,2,1,-,-,01,16/08/2013,01,23/08/2013,05,1,,03,02,4979
10,0813,00000,3009531,30,40015,0017,1,1,-,-,01,16/08/2013,01,30/08/2013,03,1,,01,01,4979
10,0813,00000,3009531,30,40015,0097,5,1,-,-,01,16/08/2013,01,23/08/2013,05,1,,03,01,4979
12,0813,00000,3004531,30,41044,0056,3,1,-,-,01,13/08/2013,01,14/08/2013,04,1,,02,04,6496
12,0813,00000,3004531,30,41044,0083,4,1,-,-,06,27/08/2013,06,29/08/2013,,,,,,0
12,0813,00000,3004531,30,41044,0029,2,1,-,-,01,13/08/2013,01,14/08/2013,01,,,01,01,6496
12,0813,00000,3004531,30,41044,0112,5,1,-,-,01,21/08/2013,01,22/08/2013,01,,,01,01,6496
12,0813,00000,3004531,30,41044,0002,1,1,-,-,01,19/08/2013,01,20/08/2013,03,1,,02,02,6496
12,0813,00000,3005162,30,41045,0063,4,1,-,-,01,29/08/2013,01,29/08/2013,03,1,,02,02,4185
12,0813,00000,3005162,30,41045,0001,1,1,-,-,01,06/08/2013,01,21/08/2013,04,1,,02,01,4185
12,0813,00000,3005162,30,41045,0086,5,1,-,-,01,06/08/2013,01,21/08/2013,02,1,,01,01,4185
12,0813,00000,3005162,30,41045,0043,3,1,-,-,01,02/08/2013,01,09/08/2013,05,1,,01,02,4185
12,0813,00000,3005162,30,41045,0022,2,1,-,-,07,29/08/2013,07,29/08/2013,,,,,,0
12,0813,00000,3004197,30,41048,0049,3,1,-,-,01,14/08/2013,01,14/08/2013,02,1,,01,01,4935
12,0813,00000,3004197,30,41048,0095,2,1,-,-,08,29/08/2013,08,29/08/2013,,,,,,0
12,0813,00000,3004197,30,41048,0013,5,1,-,-,07,29/08/2013,07,30/08/2013,,,,,,0
12,0813,00000,3004197,30,41048,0157,1,1,-,-,03,15/08/2013,03,29/08/2013,04,1,,03,02,0
12,0813,00000,3004197,30,41048,0026,4,1,-,-,01,15/08/2013,01,20/08/2013,05,1,,02,05,4935
12,0813,00000,3004454,30,41049,0067,5,1,-,-,01,09/08/2013,01,14/08/2013,02,1,,01,01,7842
12,0813,00000,3004454,30,41049,0011,1,1,-,-,01,09/08/2013,01,14/08/2013,03,1,,01,01,7842
12,0813,00000,3004454,30,41049,0031,2,1,-,-,01,09/08/2013,01,14/08/2013,04,1,,04,01,7842
12,0813,00000,3004454,30,41049,0088,4,1,-,-,01,09/08/2013,01,14/08/2013,02,1,,01,02,7842
12,0813,00000,3004454,30,41049,0052,3,1,-,-,01,09/08/2013,01,14/08/2013,01,,,01,01,7842
12,0813,00000,3004626,30,41050,0058,4,1,-,-,01,06/08/2013,01,09/08/2013,04,1,,02,02,7719
12,0813,00000,3004626,30,41050,0080,5,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,01,01,7719
12,0813,00000,3004626,30,41050,0043,2,1,-,-,01,06/08/2013,01,09/08/2013,04,1,,01,01,7719
12,0813,00000,3004626,30,41050,0085,3,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,01,7719
12,0813,00000,3004626,30,41050,0018,1,1,-,-,01,06/08/2013,01,09/08/2013,01,,,01,01,7719
12,0813,00000,3000235,30,41073,0026,4,1,-,-,01,10/08/2013,01,14/08/2013,04,1,,01,04,5671
12,0813,00000,3000235,30,41073,0073,1,1,-,-,01,07/08/2013,01,09/08/2013,03,1,,01,01,5671
12,0813,00000,3000235,30,41073,0096,2,1,-,-,01,07/08/2013,01,09/08/2013,02,1,,01,01,5671
12,0813,00000,3000235,30,41073,0050,5,1,-,-,01,07/08/2013,01,09/08/2013,06,1,,01,02,5671
12,0813,00000,3000235,30,41073,0002,3,1,-,-,01,14/08/2013,01,20/08/2013,03,1,,03,03,5671
12,0813,00000,3000309,30,41074,0151,2,1,-,-,03,12/08/2013,03,30/08/2013,06,1,,01,02,0
12,0813,00000,3000309,30,41074,0024,5,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
12,0813,00000,3000309,30,41074,0099,1,1,-,-,01,14/08/2013,01,14/08/2013,04,1,,04,02,7109
12,0813,00000,3000309,30,41074,0257,4,1,-,-,01,16/08/2013,01,26/08/2013,05,1,,01,01,7109
12,0813,00000,3000309,30,41074,0204,3,1,-,-,01,15/08/2013,01,20/08/2013,02,1,,02,01,7109
12,0813,00000,3000357,30,41081,0088,5,1,-,-,01,10/08/2013,01,14/08/2013,05,1,,01,01,3524
12,0813,00000,3000357,30,41081,0066,4,1,-,-,07,08/08/2013,07,29/08/2013,,,,,,0
12,0813,00000,3000357,30,41081,0110,1,1,-,-,01,08/08/2013,01,09/08/2013,01,,,01,01,3524
12,0813,00000,3000357,30,41081,0044,3,1,-,-,01,08/08/2013,01,09/08/2013,05,1,,01,01,3524
12,0813,00000,3000357,30,41081,0022,2,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,02,03,3524
12,0813,00000,3004545,30,41084,0092,2,1,-,-,01,26/08/2013,01,27/08/2013,03,1,,02,02,5425
12,0813,00000,3004545,30,41084,0069,1,1,-,-,01,14/08/2013,01,16/08/2013,03,1,,02,02,5425
12,0813,00000,3004545,30,41084,0045,5,1,-,-,01,20/08/2013,01,22/08/2013,06,1,,02,05,5425
12,0813,00000,3004545,30,41084,0021,4,1,-,-,01,13/08/2013,01,14/08/2013,03,1,,01,01,5425
12,0813,00000,3004545,30,41084,0117,3,1,-,-,01,13/08/2013,01,14/08/2013,02,1,,01,01,5425
12,0813,00000,3004821,30,41108,0028,2,1,-,-,01,08/08/2013,01,09/08/2013,05,1,,02,01,3977
12,0813,00000,3004821,30,41108,0123,4,1,-,-,01,07/08/2013,01,09/08/2013,01,,,01,01,3977
12,0813,00000,3004821,30,41108,0099,3,1,-,-,01,18/08/2013,01,20/08/2013,04,1,,01,01,3977
12,0813,00000,3004821,30,41108,0002,1,1,-,-,06,29/08/2013,06,30/08/2013,,,,,,0
12,0813,00000,3004821,30,41108,0051,5,1,-,-,01,06/08/2013,01,09/08/2013,04,1,,04,04,3977
12,0813,00000,3005091,30,41118,0028,2,1,-,-,01,06/08/2013,01,09/08/2013,04,1,,01,02,3842
12,0813,00000,3005091,30,41118,0092,5,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,01,01,3842
12,0813,00000,3005091,30,41118,0071,4,1,-,-,01,13/08/2013,01,16/08/2013,02,1,,02,02,3842
12,0813,00000,3005091,30,41118,0007,1,1,-,-,01,02/08/2013,01,09/08/2013,02,1,,01,01,3842
12,0813,00000,3005091,30,41118,0049,3,1,-,-,01,29/08/2013,01,30/08/2013,03,1,,02,01,3842
12,0813,00000,3004631,30,41140,0079,5,1,-,-,01,05/08/2013,01,09/08/2013,03,1,,02,03,5133
12,0813,00000,3004631,30,41140,0004,2,1,-,-,01,13/08/2013,01,14/08/2013,03,1,,02,01,5133
12,0813,00000,3004631,30,41140,0029,3,1,-,-,07,29/08/2013,07,29/08/2013,,,,,,0
12,0813,00000,3004631,30,41140,0053,4,1,-,-,01,05/08/2013,01,09/08/2013,05,1,,01,03,5133
12,0813,00000,3004631,30,41140,0105,1,1,-,-,01,20/08/2013,01,21/08/2013,02,1,,01,01,5133
12,0813,00000,3004706,30,41145,0038,3,1,-,-,01,07/08/2013,01,09/08/2013,04,1,,02,03,6794
12,0813,00000,3004706,30,41145,0100,1,1,-,-,01,26/08/2013,01,26/08/2013,04,1,,01,01,6794
12,0813,00000,3004706,30,41145,0085,2,1,-,-,01,13/08/2013,01,14/08/2013,06,1,,02,01,6794
12,0813,00000,3004706,30,41145,0008,4,1,-,-,01,07/08/2013,01,09/08/2013,03,1,,02,01,6794
12,0813,00000,3004706,30,41145,0034,5,1,-,-,01,07/08/2013,01,09/08/2013,04,1,,01,01,6794
12,0813,00000,3010488,30,41149,0003,1,1,-,-,01,22/08/2013,01,26/08/2013,01,,,01,01,4500
12,0813,00000,3010488,30,41149,0125,5,1,-,-,01,24/08/2013,01,26/08/2013,02,1,,01,01,4500
12,0813,00000,3010488,30,41149,0034,2,1,-,-,01,22/08/2013,01,26/08/2013,02,1,,01,01,4500
12,0813,00000,3010488,30,41149,0063,3,1,-,-,01,19/08/2013,01,20/08/2013,05,1,,02,02,4500
12,0813,00000,3010488,30,41149,0093,4,1,-,-,01,16/08/2013,01,20/08/2013,03,1,,02,02,4500
12,0813,00000,3003908,30,41265,0122,5,1,-,-,01,15/08/2013,01,16/08/2013,04,1,,01,01,5825
12,0813,00000,3003908,30,41265,0060,3,1,-,-,01,15/08/2013,01,16/08/2013,02,1,,02,02,5825
12,0813,00000,3003908,30,41265,0002,1,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,02,02,5825
12,0813,00000,3003908,30,41265,0031,2,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,01,01,5825
12,0813,00000,3003908,30,41265,0093,4,1,-,-,01,15/08/2013,01,16/08/2013,02,1,,01,01,5825
12,0813,00000,3004665,30,41269,0077,1,1,-,-,01,06/08/2013,01,09/08/2013,02,1,,01,01,6965
12,0813,00000,3004665,30,41269,0104,2,1,-,-,01,14/08/2013,01,14/08/2013,02,1,,01,01,6965
12,0813,00000,3004665,30,41269,0021,5,1,-,-,01,06/08/2013,01,09/08/2013,04,1,,01,01,6965
12,0813,00000,3004665,30,41269,0122,4,1,-,-,01,28/08/2013,01,29/08/2013,02,1,,02,02,6965
12,0813,00000,3004665,30,41269,0057,3,1,-,-,01,06/08/2013,01,09/08/2013,05,1,,05,01,6965
12,0813,00000,3004588,30,41301,0067,3,1,-,-,03,05/08/2013,03,30/08/2013,02,1,,01,02,0
12,0813,00000,3004588,30,41301,0088,4,1,-,-,01,13/08/2013,01,14/08/2013,05,1,,02,02,7208
12,0813,00000,3004588,30,41301,0044,1,1,-,-,01,05/08/2013,01,09/08/2013,05,1,,02,02,7208
12,0813,00000,3004588,30,41301,0020,5,1,-,-,01,21/08/2013,01,26/08/2013,02,1,,01,02,7208
12,0813,00000,3004588,30,41301,0046,2,1,-,-,01,13/08/2013,01,21/08/2013,04,1,,02,02,7208
12,0813,00000,3000208,30,41362,0063,2,1,-,-,07,30/08/2013,07,30/08/2013,,,,,,0
12,0813,00000,3000208,30,41362,0042,4,1,-,-,01,18/08/2013,01,20/08/2013,01,,,01,01,6327
12,0813,00000,3000208,30,41362,0142,5,1,-,-,08,29/08/2013,08,29/08/2013,,,,,,0
12,0813,00000,3000208,30,41362,0011,1,1,-,-,06,29/08/2013,06,30/08/2013,,,,,,0
12,0813,00000,3000208,30,41362,0096,3,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,02,03,6327
12,0813,00000,3007648,30,41367,0079,1,1,-,-,01,12/08/2013,01,13/08/2013,03,1,,01,02,7757
12,0813,00000,3007648,30,41367,0102,3,1,-,-,01,12/08/2013,01,13/08/2013,01,,,01,01,7757
12,0813,00000,3007648,30,41367,0092,2,1,-,-,01,17/08/2013,01,20/08/2013,01,,,01,01,7757
12,0813,00000,3007648,30,41367,0117,4,1,-,-,01,12/08/2013,01,13/08/2013,02,1,,01,01,7757
12,0813,00000,3007648,30,41367,0128,5,1,-,-,07,29/08/2013,07,29/08/2013,,,,,,0
12,0813,00000,3010270,30,41401,0114,3,1,-,-,01,28/08/2013,01,29/08/2013,04,1,,02,01,5225
12,0813,00000,3010270,30,41401,0012,4,1,-,-,07,29/08/2013,07,29/08/2013,,,,,,0
12,0813,00000,3010270,30,41401,0089,2,1,-,-,07,29/08/2013,07,29/08/2013,,,,,,0
12,0813,00000,3010270,30,41401,0037,5,1,-,-,01,16/08/2013,01,21/08/2013,04,1,,02,01,5225
12,0813,00000,3010270,30,41401,0062,1,1,-,-,01,18/08/2013,01,26/08/2013,03,1,,01,02,5225
08,0813,00000,3100016,31,40007,0116,2,1,-,-,07,10/08/2013,07,12/08/2013,,,,,,0
08,0813,00000,3100016,31,40007,0092,1,1,-,-,01,21/08/2013,01,21/08/2013,03,1,,02,02,6181
08,0813,00000,3100016,31,40007,0074,3,1,-,-,05,30/08/2013,05,30/08/2013,,,,,,0
08,0813,00000,3100016,31,40007,0042,4,1,-,-,01,22/08/2013,01,30/08/2013,03,1,,03,02,6181
08,0813,00000,3100016,31,40007,0016,5,1,-,-,01,08/08/2013,01,14/08/2013,02,1,,01,02,6181
08,0813,00000,3100875,31,40009,0092,3,1,-,-,01,13/08/2013,01,23/08/2013,04,1,,02,03,4393
08,0813,00000,3100875,31,40009,0015,5,1,-,-,01,09/08/2013,01,14/08/2013,03,1,,01,01,4393
08,0813,00000,3100875,31,40009,0065,2,1,-,-,07,10/08/2013,07,12/08/2013,,,,,,0
08,0813,00000,3100875,31,40009,0117,4,1,-,-,01,13/08/2013,01,14/08/2013,02,1,,01,02,4393
08,0813,00000,3100875,31,40009,0040,1,1,-,-,01,10/08/2013,01,12/08/2013,05,1,,02,02,4393
08,0813,00000,3102670,31,40051,0023,1,1,-,-,01,15/08/2013,01,20/08/2013,01,,,01,01,3841
08,0813,00000,3102670,31,40051,0099,4,1,-,-,01,16/08/2013,01,20/08/2013,04,1,,02,02,3841
08,0813,00000,3102670,31,40051,0049,2,1,-,-,01,17/08/2013,01,30/08/2013,06,2,3,01,01,3841
08,0813,00000,3102670,31,40051,0123,5,1,-,-,01,15/08/2013,01,30/08/2013,02,1,,01,01,3841
08,0813,00000,3102670,31,40051,0073,3,1,-,-,01,15/08/2013,01,20/08/2013,01,,,01,01,3841
08,0813,00000,3102670,31,40051,0049,2,3,-,-,01,26/08/2013,01,27/08/2013,,,,01,01,3841
08,0813,00000,3102670,31,40051,0049,2,2,-,-,01,17/08/2013,01,30/08/2013,,,,01,01,3841
08,0813,00000,3100832,31,40073,0065,4,1,-,-,01,07/08/2013,01,09/08/2013,06,1,,02,02,4795
08,0813,00000,3100832,31,40073,0013,1,1,-,-,01,09/08/2013,01,10/08/2013,04,1,,02,02,4795
08,0813,00000,3100832,31,40073,0021,2,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,01,01,4795
08,0813,00000,3100832,31,40073,0111,5,1,-,-,01,07/08/2013,01,09/08/2013,05,1,,03,02,4795
08,0813,00000,3100832,31,40073,0083,3,1,-,-,01,06/08/2013,01,09/08/2013,05,1,,02,02,4795
08,0813,00000,3101744,31,40074,0223,5,1,-,-,08,26/08/2013,08,27/08/2013,,,,,,0
08,0813,00000,3101744,31,40074,0024,1,1,-,-,01,05/08/2013,01,09/08/2013,03,1,,02,01,3901
