"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","NOM,C,35","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","ELEGIDO,C,1","R_DEF,C,2","EST_DIS,C,1","UPM_DIS,C,6","FACTOR,N,10,0","FAC18,N,10,0"
08,0813,31,40299,5,1,03,-,3,1,022,06,08,1991,04,3,,0,01,3,00617,5243,0
08,0813,31,40299,3,1,01,-,1,2,076,09,11,1936,06,2,1,1,01,3,00617,5243,5345
08,0813,31,40299,1,1,01,-,1,2,057,06,11,1955,05,1,2,1,01,3,00617,5243,5345
08,0813,31,40330,2,1,01,-,1,1,069,20,07,1944,03,2,,1,01,2,00618,4684,4693
08,0813,31,40330,5,1,01,-,1,1,042,10,05,1971,02,3,,1,01,2,00618,4684,28157
08,0813,31,40330,4,1,04,-,3,2,015,30,01,1998,03,3,,0,01,2,00618,4684,0
08,0813,31,40330,4,1,03,-,3,2,016,13,11,1996,04,1,,0,01,2,00618,4684,0
08,0813,31,40330,4,1,02,-,2,2,033,14,12,1979,03,3,,1,01,2,00618,4684,9351
08,0813,31,40330,4,1,01,-,1,1,044,10,09,1968,03,3,,0,01,2,00618,4684,0
08,0813,31,40330,3,1,04,-,3,1,002,23,12,2010,,,,0,01,2,00618,4684,0
08,0813,31,40330,3,1,03,-,3,2,006,26,08,2006,02,1,,0,01,2,00618,4684,0
08,0813,31,40330,3,1,02,-,2,2,029,16,09,1983,03,3,,0,01,2,00618,4684,0
08,0813,31,40330,3,1,01,-,1,1,031,01,08,1982,03,3,,1,01,2,00618,4684,9386
08,0813,31,40330,1,1,03,-,3,2,003,11,09,2009,,,,0,01,2,00618,4684,0
08,0813,31,40330,1,1,02,-,2,2,027,18,05,1986,07,4,3,1,01,2,00618,4684,9351
08,0813,31,40330,1,1,01,-,1,1,028,30,04,1985,04,1,,0,01,2,00618,4684,0
08,0813,31,40330,5,1,08,-,4,2,000,13,05,2013,,,,0,01,2,00618,4684,0
08,0813,31,40330,5,1,07,-,4,1,002,27,01,2011,,,,0,01,2,00618,4684,0
08,0813,31,40330,5,1,06,-,3,2,022,31,08,1990,07,4,3,0,01,2,00618,4684,0
08,0813,31,40330,5,1,05,-,4,1,023,02,12,1989,04,3,,0,01,2,00618,4684,0
08,0813,31,40330,5,1,04,-,3,2,025,28,02,1988,07,4,3,0,01,2,00618,4684,0
08,0813,31,40330,5,1,03,-,4,2,085,18,06,1928,00,,,0,01,2,00618,4684,0
08,0813,31,40330,5,1,02,-,2,2,041,14,11,1971,02,6,,0,01,2,00618,4684,0
08,0813,31,40334,4,1,04,-,3,1,000,04,10,2012,,,,0,01,2,00619,3365,0
08,0813,31,40334,2,1,05,-,3,2,001,25,03,2012,,,,0,01,2,00619,3365,0
08,0813,31,40334,4,1,02,-,2,2,029,11,04,1984,03,3,,1,01,2,00619,3365,6718
08,0813,31,40334,4,1,01,-,1,1,026,18,02,1987,03,3,,0,01,2,00619,3365,0
08,0813,31,40334,3,1,03,-,3,1,005,26,02,2008,01,2,,0,01,2,00619,3365,0
08,0813,31,40334,3,1,02,-,2,2,023,06,03,1990,04,1,,1,01,2,00619,3365,6718
08,0813,31,40334,3,1,01,-,1,1,025,13,02,1988,07,5,3,0,01,2,00619,3365,0
08,0813,31,40334,1,1,01,-,1,1,034,03,08,1979,03,1,,1,01,2,00619,3365,6743
08,0813,31,40334,1,1,02,-,2,2,038,11,10,1974,03,3,,0,01,2,00619,3365,0
08,0813,31,40334,1,1,03,-,3,2,014,24,04,1999,03,2,,0,01,2,00619,3365,0
08,0813,31,40334,1,1,04,-,3,1,013,30,07,2000,02,5,,0,01,2,00619,3365,0
08,0813,31,40334,5,1,01,-,1,1,039,19,03,1974,03,3,,0,01,2,00619,3365,0
08,0813,31,40334,5,1,02,-,2,2,038,26,04,1975,03,3,,1,01,2,00619,3365,6718
08,0813,31,40334,5,1,03,-,3,2,004,07,01,2009,,,,0,01,2,00619,3365,0
08,0813,31,40334,2,1,01,-,1,1,035,22,11,1977,03,3,,0,01,2,00619,3365,0
08,0813,31,40334,2,1,02,-,2,2,034,19,07,1979,03,3,,1,01,2,00619,3365,6718
08,0813,31,40334,2,1,03,-,3,1,015,06,01,1998,03,3,,0,01,2,00619,3365,0
08,0813,31,40334,2,1,04,-,3,1,008,08,11,2004,02,3,,0,01,2,00619,3365,0
08,0813,31,40334,4,1,03,-,4,1,007,07,11,2005,02,2,,0,01,2,00619,3365,0
08,0813,31,40368,3,1,04,-,3,1,022,06,11,1990,07,2,3,0,01,2,00620,5459,0
08,0813,31,40368,3,1,03,-,3,2,025,11,01,1988,07,5,3,0,01,2,00620,5459,0
08,0813,31,40368,3,1,02,-,2,2,052,10,09,1960,06,2,2,0,01,2,00620,5459,0
08,0813,31,40368,3,1,01,-,1,1,057,04,04,1956,03,3,,1,01,2,00620,5459,21877
08,0813,31,40368,4,1,01,-,1,1,056,04,02,1957,02,6,,0,01,2,00620,5459,0
08,0813,31,40368,4,1,02,-,2,2,053,10,03,1960,02,2,,1,01,2,00620,5459,21797
08,0813,31,40368,4,1,03,-,3,2,025,24,02,1988,03,3,,0,01,2,00620,5459,0
08,0813,31,40368,5,1,08,-,4,1,002,24,05,2011,,,,0,01,2,00620,5459,0
08,0813,31,40368,5,1,07,-,4,2,007,23,12,2005,02,2,,0,01,2,00620,5459,0
08,0813,31,40368,5,1,03,-,3,2,032,07,08,1981,06,3,2,1,01,2,00620,5459,27247
08,0813,31,40368,5,1,05,-,4,1,045,30,06,1968,06,2,2,0,01,2,00620,5459,0
08,0813,31,40368,5,1,04,-,4,1,028,05,10,1984,03,3,,0,01,2,00620,5459,0
08,0813,31,40368,5,1,02,-,2,2,065,17,03,1948,06,2,2,0,01,2,00620,5459,0
08,0813,31,40368,5,1,01,-,1,1,065,07,02,1948,06,2,2,0,01,2,00620,5459,0
08,0813,31,40368,1,1,03,-,3,2,002,17,11,2010,,,,0,01,2,00620,5459,0
08,0813,31,40368,1,1,02,-,2,2,028,19,11,1984,03,3,,1,01,2,00620,5459,10899
08,0813,31,40368,1,1,01,-,1,1,030,12,10,1982,04,3,,0,01,2,00620,5459,0
08,0813,31,40368,2,1,05,-,3,1,013,17,09,1999,03,1,,0,01,2,00620,5459,0
08,0813,31,40368,2,1,04,-,3,2,018,14,07,1995,04,3,,1,01,2,00620,5459,21797
08,0813,31,40368,2,1,03,-,3,1,023,07,11,1989,07,4,3,0,01,2,00620,5459,0
08,0813,31,40368,2,1,02,-,2,2,044,24,02,1969,06,2,2,0,01,2,00620,5459,0
08,0813,31,40368,2,1,01,-,1,1,044,23,08,1968,06,3,2,0,01,2,00620,5459,0
08,0813,31,40368,4,1,04,-,3,2,021,13,07,1992,03,3,,0,01,2,00620,5459,0
08,0813,31,40368,5,1,06,-,4,1,009,26,05,2004,02,3,,0,01,2,00620,5459,0
32,0813,32,40011,5,1,03,-,4,2,020,01,04,1993,07,2,3,1,01,3,00621,4753,14535
32,0813,32,40011,5,1,02,-,7,1,026,01,09,1986,07,5,3,0,01,3,00621,4753,0
32,0813,32,40011,5,1,01,-,1,1,033,07,10,1979,07,5,3,0,01,3,00621,4753,0
32,0813,32,40011,4,1,01,-,1,1,028,26,05,1985,04,3,,0,01,3,00621,4753,0
32,0813,32,40011,3,1,02,-,3,2,025,05,01,1988,07,4,3,0,01,3,00621,4753,0
32,0813,32,40011,3,1,01,-,1,2,052,01,07,1961,06,3,2,1,01,3,00621,4753,9690
32,0813,32,40011,2,1,01,-,1,1,055,02,04,1958,07,3,3,0,01,3,00621,4753,0
32,0813,32,40011,4,1,02,-,4,1,030,01,06,1983,04,3,,1,01,3,00621,4753,9291
32,0813,32,40011,2,1,05,-,3,1,024,05,08,1989,07,4,3,1,01,3,00621,4753,23228
32,0813,32,40011,2,1,04,-,3,1,027,10,04,1986,07,4,3,0,01,3,00621,4753,0
32,0813,32,40011,2,1,03,-,3,2,028,21,11,1984,07,4,3,0,01,3,00621,4753,0
32,0813,32,40011,2,1,02,-,2,2,053,06,12,1959,02,6,,0,01,3,00621,4753,0
32,0813,32,40011,4,1,03,-,4,1,008,13,12,2004,02,3,,0,01,3,00621,4753,0
32,0813,32,40015,2,1,03,-,3,2,016,11,02,1997,04,1,,0,01,3,00622,3895,0
32,0813,32,40015,2,1,04,-,3,1,015,14,05,1998,03,3,,0,01,3,00622,3895,0
32,0813,32,40015,2,1,05,-,3,1,012,12,08,2001,02,4,,0,01,3,00622,3895,0
32,0813,32,40015,5,1,01,-,1,1,035,02,02,1978,10,5,5,0,01,3,00622,3895,0
32,0813,32,40015,5,1,02,-,2,2,035,26,05,1978,10,5,5,1,01,3,00622,3895,11911
32,0813,32,40015,5,1,03,-,3,2,012,23,03,2001,02,6,,0,01,3,00622,3895,0
32,0813,32,40015,2,1,02,-,2,2,040,13,02,1973,04,3,,0,01,3,00622,3895,0
32,0813,32,40015,2,1,01,-,1,1,043,29,06,1970,03,3,,1,01,3,00622,3895,7614
32,0813,32,40015,4,1,03,-,3,1,060,07,08,1953,07,4,3,1,01,3,00622,3895,11421
32,0813,32,40015,4,1,02,-,3,2,052,21,04,1961,06,2,2,0,01,3,00622,3895,0
32,0813,32,40015,4,1,01,-,1,1,095,02,05,1918,03,2,,0,01,3,00622,3895,0
32,0813,32,40015,3,1,03,-,3,2,018,30,07,1995,04,2,,1,01,3,00622,3895,11911
32,0813,32,40015,3,1,02,-,3,1,023,26,07,1990,07,2,3,0,01,3,00622,3895,0
32,0813,32,40015,3,1,01,-,1,2,052,17,03,1961,02,6,,0,01,3,00622,3895,0
32,0813,32,40015,1,1,05,-,3,1,006,20,03,2007,01,3,,0,01,3,00622,3895,0
32,0813,32,40015,1,1,04,-,3,2,012,12,08,2001,03,1,,0,01,3,00622,3895,0
32,0813,32,40015,1,1,03,-,3,1,017,05,03,1996,04,1,,0,01,3,00622,3895,0
32,0813,32,40015,5,1,04,-,4,1,033,16,04,1980,10,5,5,0,01,3,00622,3895,0
32,0813,32,40015,1,1,01,-,1,1,036,12,08,1977,03,3,,1,01,3,00622,3895,7614
32,0813,32,40015,1,1,02,-,2,2,034,15,03,1979,03,3,,0,01,3,00622,3895,0
32,0813,32,40043,3,1,01,-,1,2,027,19,11,1985,07,5,3,0,01,3,00623,7526,0
32,0813,32,40043,4,1,05,-,3,2,031,19,08,1981,04,3,,0,01,3,00623,7526,0
32,0813,32,40043,5,1,01,-,1,1,059,23,08,1953,03,3,,1,01,3,00623,7526,7356
32,0813,32,40043,2,1,01,-,1,2,048,25,04,1965,03,3,,0,01,3,00623,7526,0
32,0813,32,40043,2,1,02,-,4,2,027,04,05,1986,03,3,,1,01,3,00623,7526,15344
32,0813,32,40043,1,1,01,-,1,2,056,23,07,1957,02,3,,1,01,3,00623,7526,38359
32,0813,32,40043,1,1,02,-,2,1,056,11,01,1957,02,3,,0,01,3,00623,7526,0
32,0813,32,40043,1,1,03,-,3,2,035,16,10,1977,03,3,,0,01,3,00623,7526,0
32,0813,32,40043,1,1,04,-,3,1,031,13,05,1982,04,3,,0,01,3,00623,7526,0
32,0813,32,40043,1,1,05,-,3,2,037,07,11,1975,03,3,,0,01,3,00623,7526,0
32,0813,32,40043,4,1,01,-,1,2,050,12,02,1963,04,3,,0,01,3,00623,7526,0
32,0813,32,40043,4,1,02,-,2,1,052,15,03,1961,06,3,3,1,01,3,00623,7526,29424
32,0813,32,40043,4,1,03,-,3,1,023,17,09,1989,07,3,3,0,01,3,00623,7526,0
32,0813,32,40043,4,1,04,-,4,2,004,17,03,2009,,,,0,01,3,00623,7526,0
32,0813,32,40043,3,1,02,-,4,2,019,20,07,1994,04,3,,1,01,3,00623,7526,15344
32,0813,32,40051,5,1,01,-,1,1,057,07,05,1956,08,2,4,1,01,4,00624,5618,11211
32,0813,32,40051,5,1,02,-,2,2,053,29,02,1960,07,3,3,0,01,4,00624,5618,0
32,0813,32,40051,2,1,01,-,1,1,053,15,12,1959,07,5,3,0,01,4,00624,5618,0
32,0813,32,40051,2,1,02,-,2,2,049,22,06,1964,07,5,3,1,01,4,00624,5618,16885
32,0813,32,40051,2,1,03,-,3,1,024,04,06,1989,07,5,3,0,01,4,00624,5618,0
32,0813,32,40051,2,1,04,-,3,1,017,14,06,1996,04,3,,0,01,4,00624,5618,0
32,0813,32,40051,1,1,03,-,2,2,041,26,08,1971,07,5,3,0,01,4,00624,5618,0
32,0813,32,40051,2,1,06,-,3,2,012,23,03,2001,02,6,,0,01,4,00624,5618,0
32,0813,32,40051,4,1,01,-,1,2,053,24,11,1959,03,1,,0,01,4,00624,5618,0
32,0813,32,40051,4,1,02,-,4,1,008,31,03,2005,02,2,,0,01,4,00624,5618,0
32,0813,32,40051,4,1,03,-,3,2,025,19,04,1988,04,2,,1,01,4,00624,5618,11257
32,0813,32,40051,1,1,01,-,1,1,051,26,04,1962,07,5,3,1,01,4,00624,5618,11211
32,0813,32,40051,1,1,02,-,3,2,002,22,11,2010,,,,0,01,4,00624,5618,0
32,0813,32,40051,2,1,05,-,3,1,017,14,06,1996,04,3,,0,01,4,00624,5618,0
32,0813,32,40081,1,1,01,-,1,1,042,15,06,1971,07,5,3,1,01,4,00625,5778,11530
32,0813,32,40081,1,1,02,-,3,2,009,30,05,2004,02,4,,0,01,4,00625,5778,0
32,0813,32,40081,1,1,03,-,2,2,042,11,09,1970,07,5,3,0,01,4,00625,5778,0
32,0813,32,40081,5,1,01,-,1,2,031,10,03,1982,07,5,3,1,01,4,00625,5778,5789
32,0813,32,40081,4,1,01,-,1,1,059,22,09,1953,07,5,3,1,01,4,00625,5778,11530
32,0813,32,40081,4,1,02,-,2,2,054,25,08,1958,07,5,3,0,01,4,00625,5778,0
32,0813,32,40081,1,1,04,-,3,1,014,18,07,1999,03,2,,0,01,4,00625,5778,0
32,0813,32,40082,1,1,04,-,4,1,019,23,02,1994,07,1,3,0,01,3,00626,5397,0
32,0813,32,40082,5,1,01,-,1,1,034,25,01,1979,02,6,,1,01,3,00626,5397,10550
32,0813,32,40082,5,1,02,-,2,2,029,07,10,1983,03,3,,0,01,3,00626,5397,0
32,0813,32,40082,5,1,03,-,3,1,003,13,07,2010,,,,0,01,3,00626,5397,0
32,0813,32,40082,5,1,04,-,3,2,004,05,10,2008,,,,0,01,3,00626,5397,0
32,0813,32,40082,3,1,01,-,1,1,048,05,11,1964,02,6,,1,01,3,00626,5397,10550
32,0813,32,40082,3,1,02,-,2,2,032,16,08,1980,02,6,,0,01,3,00626,5397,0
32,0813,32,40082,3,1,03,-,3,2,014,14,11,1998,03,2,,0,01,3,00626,5397,0
32,0813,32,40082,3,1,04,-,3,2,011,29,11,2001,02,5,,0,01,3,00626,5397,0
32,0813,32,40082,3,1,05,-,3,2,007,06,03,2006,02,2,,0,01,3,00626,5397,0
32,0813,32,40082,3,1,06,-,3,2,007,06,03,2006,02,2,,0,01,3,00626,5397,0
32,0813,32,40082,2,1,01,-,1,1,064,16,09,1948,02,6,,0,01,3,00626,5397,0
32,0813,32,40082,2,1,02,-,2,2,060,27,05,1953,02,6,,1,01,3,00626,5397,27508
32,0813,32,40082,2,1,03,-,4,1,040,01,05,1973,03,3,,0,01,3,00626,5397,0
32,0813,32,40082,2,1,04,-,3,2,037,12,11,1975,07,5,3,0,01,3,00626,5397,0
32,0813,32,40082,2,1,05,-,4,1,041,07,10,1971,03,3,,0,01,3,00626,5397,0
32,0813,32,40082,2,1,06,-,4,1,005,04,04,2008,01,3,,0,01,3,00626,5397,0
32,0813,32,40082,2,1,07,-,4,1,003,06,05,2010,,,,0,01,3,00626,5397,0
32,0813,32,40082,1,1,01,-,1,1,073,04,08,1940,03,3,,1,01,3,00626,5397,21101
32,0813,32,40082,1,1,02,-,2,2,068,05,04,1945,03,3,,0,01,3,00626,5397,0
32,0813,32,40082,1,1,03,-,3,2,045,17,07,1968,06,3,3,0,01,3,00626,5397,0
32,0813,32,40105,1,1,01,-,1,2,045,17,04,1968,06,3,2,0,01,3,00627,4454,0
32,0813,32,40105,1,1,02,-,3,2,021,21,04,1992,04,3,,1,01,3,00627,4454,9081
32,0813,32,40105,3,1,04,-,3,1,012,30,11,2000,02,6,,0,01,3,00627,4454,0
32,0813,32,40105,3,1,03,-,3,2,019,30,09,1993,07,1,3,0,01,3,00627,4454,0
32,0813,32,40105,3,1,02,-,2,1,049,19,02,1964,05,4,3,1,01,3,00627,4454,13060
32,0813,32,40105,3,1,01,-,1,1,049,23,10,1963,09,2,4,0,01,3,00627,4454,0
32,0813,32,40105,2,1,01,-,1,2,072,15,01,1941,04,3,,1,01,3,00627,4454,4540
32,0813,32,40105,5,1,05,-,3,1,001,13,08,2012,,,,0,01,3,00627,4454,0
32,0813,32,40105,5,1,04,-,3,2,003,28,09,2009,,,,0,01,3,00627,4454,0
32,0813,32,40105,5,1,03,-,3,2,017,04,02,1996,03,3,,0,01,3,00627,4454,0
32,0813,32,40105,5,1,02,-,2,2,036,12,10,1976,04,1,,0,01,3,00627,4454,0
32,0813,32,40105,5,1,01,-,1,1,037,16,07,1976,02,6,,1,01,3,00627,4454,8707
32,0813,32,40105,4,1,01,-,1,1,037,24,10,1975,04,2,,1,01,3,00627,4454,4353
32,0813,32,40105,1,1,03,-,3,1,015,14,05,1998,03,3,,0,01,3,00627,4454,0
32,0813,32,40110,1,1,02,-,3,2,030,30,08,1982,07,5,3,0,01,4,00628,5936,0
32,0813,32,40110,1,1,03,-,3,1,020,26,03,1993,07,2,3,0,01,4,00628,5936,0
32,0813,32,40110,2,1,02,-,2,2,030,24,01,1983,07,5,3,1,01,4,00628,5936,11894
32,0813,32,40110,4,1,01,-,1,2,059,07,02,1954,06,3,1,1,01,4,00628,5936,5947
32,0813,32,40110,3,1,02,-,4,2,021,08,12,1991,07,2,3,1,01,4,00628,5936,11894
32,0813,32,40110,5,1,02,-,2,2,018,22,02,1995,04,3,,1,01,4,00628,5936,11894
32,0813,32,40110,2,1,01,-,1,1,030,15,01,1983,07,5,3,0,01,4,00628,5936,0
32,0813,32,40110,3,1,01,-,1,1,022,05,10,1990,07,4,3,0,01,4,00628,5936,0
32,0813,32,40110,1,1,01,-,1,2,055,04,04,1958,08,2,4,1,01,4,00628,5936,17841
32,0813,32,40110,5,1,01,-,1,1,035,21,02,1978,07,5,3,0,01,4,00628,5936,0
32,0813,32,40112,3,1,01,-,1,2,045,07,10,1967,03,3,,0,01,2,00629,6062,0
32,0813,32,40112,2,1,01,-,1,1,029,06,12,1983,09,2,4,0,01,2,00629,6062,0
32,0813,32,40112,2,1,02,-,2,2,030,25,05,1983,07,5,3,1,01,2,00629,6062,12103
32,0813,32,40112,3,1,02,-,4,2,042,19,02,1971,04,3,,1,01,2,00629,6062,18154
32,0813,32,40112,3,1,03,-,3,2,021,23,01,1992,03,3,,0,01,2,00629,6062,0
32,0813,32,40112,4,1,01,-,1,1,046,10,10,1966,07,4,3,1,01,2,00629,6062,6073
32,0813,32,40112,5,1,01,-,1,1,048,04,09,1964,02,6,,1,01,2,00629,6062,6073
32,0813,32,40112,1,1,03,-,3,2,024,08,05,1989,03,3,,0,01,2,00629,6062,0
32,0813,32,40112,1,1,02,-,2,2,051,06,02,1962,02,6,,1,01,2,00629,6062,18154
32,0813,32,40112,2,1,03,-,3,2,004,04,06,2009,,,,0,01,2,00629,6062,0
32,0813,32,40112,1,1,01,-,1,1,042,19,07,1971,02,6,,0,01,2,00629,6062,0
32,0813,32,40137,1,2,01,-,1,1,061,05,08,1952,03,1,,1,01,3,00630,5312,5192
32,0813,32,40137,1,1,01,-,1,1,062,10,11,1950,09,4,4,0,01,3,00630,5312,0
32,0813,32,40137,1,1,02,-,2,2,045,11,02,1968,03,3,,0,01,3,00630,5312,0
32,0813,32,40137,3,1,05,-,3,2,025,27,05,1988,07,4,3,1,01,3,00630,5312,21660
32,0813,32,40137,3,1,04,-,3,2,016,14,03,1997,04,2,,0,01,3,00630,5312,0
32,0813,32,40137,3,1,03,-,3,2,021,07,11,1991,07,3,3,0,01,3,00630,5312,0
32,0813,32,40137,3,1,02,-,2,2,051,15,05,1962,05,4,2,0,01,3,00630,5312,0
32,0813,32,40137,3,1,01,-,1,1,053,18,12,1959,05,4,3,0,01,3,00630,5312,0
32,0813,32,40137,5,1,05,-,4,2,001,24,07,2012,,,,0,01,3,00630,5312,0
32,0813,32,40137,5,1,04,-,3,1,021,30,04,1992,04,3,,0,01,3,00630,5312,0
32,0813,32,40137,5,1,03,-,4,2,020,28,04,1993,03,3,,0,01,3,00630,5312,0
32,0813,32,40137,5,1,02,-,2,1,056,03,06,1957,04,3,,1,01,3,00630,5312,20768
32,0813,32,40137,5,1,01,-,1,2,046,03,04,1967,05,8,2,0,01,3,00630,5312,0
32,0813,32,40137,4,1,04,-,3,1,002,28,06,2011,,,,0,01,3,00630,5312,0
32,0813,32,40137,4,1,03,-,3,1,005,04,08,2008,02,1,,0,01,3,00630,5312,0
32,0813,32,40137,4,1,02,-,2,2,034,31,05,1979,06,3,2,1,01,3,00630,5312,10830
32,0813,32,40137,4,1,01,-,1,1,035,24,03,1978,07,5,3,0,01,3,00630,5312,0
32,0813,32,40137,2,1,02,-,4,2,062,15,06,1951,06,3,1,1,01,3,00630,5312,10830
32,0813,32,40137,2,1,01,-,1,2,066,27,08,1946,05,2,2,0,01,3,00630,5312,0
32,0813,32,40137,1,1,03,-,3,1,021,26,04,1992,04,3,,0,01,3,00630,5312,0
32,0813,32,40137,1,1,04,-,3,1,019,13,06,1994,04,3,,1,01,3,00630,5312,20768
32,0813,32,40138,3,1,01,-,1,1,042,27,05,1971,04,2,,1,01,2,00631,3929,11809
32,0813,32,40138,3,1,02,-,2,2,035,10,12,1977,04,3,,0,01,2,00631,3929,0
32,0813,32,40138,3,1,03,-,3,1,021,03,12,1991,07,2,3,0,01,2,00631,3929,0
32,0813,32,40138,3,1,04,-,3,1,017,05,09,1995,04,2,,0,01,2,00631,3929,0
32,0813,32,40138,4,1,01,-,1,1,068,07,08,1945,02,2,,1,01,2,00631,3929,7873
32,0813,32,40138,4,1,02,-,3,2,036,31,10,1976,00,,,0,01,2,00631,3929,0
32,0813,32,40138,5,1,01,-,1,2,041,23,06,1972,03,3,,1,01,2,00631,3929,11766
32,0813,32,40138,5,1,02,-,3,2,021,25,01,1992,05,3,3,0,01,2,00631,3929,0
32,0813,32,40138,5,1,03,-,3,1,014,22,04,1999,03,2,,0,01,2,00631,3929,0
32,0813,32,40138,5,1,04,-,3,2,020,20,06,1993,04,1,,0,01,2,00631,3929,0
32,0813,32,40138,1,1,01,-,1,2,036,15,05,1977,07,4,3,1,01,2,00631,3929,3922
32,0813,32,40138,1,1,02,-,3,1,009,20,01,2004,02,3,,0,01,2,00631,3929,0
32,0813,32,40138,1,1,03,-,3,2,008,12,04,2005,02,2,,0,01,2,00631,3929,0
32,0813,32,40138,1,1,04,-,3,1,006,28,03,2007,01,3,,0,01,2,00631,3929,0
32,0813,32,40138,2,1,01,-,1,1,028,09,08,1985,03,3,,0,01,2,00631,3929,7873
32,0813,32,40138,2,1,02,-,2,2,027,29,04,1986,03,3,,0,01,2,00631,3929,0
32,0813,32,40138,2,1,03,-,3,1,005,30,07,2008,01,2,,0,01,2,00631,3929,0
32,0813,32,40138,2,1,04,-,3,1,000,04,05,2013,,,,0,01,2,00631,3929,0
32,0813,32,40145,1,1,04,-,3,2,006,28,05,2007,01,3,,0,01,4,00632,4749,0
32,0813,32,40145,1,1,03,-,3,2,010,05,01,2003,02,4,,0,01,4,00632,4749,0
32,0813,32,40145,1,1,02,-,2,2,034,12,08,1979,03,3,,1,01,4,00632,4749,9515
32,0813,32,40145,1,1,01,-,1,1,043,06,02,1970,03,3,,0,01,4,00632,4749,0
32,0813,32,40145,3,1,05,-,3,2,002,06,11,2010,,,,0,01,4,00632,4749,0
32,0813,32,40145,1,1,05,-,3,2,005,03,04,2008,01,2,,0,01,4,00632,4749,0
32,0813,32,40145,3,1,03,-,3,1,015,16,08,1998,03,3,,0,01,4,00632,4749,0
32,0813,32,40145,3,1,02,-,2,2,034,20,10,1978,03,3,,0,01,4,00632,4749,0
32,0813,32,40145,3,1,01,-,1,1,036,24,05,1977,03,3,,1,01,4,00632,4749,9477
32,0813,32,40145,4,1,02,-,2,2,066,08,10,1946,06,2,2,0,01,4,00632,4749,0
32,0813,32,40145,4,1,01,-,1,1,067,08,01,1946,04,2,,1,01,4,00632,4749,9477
32,0813,32,40145,3,1,04,-,3,1,010,08,07,2003,02,2,,0,01,4,00632,4749,0
32,0813,32,40172,5,1,03,-,3,1,023,02,01,1990,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,5,1,04,-,3,2,023,02,01,1990,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,5,1,05,-,3,2,018,10,12,1994,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,5,1,06,-,4,1,010,29,10,2002,02,5,,0,01,3,00633,8115,0
32,0813,32,40172,5,1,07,-,4,1,004,07,03,2009,,,,0,01,3,00633,8115,0
32,0813,32,40172,3,1,01,-,1,2,034,21,10,1978,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,3,1,02,-,3,2,024,13,10,1988,04,1,,0,01,3,00633,8115,0
32,0813,32,40172,3,1,03,-,3,2,024,12,02,1989,03,3,,1,01,3,00633,8115,41361
32,0813,32,40172,3,1,04,-,4,1,037,20,08,1975,07,5,3,0,01,3,00633,8115,0
32,0813,32,40172,5,1,02,-,3,2,031,01,01,1982,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,5,1,01,-,1,2,056,19,03,1957,02,4,,1,01,3,00633,8115,41361
32,0813,32,40172,2,1,01,-,1,1,064,22,03,1949,02,4,,1,01,3,00633,8115,7932
32,0813,32,40172,4,1,04,-,3,2,009,16,12,2003,02,5,,0,01,3,00633,8115,0
32,0813,32,40172,4,1,03,-,3,2,019,19,04,1994,04,3,,1,01,3,00633,8115,24817
32,0813,32,40172,4,1,02,-,2,2,038,16,10,1974,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,4,1,01,-,1,1,037,07,04,1976,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,1,1,05,-,3,2,002,11,07,2011,,,,0,01,3,00633,8115,0
32,0813,32,40172,1,1,04,-,3,2,012,06,07,2001,02,6,,0,01,3,00633,8115,0
32,0813,32,40172,1,1,03,-,3,2,015,16,06,1998,03,3,,0,01,3,00633,8115,0
32,0813,32,40172,3,1,05,-,3,2,022,09,12,1990,04,2,,0,01,3,00633,8115,0
32,0813,32,40172,1,1,01,-,1,2,039,30,04,1974,08,2,4,1,01,3,00633,8115,16544
32,0813,32,40172,1,1,02,-,2,1,038,26,09,1974,07,5,3,0,01,3,00633,8115,0
32,0813,32,40202,3,1,01,-,1,1,027,27,10,1985,04,2,,0,01,3,00634,5531,0
32,0813,32,40202,3,1,02,-,2,2,024,02,02,1989,04,3,,1,01,3,00634,5531,11276
32,0813,32,40202,3,1,03,-,3,2,000,05,07,2013,,,,0,01,3,00634,5531,0
32,0813,32,40202,3,1,04,-,3,2,004,03,07,2009,,,,0,01,3,00634,5531,0
32,0813,32,40202,2,1,01,-,1,2,041,04,07,1972,07,3,3,1,01,3,00634,5531,5638
32,0813,32,40202,5,1,04,-,3,1,004,13,10,2008,,,,0,01,3,00634,5531,0
32,0813,32,40202,4,1,01,-,1,2,051,29,09,1961,03,3,,0,01,3,00634,5531,0
32,0813,32,40202,4,1,02,-,3,2,021,19,03,1992,07,3,3,1,01,3,00634,5531,11276
32,0813,32,40202,5,1,01,-,1,1,035,24,05,1978,07,2,3,1,01,3,00634,5531,10812
