"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S3P1,C,2","S3P1_2,C,1","S3P2,C,4","S3P2_ES,C,50","S3P3,C,1","S3P4_1,C,1","S3P4_2,C,1","S3P4_3,C,1","S3P4_4,C,1","S3P5,C,1","S3P5_ES,C,50","S3P6,C,2","S3P7,C,1","S3P7_1_1,C,1","S3P7_1_2,C,1","S3P7_2_1,C,1","S3P7_2_2,C,1","S3P8,C,1","S3P9,C,1","S3P10,C,1","S3P11_ES,C,100","S3P12_C,C,2","S3P12_ES,C,50","S3P14_C,C,2","S3P14_ES,C,100","S3P15,C,1","S4P1_1,C,1","S4P1_2,C,1","S4P1_3,C,1","S4P1_4,C,1","S4P1_5,C,1","S4P1_6,C,1","S4P1_7,C,1","S4P1_1_1,C,1","S4P1_1_2,C,1","S4P1_1_3,C,1","S4P1_1_4,C,1","S4P1_1_5,C,1","S4P1_1_6,C,1","S4P1_1_7,C,1","S4P1_1_ES,C,50","S4P1_2_1,C,1","S4P1_2_2,C,1","S4P1_2_3,C,1","S4P1_2_4,C,1","S4P1_2_5,C,1","S4P1_2_6,C,1","S4P1_2_7,C,1","S4P1_2_8,C,1","S4P1_2_9,C,1","S4P1_2_10,C,1","S4P1_2_11,C,1","S4P1_2_ES,C,50","S4P2_1,C,1","S4P2_2,C,1","S4P2_3,C,1","S4P2_4,C,1","S4P2_5,C,1","S4P2_6,C,1","S4P2_7,C,1","S4P3_1,C,1","S4P3_2,C,1","S4P3_3,C,1","S4P3_4,C,1","S4P3_5,C,1","S4P3_6,C,1","S4P3_7,C,1","S4P3_8,C,1","S4P3_9,C,1","S4P4,C,3","S4P4_1,C,3","S4P4_2,C,3","S4P5,C,3","S4P5_1,C,3","S4P5_2,C,3","S4P6,C,1","S4P6_1,C,2","S4P6_2,C,2","S4P6_3,C,2","S4P7,C,2","S4P7_1,C,2","S4P7_2,C,2","S4P7_3,C,2","S4P7_R1,C,50","S4P7_R2,C,50","S4P7_R3,C,50","S4P8,C,1","S4P8_1_1,C,2","S4P8_1_2,C,2","S4P8_1_ES,C,50","S4P9,C,1","S4P10,C,1","S4P10_1,C,2","S4P11_1,C,1","S4P11_2,C,1","S4P11_3,C,1","S4P11_4,C,1","S4P11_5,C,1","S4P11_6,C,1","S4P11_7,C,1","S4P11_8,C,1","S4P11_9,C,1","S4P11_10,C,1","S4P11_11,C,1","S4P11_12,C,1","S4P11_13,C,1","S4P11_14,C,1","S4P11_15,C,1","S4P11_16,C,1","S4P11_17,C,1","S4P11_ES,C,50","S4P12_1,C,1","S4P12_2,C,1","S4P12_3,C,1","S4P12_4,C,1","S4P12_5,C,1","S4P12_6,C,1","S4P12_7,C,1","S4P12_8,C,1","S4P12_9,C,1","S4P12_1_1,C,1","S4P12_1_2,C,1","S4P12_1_3,C,1","S4P12_1_4,C,1","S4P12_1_5,C,1","S4P12_1_6,C,1","S4P12_1_7,C,1","S4P12_1_8,C,1","S4P12_1_9,C,1","S4P12_1_10,C,1","S4P12_1_ES,C,50","S4P12_2_1,C,1","S4P12_2_2,C,1","S4P12_2_3,C,1","S4P12_2_4,C,1","S4P12_2_5,C,1","S4P12_2_6,C,1","S4P12_2_7,C,1","S4P12_2_8,C,1","S4P12_2_ES,C,50","S4P13_1,C,1","S4P13_2,C,1","S4P13_3,C,1","S4P13_4,C,1","S4P13_5,C,1","S4P14_1,C,2","S4P14_2,C,2","S4P14_3,C,2","S4P14_4,C,2","S4P14_5,C,2","S4P14_6,C,2","S4P14_7,C,2","S4P14_8,C,2","S4P14_9,C,2","S4P14_10,C,2","S4P14_11,C,2","S4P14_12,C,2","S4P14_13,C,2","S4P14_14,C,2","S4P14_15,C,2","S4P14_16,C,2","S4P15_1,C,1","S4P15_2,C,1","S4P15_3,C,1","S4P15_4,C,1","S4P15_5,C,1","S4P15_6,C,1","S4P15_7,C,1","S4P15_8,C,1","S4P15_9,C,1","S4P15_10,C,1","S4P15_11,C,1","S4P15_12,C,1","S4P15_13,C,1","S4P15_14,C,1","S4P15_15,C,1","S4P16_1,C,1","S4P16_2,C,1","S4P16_3,C,1","S4P16_4,C,1","S4P16_5,C,1","S4P16_6,C,1","S4P16_7,C,1","S4P16_8,C,1","S4P16_9,C,1","S4P16_10,C,1","S4P16_11,C,1","S4P16_12,C,1","S4P17_1,C,1","S4P17_2,C,1","S4P17_3,C,1","S4P17_4,C,1","S4P17_5,C,1","S4P17_ES,C,50","S4P17_6,C,1","S4P17_7,C,1","S4P18_1,C,1","S4P18_2,C,1","S4P18_3,C,1","S4P18_4,C,1","S4P18_5,C,1","S4P18_6,C,1","S4P18_7,C,1","S4P18_8,C,1","S4P18_9,C,1","S4P18_10,C,1","S4P18_11,C,1","S4P18_12,C,1","S4P19_1,C,1","S4P19_2,C,1","S4P19_3,C,1","S4P19_4,C,1","S4P19_5,C,1","S4P19_6,C,1","S4P19_7,C,1","S4P19_8,C,1","S4P19_9,C,1","S4P19_10,C,1","S4P19_11,C,1","S4P19_12,C,1","S4P19_13,C,1","S4P19_14,C,1","S4P19_15,C,1","S4P19_16,C,1","S4P19_17,C,1","S4P19_18,C,1","S4P19_19,C,1","S4P19_20,C,1","S4P20,C,1","S4P21,C,1","S4P22_1_1,C,1","S4P22_1_2,C,1","S4P22_1_3,C,1","S4P22_1_4,C,1","S4P22_1_5,C,1","S4P22_1_6,C,1","S4P22_2,C,1","FAC,N,6,0"
27,0813,18,40078,3,1,01,06,3,2441,TECNICO EN INFORMATICA,2,,,,,1,,20,2,,,2,1,1,,1,LEVANTAR PEDIDO DE  BEBIDAS EN LAS TIENDAS DE ABARROTES Y SURTIR EL PRODUCTO,42,PROVEEDOR,31,ELABORACION  DE BEBIDAS PARA SU VENTA AL PUBLICO EN GENERAL,1,3,3,2,4,3,4,3,,,,,,,,,2,1,1,2,2,2,2,2,1,1,2,,3,3,3,4,3,4,3,5,4,2,1,3,6,,,,046,001,000,001,000,000,5,20,15,05,02,04,00,04,MI PC,MUY ENTERESANTE,,1,05,00,,1,1,10,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,2,2,2,10,10,08,10,10,08,09,10,10,09,10,10,10,09,08,09,3,2,3,2,1,1,2,3,2,3,2,2,3,1,2,2,2,3,2,2,3,4,2,4,4,4,4,2,,3,1,,,,,4,3,3,4,4,4,4,4,4,4,4,3,1,2,1,2,3,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,3,3,5,4,3,1,1,1,2,4720
27,0813,18,40078,1,1,01,07,4,5611,INGENIERO AGRONOMO,3,1,1,1,1,1,,23,2,,,1,1,1,,7,,,,,,,3,1,2,2,1,4,3,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,,2,1,1,1,1,4,2,5,3,2,1,6,4,,,,005,005,000,001,001,000,5,08,04,04,02,05,02,01,PROCESO,SELECCIONES,,1,02,00,,1,1,8,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,2,3,3,04,08,04,08,04,02,05,05,06,06,04,06,07,08,04,06,3,3,3,2,2,2,1,2,2,3,4,2,1,1,2,1,1,2,1,2,4,2,2,2,1,3,4,3,1,,2,,,,,2,3,1,1,2,2,2,3,3,2,4,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,3,3,4,2,3,2,2,1,1,9440
27,0813,18,40078,4,1,02,02,6,,,,,,,,,,,,,,,,1,,1,ELABORACION DE PAN PARA PASTEL EN UNA PASTELERIA,75,PANADERO,31,ELABORACION DE PASTELES  PARA LA VENTA AL PUBLICO,2,3,3,2,3,2,2,2,,,,,,,,,1,1,1,1,2,2,2,1,1,1,2,,1,3,3,1,1,1,1,1,2,6,3,5,4,,,,014,007,000,048,012,000,7,14,07,00,02,04,00,00,TV NOVELAS,,,1,05,00,,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,,2,1,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,10,10,10,10,05,10,05,10,10,10,10,10,10,10,10,10,2,2,4,1,1,1,1,1,1,1,4,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,3,1,,2,,,,,3,3,1,1,4,4,4,4,3,3,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,3,4,4,4,4,2,2,2,9440
27,0813,18,40078,2,1,01,03,3,,,,,,,,,,,,,,,,1,,1,CUIDAR Y PRESERVAR EL ORDEN  EN UNA SECRETARIA,53,AGENTE DE POLICIA,93,"SE ENCARGA DE ESTABLECER EL ORDEN, DICIPLINA DE LOS CIUDADANOS DEL ESTADO",2,3,3,3,4,2,3,3,,,,,,,,,1,1,1,2,2,2,1,1,1,1,2,,3,4,4,4,2,4,4,1,4,6,3,2,5,,,,008,008,000,070,025,000,3,06,03,00,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,5,2,2,2,10,08,08,08,08,09,08,09,09,10,08,09,10,10,10,07,2,2,2,1,2,4,2,4,2,4,2,2,2,2,2,2,3,2,4,4,3,4,3,3,2,4,4,1,2,3,,,,,,4,4,2,4,4,4,4,4,4,4,3,2,1,2,1,1,3,3,1,3,1,2,1,2,3,1,3,1,3,1,2,3,3,3,4,1,3,6,2,1,2,9440
27,0813,18,40082,2,1,01,02,6,,,,,,,,,,,,,,,,1,,4,CORTAR Y COSECHAR AHUCATE EN PARCELAS RENTADAS,61,AGRICULTOR,11,SIEMBRA Y COSECHA DE AHUACATE PARA LA VENTA A DIFERENTES CLIENTES,2,2,4,2,2,2,4,2,,,,,,,,,1,1,1,2,2,2,2,2,1,2,2,,3,4,4,4,3,4,3,4,3,6,5,2,1,,,,007,003,000,002,002,000,2,05,01,00,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,1,0,0,0,,3,3,3,2,2,05,10,06,08,08,07,08,06,05,09,09,07,09,09,04,06,2,2,4,4,2,2,2,3,2,3,3,2,2,2,2,4,2,4,2,5,4,4,2,2,4,4,4,,2,1,3,,,,,4,4,2,2,4,4,4,4,4,4,4,4,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,3,2,1,1,3,3,4,4,4,3,3,3,1,10187
27,0813,18,40082,3,1,01,04,3,,,,,,,,1,,19,2,,,1,2,1,,1,LLEVAR EL CONTROL DE COMPRA DE BIENES INMUEBLES EN UNA INSTITUCION,15,JEFE DE OFICINA DE ACTIVO FIJO,61,"A IMPARTIR EDUCACION,CONOCIMIENTOS A LOS JOVENES",1,3,2,1,1,2,3,3,,,,,,,,,2,1,2,2,2,1,2,2,1,1,2,,2,2,2,2,2,3,3,5,2,3,1,4,6,,,,020,008,004,001,000,000,1,02,01,01,02,02,00,01,CIENCIA Y TECNOLOGIA,MUY INTERESANTE,,1,01,02,,1,1,30,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1, PAGINA DE LA SEP,2,2,1,2,2,1,2,1,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,,3,3,2,2,3,08,09,03,09,07,06,06,09,09,09,08,05,10,10,08,09,3,3,4,2,1,1,2,3,3,2,3,2,2,1,1,3,2,4,2,2,2,3,1,2,3,4,3,,1,3,2,,,,,2,1,2,1,1,1,3,3,2,3,3,3,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,3,2,4,4,3,1,1,2,1,15280
27,0813,18,40082,4,1,01,06,3,2334,CONTADOR FISCAL,2,,,,,2,,18,2,,,2,2,1,,4,REGLO DE ELECTRODOMESTICOS EN DIFERENTES CLIENTES,26,TECNICO EN REPARACION DE ELECTRODOMESTICOS,81,REPARACION DE ELECTRODOMESTICOS A DIFERENTES CLIENTES,2,3,4,2,1,2,3,3,,,,,,,,,2,1,1,2,1,2,2,1,1,1,2,,3,3,3,3,3,4,3,2,4,6,3,1,5,,,,006,003,000,010,003,000,7,14,07,00,00,,,,,,,1,01,00,,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,5,5,3,2,2,10,10,09,10,09,09,09,10,08,09,10,09,10,10,09,09,3,2,3,3,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,,3,2,1,,,,,3,3,2,3,3,3,3,4,4,3,3,4,1,1,1,2,3,3,1,3,1,1,1,2,1,1,1,2,3,1,1,1,3,2,5,2,2,1,2,2,1,10187
27,0813,18,40082,1,1,03,04,3,,,,,,,,1,,17,1,2,1,,,8,5,,,,,,,,1,3,2,3,3,3,3,,,,,,,,,2,1,1,2,2,1,1,1,1,1,2,,1,3,2,2,3,3,3,4,5,6,1,3,2,,,,007,003,001,002,001,001,1,03,01,01,03,08,06,02,FUTBOL TOTAL,TV NOVELAS,,1,01,03,,1,1,10,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,POR PROYECTO EN LA ESCUELA,,,,,,,,,,2,2,2,3,2,08,10,09,09,08,08,09,10,10,10,10,09,10,10,10,10,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,3,1,2,1,3,2,,2,1,3,,,,,2,1,2,2,3,3,2,3,1,2,3,3,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,3,3,3,4,3,1,3,4,2,15280
27,0813,18,40082,5,1,02,03,3,,,,,,,,,,,,,,,,1,,1,PREPARACION  DE DIFERENTES ALIMENTOS  EN UN RESTAURANT,51,COCINERA,72,ELABORARCION DE DIFERENTES ALIMENTOS PARA LA VENTA DIRECTA A LOS CLIENTES,2,4,4,4,4,2,4,4,0,0,0,0,1,0,0,,,,,,,,,,,,,,4,4,4,4,4,4,4,2,4,6,1,3,5,,,,002,001,000,000,,,3,09,03,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,1,0,0,0,,3,3,5,2,2,08,09,08,09,08,09,08,08,09,08,09,08,09,09,09,08,4,3,4,4,2,2,5,3,2,4,3,3,5,3,2,2,4,2,2,4,4,4,2,4,5,5,5,,3,1,2,,,,,4,4,3,4,4,4,3,4,4,4,4,3,1,3,2,2,3,3,1,3,1,2,1,2,1,3,3,3,3,1,1,2,1,3,2,2,3,3,3,3,1,15343
27,0813,18,40105,4,1,01,00,,,,,,,,,,,,,,,,,8,5,,,,,,,,4,4,3,3,1,4,4,,,,,,,,,1,2,1,2,2,2,2,2,2,2,2,,4,4,4,4,4,4,4,,,,,,,1,,,007,007,000,002,000,000,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,1,0,0,0,,3,3,3,2,4,08,10,05,10,10,09,09,10,10,10,09,08,09,09,09,10,2,2,3,5,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,3,,1,,,,,5,5,2,5,5,5,5,5,5,5,5,3,1,3,1,3,3,3,3,1,3,3,1,3,3,3,3,3,1,2,3,3,5,4,6,6,6,6,6,6,3,3814
27,0813,18,40105,3,1,01,09,2,7341,CONSTITUCIONAL Y AMPARO,4,2,2,2,1,2,,31,1,1,2,,,1,,4,EJERCER EL DERECHO COMO POSTULANTE Y ASESORIAS,21,ASESOR JURIDICO,54,ASESORIA A EMPRESAS Y PERSONAS FISICAS,2,1,1,1,1,1,4,1,,,,,,,,,1,1,1,2,1,2,1,1,1,1,2,,3,1,3,3,3,4,1,3,4,5,1,6,2,,,,012,000,001,000,,,7,21,21,00,01,10,10,00,PROCESO,SELECCIONES,,1,01,02,,1,1,28,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,,1,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,4,1,3,2,01,01,01,01,01,01,01,02,02,01,01,01,02,02,01,01,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,2,2,2,2,3,4,2,2,3,2,4,4,2,3,,1,,,,,2,3,3,3,3,3,3,3,4,3,3,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,3,2,5,5,5,3,2,3,2,7628
27,0813,18,40105,1,1,02,07,3,5122,DOCENTE EN EDUCACION PRIMARIA,3,2,2,2,1,1,,31,2,,,2,2,5,1,4,VENDER CALZADO POR CATALOGO,42,VENDEDORA,46,VENDER ZAPATOS POR CATALOGO EN DISTINTAS VIVIENDAS,2,3,3,3,4,4,3,4,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,,3,3,3,4,4,3,3,6,5,1,2,4,3,,,,014,009,000,003,001,000,0,,,,00,,,,,,,1,01,00,,1,1,5,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,,1,1,1,2,2,2,1,1,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,3,3,3,3,3,08,09,08,09,09,09,09,09,09,09,10,08,10,10,08,09,2,2,4,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,4,3,2,3,1,2,2,,,,,,,,1,5,3,4,5,3,4,3,3,5,5,3,2,2,3,2,2,3,1,1,2,2,2,1,2,1,1,1,3,2,2,2,3,5,2,3,1,3,2,2,6,1,7955
27,0813,18,40105,2,1,02,06,3,2315,TRABAJADORA SOCIAL,2,,,,,2,,18,1,2,2,,,1,,1,"GESTION DE AYUDAS, ENTREVISTAS, VISITAS DOMICILIARIAS.",25,TRABAJADORA SOCIAL,62,"ATENCION Y MEDICACION A PERSONAS CON ALGUNA ENFERMEDAD, APOYOS CON SERVICIOS MEDICOS.",2,2,4,4,4,2,2,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,2,2,2,3,2,2,2,6,3,5,2,1,4,,,,000,,,007,007,000,1,02,02,00,00,,,,,,,1,01,02,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,2,2,07,08,08,10,10,08,09,09,09,07,10,07,09,09,09,09,4,2,3,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3,2,3,3,3,2,3,2,3,3,,2,1,3,,,,,4,4,2,3,2,3,5,5,4,4,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,3,2,4,1,4,1,1,1,1,7955
27,0813,18,40105,5,1,01,02,1,,,,,,,,,,,,,,,,8,5,,,,,,,,4,4,4,4,1,4,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,4,4,4,4,3,3,4,,,,,,,1,,,014,007,000,000,,,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,1,ESTA ENFERMA,2,5,3,2,4,05,10,04,11,04,05,10,10,04,05,11,04,05,05,04,06,3,5,4,5,3,4,4,3,3,5,3,2,2,5,2,5,5,5,5,2,4,4,2,4,2,2,4,,2,1,,3,PORQUE PREFIEREN ANDAR EN LA CALLE,,,5,5,3,5,5,4,5,5,5,5,5,2,1,3,1,1,1,1,1,1,3,1,1,1,3,3,3,3,1,2,3,3,5,3,5,4,5,1,1,6,1,3978
27,0813,18,40111,3,1,03,04,2,,,,,,,,1,,17,2,,,2,2,1,,1,ASESORIA DE REFACCIONARIAS PARA LA COMPRA DE ACEITE,42,ASESOR DE VENTA AUTOMOTRIZ,43,DISTRIBUIDORA DE ACEITE PARA AUTOMOVILES,2,2,3,2,3,3,2,2,,,,,,,,,2,1,1,2,2,2,1,1,1,2,2,,3,4,3,3,3,3,4,3,4,5,2,1,6,,,,007,007,000,014,002,000,4,01,01,00,00,,,,,,,1,01,02,,1,1,16,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,,2,1,2,2,2,1,1,2,2,,,,,,,,,,,,0,0,0,0,1,0,0,0,,3,3,3,2,3,10,10,05,10,10,08,10,10,10,10,10,08,10,10,10,10,3,2,4,1,2,2,1,2,1,2,4,1,2,2,1,2,1,4,3,2,2,4,1,3,1,2,5,,1,2,3,,,,,3,2,2,2,2,2,3,3,5,3,2,2,1,1,1,1,3,3,1,2,1,1,1,2,1,1,1,2,2,2,3,1,3,4,5,1,2,1,1,6,2,17734
27,0813,18,40111,2,1,03,07,5,5517,SISTEMAS COMPUTACIONALES,3,1,1,2,1,1,,23,2,,,1,1,1,,1,SUPERVISION DE EL TRABAJO DE LOS EMPLEADOS,15,JEFE ADMINISTRATIVO,56,SEGURIDAD PRIVADA EN CUALQUIER CENTRO DE TRABAJO,2,3,2,1,1,2,3,2,,,,,,,,,2,1,2,2,1,1,2,2,1,1,2,,3,3,2,2,3,3,3,5,3,4,1,2,6,,,,050,014,014,002,002,000,4,06,02,04,03,10,03,07,INFORMATICA Y COMPUTACION,SOFTWARE Y HARDWARE,,1,01,02,,1,1,28,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,,1,1,1,2,2,1,2,1,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,3,2,2,1,2,09,10,09,10,08,08,08,09,09,10,10,08,10,10,10,10,2,3,3,2,1,1,3,3,2,3,3,2,2,1,2,2,2,3,2,3,2,4,1,4,1,4,4,2,1,3,,,,,,2,1,2,2,2,2,2,3,2,3,3,3,1,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,3,3,4,1,4,1,3,2,1,23119
27,0813,18,40111,1,1,01,07,5,5713,CIRUJANO DENTISTA,3,2,2,2,2,1,,23,1,1,1,,,4,5,,,,,,,,3,4,3,2,3,3,3,,,,,,,,,1,1,1,1,1,1,1,1,2,2,2,,3,3,3,3,2,3,3,5,3,2,1,4,6,,,,000,,,000,,,3,02,02,00,00,,,,,,,1,01,03,,1,1,16,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,,1,2,1,1,2,1,1,2,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,3,2,5,2,1,07,09,07,08,07,06,05,07,07,08,06,05,08,09,05,05,3,3,4,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,4,2,2,2,2,3,,3,2,1,,,,,2,4,2,4,4,4,3,3,3,3,3,2,1,2,1,1,1,2,2,3,1,1,2,2,1,1,1,2,2,2,1,1,1,3,5,1,1,1,1,1,2,9248
27,0813,18,40111,4,1,03,07,4,5122,LICENCIATURA EN EDUCACION PRIMARIA,3,2,2,2,1,1,,22,2,,,1,2,8,5,,,,,,,,3,3,1,1,1,3,2,,,,,,,,,2,1,1,2,2,2,1,1,1,2,2,,3,3,3,3,1,4,2,5,4,3,2,6,1,,,,006,002,002,000,,,1,04,02,02,02,05,03,01,MENTE SANA,MUY INTERESANTE,,1,01,00,,1,1,6,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,2,,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,POR SU TRABAJO,,,,,,,,,,3,3,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,3,2,3,2,2,1,5,2,,2,3,1,,,,,2,1,1,1,1,2,1,1,2,5,1,2,1,2,2,1,3,1,2,2,1,1,1,2,1,1,1,2,2,2,1,3,3,2,5,1,5,1,1,1,1,13301
27,0813,18,40111,5,1,01,02,6,,,,,,,,,,,,,,,,5,5,,,,,,,,4,4,4,4,3,3,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,3,4,4,4,3,3,3,2,6,5,3,1,4,,,,014,007,001,035,007,003,0,,,,01,10,00,00,DESPERTAR,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,1,0,0,0,,3,3,3,2,2,02,03,03,08,06,01,11,11,11,02,08,03,10,06,01,09,4,4,4,4,5,5,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,5,5,5,,,3,2,1,NO ENCUENTRAN TRABAJO,,,4,3,4,4,4,4,4,4,4,4,4,4,1,1,3,3,1,3,3,2,3,2,1,3,1,3,3,3,3,3,3,1,5,4,4,1,6,4,1,1,3,13872
27,0813,18,40113,2,1,02,06,3,2334,AUXILIAR CONTABLE,2,,,,,1,,19,2,,,2,2,5,1,4,"VENDE PRODUCTOS DE BELLEZA,PERFUMES,ROPA, CALZADO.",41,VENDEDORA DE MOSTRADOR,46,"A LA VENTA DE ROPA, PRODUCTOS DE BELLEZA PARA TODA LA FAMILIA,LO REALIZA EN LA COCHERA DE SU HERMANA",2,3,4,2,2,2,3,2,,,,,,,,,1,1,1,1,2,2,2,1,1,1,2,,3,4,1,2,2,3,2,1,4,5,3,6,2,,,,007,007,000,049,007,000,2,05,05,00,00,,,,,,,1,01,00,,1,1,7,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,2,2,4,06,10,07,10,10,07,08,09,10,10,10,10,10,09,08,07,3,2,4,3,2,2,2,3,1,1,2,1,3,2,1,2,2,2,5,2,5,3,1,2,1,2,4,,1,2,3,,,,,3,4,2,3,4,4,3,4,4,4,3,2,1,1,1,3,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,1,3,3,5,1,1,1,1,3,2,6909
27,0813,18,40113,3,1,01,03,3,,,,,,,,,,,,,,,,1,,1,"PINTAR CASAS,EDIFICIOS.",71,PINTOR DE BROCHA GORDA,23,"PINTA CASAS,INTERIORES Y EXTERIORES",2,2,4,4,4,4,3,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,2,4,4,4,4,3,3,3,2,5,6,1,4,,,,028,014,000,028,007,000,0,,,,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,,,,,,,,0,0,0,1,0,0,0,0,,2,3,2,2,3,05,08,04,09,10,07,08,06,06,04,08,07,10,08,05,09,2,2,4,4,2,2,4,2,1,1,4,2,2,2,3,2,2,2,1,5,4,4,1,1,4,5,5,3,1,2,,,,,,4,4,3,3,3,3,5,5,5,5,2,2,2,2,1,3,1,3,1,1,1,1,1,2,2,1,1,1,1,1,3,1,4,3,5,1,5,1,1,1,2,6625
27,0813,18,40113,4,1,02,06,4,2315,TECNICA EN TRABAJO SOCIAL,2,,,,,2,,19,2,,,2,2,6,5,,,,,,,,4,3,2,2,2,3,3,,,,,,,,,2,2,1,1,1,1,1,1,1,2,2,,3,3,3,3,2,3,3,5,4,1,2,3,6,,,,014,007,002,000,,,1,01,01,00,02,03,02,00,VANIDADES,HOLA,,1,01,00,,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,,1,1,2,2,2,2,2,2,1,,,,,,,,,,,,0,0,0,0,0,0,1,0,,2,2,3,2,2,08,10,08,10,09,09,10,10,10,10,10,08,10,10,10,09,2,2,2,4,2,1,2,2,2,3,3,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,2,,1,3,2,,,,,2,3,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,3,1,2,1,1,1,2,1,1,1,2,2,1,1,1,3,2,1,1,2,1,1,1,2,13819
