"R_DEF,C,2","PER,C,4","AGEB,C,4","CD,C,2","V_SEL,C,1","ENT,C,2","CON,C,4","PRO_VIV,C,4","N_HOG,C,1","N_REN,C,2","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","R_ELE,C,1","FAC,N,10,0","FAC18,N,10,0","ED_ENPECYT,C,1"
01,0809,0722,01,2,15,1248,0049,1,02,2,2,027,07,08,1982,03,3,,1,5653,12851,2
01,0809,0722,01,2,15,1248,0049,1,03,3,1,009,17,06,2000,02,2,,,5653,0,2
01,0809,0722,01,2,15,1248,0049,1,04,3,2,001,04,05,2008,,,,,5653,0,2
01,0809,1486,01,1,15,1393,0001,1,01,1,1,061,25,06,1948,02,6,,,6135,0,2
01,0809,1486,01,1,15,1393,0001,1,02,2,2,066,23,11,1942,02,3,,,6135,0,2
01,0809,1486,01,1,15,1393,0001,1,03,3,1,035,19,07,1974,03,3,,1,6135,20182,2
01,0809,1486,01,1,15,1393,0001,1,04,4,2,035,14,04,1974,03,1,,,6135,0,2
01,0809,1486,01,1,15,1393,0001,1,05,4,1,009,10,03,2000,02,3,,,6135,0,2
01,0809,1486,01,1,15,1393,0001,1,06,4,1,006,06,01,2003,01,3,,,6135,0,2
01,0809,1486,01,3,15,1393,0067,1,01,1,2,037,12,12,1971,02,3,,1,6135,5046,2
01,0809,1486,01,3,15,1393,0067,1,02,3,1,017,18,02,1992,03,3,,,6135,0,2
01,0809,1486,01,3,15,1393,0067,1,03,3,1,007,27,02,2002,02,1,,,6135,0,2
01,0809,1486,01,3,15,1393,0067,1,04,3,1,010,24,09,1998,02,4,,,6135,0,2
01,0809,1486,01,4,15,1393,0096,1,01,1,1,068,14,04,1941,02,1,,1,6135,11596,2
01,0809,1486,01,4,15,1393,0096,1,02,2,2,068,01,04,1941,02,3,,,6135,0,2
01,0809,0705,01,2,15,1423,0307,1,01,1,2,053,29,12,1955,07,3,3,,7739,0,4
01,0809,0705,01,2,15,1423,0307,1,02,3,2,030,22,03,1979,07,4,3,1,7739,34144,4
01,0809,0705,01,2,15,1423,0307,1,03,3,1,026,14,03,1983,07,2,3,,7739,0,4
01,0809,0705,01,2,15,1423,0307,1,04,3,1,021,29,12,1987,07,3,3,,7739,0,4
01,0809,0773,01,3,09,0736,0071,1,01,1,2,082,25,12,1926,02,6,,1,4640,17989,3
01,0809,0773,01,3,09,0736,0071,1,02,3,2,050,20,12,1958,03,3,,,4640,0,3
01,0809,0773,01,3,09,0736,0071,1,03,3,1,040,07,07,1969,02,2,,,4640,0,3
01,0809,0773,01,3,09,0736,0071,1,04,5,2,029,24,08,1980,02,6,,,4640,0,3
01,0809,1576,01,1,09,0597,0028,1,01,1,1,020,10,05,1989,04,3,,1,4518,9596,3
01,0809,1576,01,1,09,0597,0028,1,02,2,2,023,30,04,1986,07,3,3,,4518,0,3
01,0809,1576,01,1,09,0597,0028,1,03,3,1,000,23,08,2008,,,,,4518,0,3
01,0809,1576,01,3,09,0597,0088,1,01,1,1,063,20,09,1945,07,4,3,,4518,0,3
01,0809,1576,01,3,09,0597,0088,1,02,2,2,063,16,04,1946,06,3,2,1,4518,16981,3
01,0809,1576,01,3,09,0597,0088,1,03,3,2,037,16,12,1971,02,6,,,4518,0,3
01,0809,1956,01,2,09,0617,0114,1,01,1,2,066,08,12,1942,04,2,,1,6505,7636,4
01,0809,0773,01,1,09,0736,0018,1,01,1,1,057,25,05,1952,04,3,,1,4640,4741,3
01,0809,0219,01,5,09,0914,0167,1,01,1,2,022,03,09,1986,09,2,4,,5855,0,4
01,0809,0219,01,5,09,0914,0167,1,02,2,1,018,01,07,1991,04,3,,1,5855,11124,4
01,0809,1966,01,5,09,1132,0157,1,01,1,1,055,05,01,1954,07,6,3,1,4458,16676,3
01,0809,1966,01,5,09,1132,0157,1,02,2,2,049,13,10,1959,06,3,3,,4458,0,3
01,0809,1966,01,5,09,1132,0157,1,03,3,2,020,12,09,1988,04,3,,,4458,0,3
01,0809,1966,01,5,09,1132,0157,1,04,4,2,001,06,02,2008,,,,,4458,0,3
01,0809,0359,01,1,09,1224,0021,1,01,1,1,030,03,07,1979,03,3,,1,6340,11520,2
01,0809,0359,01,1,09,1224,0021,1,02,2,2,033,15,09,1975,02,6,,,6340,0,2
01,0809,0359,01,1,09,1224,0021,1,03,3,1,003,15,12,2005,,,,,6340,0,2
01,0809,0359,01,2,09,1224,0046,1,01,1,1,047,08,06,1962,03,3,,1,6340,17402,2
01,0809,0359,01,2,09,1224,0046,1,02,2,2,042,11,11,1966,02,6,,,6340,0,2
01,0809,0359,01,2,09,1224,0046,1,03,3,1,018,27,09,1990,04,2,,,6340,0,2
01,0809,0359,01,3,09,1224,0078,1,01,1,1,047,03,12,1961,04,3,,1,6340,11602,2
01,0809,0359,01,3,09,1224,0078,1,02,2,2,040,16,11,1968,04,3,,,6340,0,2
01,0809,0359,01,3,09,1224,0078,1,03,3,2,016,14,09,1992,04,2,,,6340,0,2
01,0809,0359,01,3,09,1224,0078,1,04,3,2,008,14,02,2001,02,2,,,6340,0,2
01,0809,0359,01,3,09,1224,0078,1,05,3,2,005,03,04,2004,01,2,,,6340,0,2
01,0809,0359,01,5,09,1224,0128,1,01,1,1,060,27,07,1949,03,1,,1,6340,18782,2
01,0809,0359,01,5,09,1224,0128,1,02,2,2,058,10,02,1951,00,,,,6340,0,2
01,0809,0359,01,5,09,1224,0128,1,03,3,2,034,02,12,1974,03,3,,,6340,0,2
01,0809,0359,01,5,09,1224,0128,1,04,4,2,011,06,01,1998,02,5,,,6340,0,2
01,0809,0359,01,5,09,1224,0128,1,05,4,1,007,19,03,2002,02,1,,,6340,0,2
01,0809,097A,01,1,09,1379,0025,1,01,1,1,041,05,07,1968,04,3,,1,7010,18471,2
01,0809,097A,01,1,09,1379,0025,1,02,2,2,039,10,05,1970,02,6,,,7010,0,2
01,0809,097A,01,1,09,1379,0025,1,03,4,2,036,10,02,1973,06,3,2,,7010,0,2
01,0809,097A,01,4,09,1379,0132,1,01,1,2,065,02,08,1944,02,6,,,7010,0,2
01,0809,097A,01,4,09,1379,0132,1,02,3,1,032,10,08,1977,04,3,,1,7010,12006,2
01,0809,097A,01,5,09,1379,0162,1,01,1,1,045,20,07,1964,02,6,,1,7010,18137,2
01,0809,097A,01,5,09,1379,0162,1,02,4,1,047,10,01,1962,03,3,,,7010,0,2
01,0809,097A,01,5,09,1379,0162,1,03,4,2,040,24,04,1969,03,3,,,7010,0,2
01,0809,097A,01,5,09,1379,0162,1,04,4,2,016,17,10,1992,03,3,,,7010,0,2
01,0809,097A,01,5,09,1379,0162,1,05,4,1,009,24,11,1999,02,3,,,7010,0,2
01,0809,0469,01,1,09,1449,0026,1,01,1,2,040,03,11,1968,07,4,3,1,6679,6346,3
01,0809,0469,01,4,09,1449,0169,1,01,1,2,038,24,12,1970,03,1,,1,6679,6298,3
01,0809,0469,01,4,09,1449,0169,1,02,3,2,011,22,06,1998,02,5,,,6679,0,3
01,0809,0469,01,5,09,1449,0217,1,01,1,1,042,25,01,1967,04,3,,1,6679,12692,3
01,0809,0469,01,5,09,1449,0217,1,02,2,2,038,08,12,1970,06,3,3,,6679,0,3
01,0809,0469,01,5,09,1449,0217,1,03,3,2,016,18,07,1993,03,3,,,6679,0,3
01,0809,0469,01,5,09,1449,0217,1,04,3,2,014,19,05,1995,03,2,,,6679,0,3
01,0809,0469,01,5,09,1449,0217,1,05,3,1,010,24,09,1998,02,4,,,6679,0,3
01,0809,0469,01,5,09,1449,0217,1,06,3,2,001,28,07,2008,,,,,6679,0,3
01,0809,1847,01,1,15,0654,0030,1,01,1,1,053,06,04,1956,04,3,,,1898,0,1
01,0809,1847,01,1,15,0654,0030,1,02,2,2,053,04,11,1955,03,2,,,1898,0,1
01,0809,1847,01,1,15,0654,0030,1,03,3,1,025,21,10,1983,07,2,3,,1898,0,1
01,0809,1847,01,1,15,0654,0030,1,04,3,2,020,15,05,1989,07,2,3,,1898,0,1
01,0809,1847,01,1,15,0654,0030,1,05,3,1,019,10,07,1990,04,3,,1,1898,11908,1
01,0809,1847,01,5,15,0654,0248,1,01,1,1,072,20,04,1937,02,1,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,02,2,2,060,15,02,1949,00,,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,03,3,1,035,12,03,1974,03,2,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,04,4,2,032,31,10,1976,02,3,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,05,4,2,016,29,11,1992,03,3,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,06,4,2,011,24,01,1998,02,5,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,07,4,1,009,10,10,1999,02,4,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,08,3,2,024,13,05,1985,03,1,,1,1898,8222,1
01,0809,1847,01,5,15,0654,0248,1,09,3,1,015,15,10,1993,03,3,,,1898,0,1
01,0809,1847,01,5,15,0654,0248,1,10,4,2,004,20,04,2005,,,,,1898,0,1
01,0809,0584,01,2,15,0797,0041,1,01,1,2,048,22,10,1960,02,6,,,5716,0,2
01,0809,0584,01,2,15,0797,0041,1,02,3,1,026,02,03,1983,03,3,,,5716,0,2
01,0809,0584,01,2,15,0797,0041,1,03,3,2,024,27,02,1985,07,1,3,,5716,0,2
01,0809,0584,01,2,15,0797,0041,1,04,3,2,022,07,06,1987,04,3,,,5716,0,2
01,0809,0584,01,2,15,0797,0041,1,05,3,2,020,08,08,1989,04,2,,1,5716,32152,2
01,0809,0584,01,2,15,0797,0041,1,06,3,1,018,05,07,1991,02,6,,,5716,0,2
01,0809,0584,01,2,15,0797,0041,1,07,4,2,002,02,02,2007,,,,,5716,0,2
01,0809,0584,01,5,15,0797,0117,1,01,1,1,039,28,01,1970,03,3,,1,5716,11725,2
01,0809,0584,01,5,15,0797,0117,1,02,2,2,044,15,09,1964,02,1,,,5716,0,2
01,0809,1452,01,3,15,0919,0066,1,01,1,2,072,06,11,1936,02,2,,,6382,0,2
01,0809,1452,01,3,15,0919,0066,1,02,3,1,033,15,02,1976,03,1,,1,6382,18886,2
01,0809,1452,01,3,15,0919,0066,1,03,3,1,039,03,01,1970,02,6,,,6382,0,2
01,0809,0661,01,1,15,1095,0014,1,01,1,2,050,25,09,1958,02,6,,,5255,0,3
01,0809,0661,01,1,15,1095,0014,1,02,2,1,048,27,12,1960,04,3,,1,5255,13852,3
01,0809,0661,01,1,15,1095,0014,1,03,3,2,029,21,11,1979,06,3,3,,5255,0,3
01,0809,0661,01,1,15,1095,0014,1,04,3,1,017,17,07,1992,04,2,,,5255,0,3
01,0809,0661,01,1,15,1095,0014,1,05,3,2,013,13,04,1996,02,1,,,5255,0,3
01,0809,0661,01,3,15,1095,0056,1,01,1,2,055,15,07,1954,06,3,2,1,5255,22335,3
01,0809,0661,01,3,15,1095,0056,1,02,4,2,058,07,07,1951,05,2,2,,5255,0,3
01,0809,0661,01,3,15,1095,0056,1,03,3,2,030,18,11,1978,03,3,,,5255,0,3
01,0809,0661,01,3,15,1095,0056,1,04,3,1,024,14,10,1984,04,3,,,5255,0,3
01,0809,0661,01,3,15,1095,0056,1,05,4,1,007,25,03,2002,02,1,,,5255,0,3
01,0809,0661,01,3,15,1095,0056,1,06,4,2,005,22,11,2003,01,3,,,5255,0,3
01,0809,0661,01,3,15,1095,0056,1,07,4,1,004,10,08,2005,,,,,5255,0,3
01,0809,0232,01,1,15,1237,0020,1,01,1,2,080,24,03,1929,02,1,,1,3751,9901,3
01,0809,0232,01,1,15,1237,0020,1,02,3,2,039,29,08,1969,07,4,3,,3751,0,3
01,0809,0232,01,2,15,1237,0043,1,01,1,2,075,02,11,1933,02,3,,,3751,0,3
01,0809,0232,01,2,15,1237,0043,1,02,2,1,065,26,02,1944,02,6,,1,3751,9901,3
01,0809,0232,01,2,15,1237,0043,1,03,4,2,017,05,10,1991,04,3,,,3751,0,3
01,0809,0232,01,3,15,1237,0061,1,01,1,1,042,09,07,1967,06,2,2,1,3751,12469,3
01,0809,0232,01,3,15,1237,0061,1,02,2,2,040,15,11,1968,03,3,,,3751,0,3
01,0809,0232,01,3,15,1237,0061,1,03,3,2,020,26,11,1988,07,1,3,,3751,0,3
01,0809,0232,01,4,15,1237,0083,1,01,1,1,043,30,06,1966,07,4,3,1,3751,8313,3
01,0809,0232,01,4,15,1237,0083,1,02,2,2,040,30,08,1968,09,2,4,,3751,0,3
01,0809,0232,01,4,15,1237,0083,1,03,3,1,008,30,06,2001,02,2,,,3751,0,3
01,0809,0232,01,4,15,1237,0083,1,04,3,1,005,01,05,2004,01,2,,,3751,0,3
01,0809,0232,01,4,15,1237,0083,1,05,3,1,005,01,05,2004,01,2,,,3751,0,3
01,0809,0722,01,4,15,1248,0123,1,01,1,2,020,13,10,1988,07,2,3,1,5653,4919,2
01,0809,0722,01,4,15,1248,0123,1,02,3,2,002,09,06,2007,,,,,5653,0,2
01,0809,1486,01,2,15,1393,0037,1,01,1,1,062,14,11,1946,02,6,,,6135,0,2
01,0809,1486,01,2,15,1393,0037,1,02,3,2,035,26,05,1974,03,3,,,6135,0,2
01,0809,1486,01,2,15,1393,0037,1,03,3,2,030,13,02,1979,03,3,,,6135,0,2
01,0809,1486,01,2,15,1393,0037,1,04,2,2,060,02,08,1949,02,6,,1,6135,21853,2
01,0809,1486,01,5,15,1393,0129,1,01,1,1,082,26,10,1926,00,,,,6135,0,2
01,0809,1486,01,5,15,1393,0129,1,02,3,2,041,13,11,1967,02,6,,,6135,0,2
01,0809,1486,01,5,15,1393,0129,1,03,3,2,037,13,05,1972,03,3,,1,6135,15137,2
01,0809,1486,01,5,15,1393,0129,1,04,4,1,012,01,06,1997,02,5,,,6135,0,2
01,0809,1486,01,5,15,1393,0129,1,05,4,1,008,19,07,2001,02,2,,,6135,0,2
01,0809,0705,01,3,15,1423,0325,1,01,1,1,042,26,12,1966,09,2,4,1,7739,13801,4
01,0809,0705,01,3,15,1423,0325,1,02,2,2,040,09,09,1968,07,4,3,,7739,0,4
01,0809,0705,01,3,15,1423,0325,1,03,3,2,000,16,12,2008,,,,,7739,0,4
01,0809,0705,01,4,15,1423,0351,1,01,1,1,057,15,01,1952,10,4,5,,7739,0,4
01,0809,0705,01,4,15,1423,0351,1,02,2,2,053,01,05,1956,04,3,,1,7739,13066,4
01,0809,3197,01,2,09,0565,0027,1,01,1,1,037,18,12,1971,03,3,,,5572,0,2
01,0809,3197,01,2,09,0565,0027,1,02,2,2,033,18,08,1976,04,3,,1,5572,10673,2
01,0809,3197,01,2,09,0565,0027,1,03,3,1,005,02,07,2004,01,2,,,5572,0,2
01,0809,1576,01,5,09,0597,0143,1,01,1,2,045,29,12,1963,07,4,3,,4518,0,3
01,0809,1576,01,5,09,0597,0143,1,02,4,2,086,19,08,1923,00,,,1,4518,10942,3
01,0809,1956,01,4,09,0617,0169,1,01,1,1,070,25,10,1938,07,3,3,,6505,0,4
01,0809,1956,01,4,09,0617,0169,1,02,2,2,056,27,07,1953,04,3,,1,6505,17157,4
01,0809,1956,01,5,09,0617,0196,1,01,1,1,075,22,07,1934,07,4,3,1,6505,15272,4
01,0809,1956,01,5,09,0617,0196,1,02,2,2,073,07,09,1935,07,4,3,,6505,0,4
01,0809,0773,01,4,09,0736,0095,1,01,1,1,053,01,05,1956,09,4,4,1,4640,7098,3
01,0809,0773,01,4,09,0736,0095,1,02,2,2,038,28,12,1970,09,4,4,,4640,0,3
01,0809,0773,01,4,09,0736,0095,1,03,3,1,005,17,03,2004,00,,,,4640,0,3
01,0809,0773,01,4,09,0736,0095,1,04,3,2,003,30,01,2006,,,,,4640,0,3
01,0809,0219,01,1,09,0914,0039,1,01,1,1,048,24,05,1961,07,5,3,1,5855,11838,4
01,0809,0219,01,1,09,0914,0039,1,02,7,1,049,15,02,1960,07,5,3,,5855,0,4
01,0809,0219,01,2,09,0914,0103,1,01,1,2,038,18,05,1971,04,3,,1,5855,5897,4
01,0809,0219,01,4,09,0914,0152,1,01,1,1,060,18,11,1948,07,4,3,,5855,0,4
01,0809,0219,01,4,09,0914,0152,1,02,2,2,060,14,04,1949,03,3,,,5855,0,4
01,0809,0219,01,4,09,0914,0152,1,03,3,2,032,26,06,1977,07,5,3,1,5855,20000,4
01,0809,0219,01,4,09,0914,0152,1,04,4,1,002,07,11,2006,,,,,5855,0,4
01,0809,1966,01,1,09,1132,0022,1,01,1,1,070,15,03,1939,02,6,,1,4458,15818,3
01,0809,1966,01,1,09,1132,0022,1,02,2,2,064,25,08,1944,02,6,,,4458,0,3
01,0809,1966,01,1,09,1132,0022,1,03,4,2,021,14,11,1987,07,1,3,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,01,1,2,067,12,01,1942,00,,,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,02,3,2,034,28,04,1975,04,2,,1,4458,28456,3
01,0809,1966,01,2,09,1132,0056,1,03,3,1,033,13,03,1976,04,3,,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,04,3,1,039,12,12,1969,07,5,3,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,05,4,2,030,02,12,1978,07,5,3,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,06,4,2,013,05,11,1995,03,1,,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,07,4,1,010,18,09,1998,02,5,,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,08,4,2,001,22,02,2008,,,,,4458,0,3
01,0809,1966,01,2,09,1132,0056,1,09,4,1,000,06,06,2009,,,,,4458,0,3
01,0809,1966,01,3,09,1132,0090,1,01,1,1,021,02,04,1988,04,3,,1,4458,9249,3
01,0809,1966,01,3,09,1132,0090,1,02,7,1,020,11,09,1988,04,3,,,4458,0,3
01,0809,0359,01,4,09,1224,0102,1,01,1,1,076,05,12,1932,02,6,,,6340,0,2
01,0809,0359,01,4,09,1224,0102,1,02,3,2,037,06,02,1972,03,3,,1,6340,7709,2
01,0809,0359,01,4,09,1224,0102,1,03,4,2,016,23,01,1993,03,3,,,6340,0,2
01,0809,0359,01,4,09,1224,0102,1,04,4,2,013,14,11,1995,03,2,,,6340,0,2
01,0809,0469,01,2,09,1449,0072,1,01,1,1,046,28,12,1962,07,5,3,,6679,0,3
01,0809,0469,01,2,09,1449,0072,1,02,2,2,029,03,05,1980,06,3,3,1,6679,15290,3
01,0809,0469,01,2,09,1449,0072,1,03,3,2,003,28,12,2005,,,,,6679,0,3
01,0809,0469,01,3,09,1449,0125,1,01,1,2,059,14,06,1950,06,3,2,1,6679,7968,3
01,0809,1452,01,5,15,0919,0126,1,01,1,2,074,10,07,1935,02,6,,1,6382,14524,2
01,0809,1452,01,5,15,0919,0126,1,02,3,2,052,29,10,1956,07,5,3,,6382,0,2
01,0809,0661,01,2,15,1095,0030,1,01,1,1,032,15,08,1977,07,4,3,1,5255,5717,3
01,0809,0232,01,5,15,1237,0103,1,01,1,1,051,07,07,1958,07,4,3,1,3751,7813,3
01,0809,0232,01,5,15,1237,0103,1,02,4,1,084,26,08,1924,07,5,3,,3751,0,3
01,0809,0722,01,1,15,1248,0023,1,01,1,1,048,16,04,1961,03,3,,1,5653,16196,2
01,0809,0722,01,1,15,1248,0023,1,02,2,2,049,12,09,1959,03,3,,,5653,0,2
01,0809,0722,01,1,15,1248,0023,1,03,3,1,023,09,09,1985,07,4,3,,5653,0,2
01,0809,0722,01,3,15,1248,0082,1,01,1,1,074,27,07,1935,02,6,,1,5653,24735,2
01,0809,0722,01,3,15,1248,0082,1,02,2,2,076,17,05,1933,02,3,,,5653,0,2
01,0809,0722,01,3,15,1248,0082,1,03,3,1,040,26,11,1968,03,3,,,5653,0,2
01,0809,0722,01,3,15,1248,0082,1,04,4,1,025,06,06,1984,07,5,3,,5653,0,2
01,0809,0722,01,5,15,1248,0149,1,01,1,2,055,09,02,1954,02,3,,1,5653,5502,2
01,0809,3869,01,1,15,1407,0019,1,01,1,2,055,12,10,1953,02,6,,,7371,0,2
01,0809,3869,01,1,15,1407,0019,1,02,3,1,025,02,01,1984,07,4,3,1,7371,22168,2
01,0809,3869,01,1,15,1407,0019,1,03,3,2,022,05,11,1986,07,3,3,,7371,0,2
01,0809,3869,01,1,15,1407,0019,1,04,3,1,016,22,09,1992,03,3,,,7371,0,2
01,0809,3869,01,2,15,1407,0043,1,01,1,2,074,25,08,1934,00,,,,7371,0,2
01,0809,3869,01,2,15,1407,0043,1,02,2,1,073,02,10,1935,02,6,,1,7371,14222,2
01,0809,3869,01,3,15,1407,0078,1,01,1,1,050,15,03,1959,03,3,,1,7371,12723,2
01,0809,3869,01,3,15,1407,0078,1,02,2,2,049,15,11,1959,03,3,,,7371,0,2
01,0809,3869,01,4,15,1407,0103,1,01,1,1,058,27,05,1951,03,3,,,7371,0,2
01,0809,3869,01,4,15,1407,0103,1,02,2,2,059,01,07,1950,02,6,,1,7371,12655,2
01,0809,3869,01,5,15,1407,0141,1,01,1,2,036,28,04,1973,02,6,,1,7371,6188,2
01,0809,3869,01,5,15,1407,0141,1,02,3,2,005,26,09,2003,00,,,,7371,0,2
01,0809,0705,01,5,15,1423,0376,1,01,1,1,056,29,12,1952,07,5,3,,7739,0,4
01,0809,0705,01,5,15,1423,0376,1,02,2,2,053,17,02,1956,06,3,2,1,7739,19598,4
01,0809,0705,01,5,15,1423,0376,1,03,5,2,018,20,02,1991,02,6,,,7739,0,4
01,0809,0359,01,4,09,1224,0102,2,01,1,1,022,03,02,1987,07,3,3,1,6340,7047,2
01,0809,0359,01,4,09,1224,0102,3,01,1,1,055,27,08,1953,03,1,,1,6340,7883,2
01,0809,5340,26,1,10,0052,0005,1,01,1,1,064,09,03,1945,07,2,3,1,8315,17408,3
01,0809,5340,26,1,10,0052,0005,1,02,2,2,063,28,08,1946,06,3,1,,8315,0,3
01,0809,5340,26,1,10,0052,0005,1,03,3,1,039,08,09,1969,07,1,3,,8315,0,3
01,0809,5355,26,2,10,0052,0025,1,01,1,1,057,07,02,1952,07,4,3,,8315,0,3
01,0809,5355,26,2,10,0052,0025,1,02,2,2,057,14,03,1952,03,3,,,8315,0,3
01,0809,5355,26,2,10,0052,0025,1,03,3,2,021,24,04,1988,07,3,3,1,8315,14756,3
01,0809,5355,26,3,10,0052,0048,1,01,1,1,062,14,12,1946,08,2,4,,8315,0,3
01,0809,5355,26,3,10,0052,0048,1,02,2,2,056,08,01,1953,04,3,,,8315,0,3
01,0809,5355,26,3,10,0052,0048,1,03,3,1,021,29,03,1988,07,3,3,1,8315,14756,3
01,0809,5355,26,4,10,0052,0070,1,01,1,1,058,30,07,1951,03,2,,1,8315,11825,3
01,0809,5355,26,4,10,0052,0070,1,02,2,2,065,11,09,1943,06,3,1,,8315,0,3
01,0809,5355,26,5,10,0052,0093,1,01,1,1,059,26,03,1950,07,5,3,,8315,0,3
01,0809,5355,26,5,10,0052,0093,1,02,2,2,057,16,03,1952,06,3,2,,8315,0,3
01,0809,5355,26,5,10,0052,0093,1,03,3,2,025,03,04,1984,07,2,3,1,8315,22690,3
01,0809,5355,26,5,10,0052,0093,1,04,3,2,018,24,01,1991,04,3,,,8315,0,3
01,0809,1973,26,1,10,0129,0028,1,01,1,1,032,27,11,1976,03,3,,,5617,0,2
01,0809,1973,26,1,10,0129,0028,1,02,2,2,029,16,07,1980,03,3,,1,5617,12904,2
01,0809,1973,26,1,10,0129,0028,1,03,3,1,010,19,10,1998,02,5,,,5617,0,2
01,0809,1973,26,1,10,0129,0028,1,04,3,1,004,20,10,2004,,,,,5617,0,2
01,0809,1973,26,1,10,0129,0028,1,05,3,1,001,07,07,2008,,,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,01,1,1,042,21,03,1967,04,3,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,02,2,2,043,10,05,1966,06,3,2,1,5617,27604,2
01,0809,1973,26,2,10,0129,0060,1,03,3,1,023,20,02,1986,03,1,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,04,3,1,019,02,12,1989,04,3,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,05,3,1,018,17,01,1991,04,2,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,06,3,1,016,15,08,1992,02,6,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,07,3,2,011,26,12,1997,02,5,,,5617,0,2
01,0809,1973,26,2,10,0129,0060,1,08,3,1,007,31,03,2002,02,1,,,5617,0,2
01,0809,1973,26,3,10,0129,0093,1,01,1,2,052,12,10,1956,02,6,,1,5617,12960,2
01,0809,1973,26,3,10,0129,0093,1,02,3,1,024,17,09,1984,07,4,3,,5617,0,2
01,0809,1973,26,3,10,0129,0093,1,03,3,1,023,02,12,1985,04,3,,,5617,0,2
01,0809,1973,26,4,10,0129,0124,1,01,1,2,029,24,12,1979,03,3,,1,5617,6452,2
01,0809,1973,26,4,10,0129,0124,1,02,3,2,004,19,12,2004,,,,,5617,0,2
01,0809,1973,26,4,10,0129,0124,1,03,3,1,003,22,01,2006,,,,,5617,0,2
01,0809,1973,26,4,10,0129,0124,1,04,3,2,012,16,07,1997,02,6,,,5617,0,2
01,0809,1973,26,4,10,0129,0124,1,05,3,1,010,20,08,1998,02,5,,,5617,0,2
01,0809,4592,26,1,10,0181,0026,1,01,1,1,037,04,07,1972,03,3,,1,2042,3481,1
01,0809,4592,26,1,10,0181,0026,1,02,2,2,034,05,11,1974,03,3,,,2042,0,1
01,0809,4592,26,1,10,0181,0026,1,03,3,1,016,05,05,1993,04,1,,,2042,0,1
01,0809,4592,26,1,10,0181,0026,1,04,3,2,011,23,07,1998,02,5,,,2042,0,1
01,0809,4592,26,1,10,0181,0026,1,05,3,2,005,10,10,2003,01,3,,,2042,0,1
01,0809,4592,26,2,10,0181,0065,1,01,1,1,050,12,11,1958,02,5,,1,2042,5758,1
01,0809,4592,26,2,10,0181,0065,1,02,2,2,047,10,09,1961,03,3,,,2042,0,1
01,0809,4592,26,2,10,0181,0065,1,03,3,1,020,27,09,1988,07,1,3,,2042,0,1
01,0809,4592,26,2,10,0181,0065,1,04,3,1,010,07,10,1998,02,4,,,2042,0,1
01,0809,4592,26,3,10,0181,0106,1,01,1,1,030,25,12,1978,03,3,,,2042,0,1
01,0809,4592,26,3,10,0181,0106,1,02,2,2,028,02,03,1981,02,6,,1,2042,4188,1
01,0809,4592,26,3,10,0181,0106,1,03,3,2,005,12,03,2004,01,3,,,2042,0,1
01,0809,4592,26,3,10,0181,0106,1,04,3,1,010,23,03,1999,02,4,,,2042,0,1
01,0809,4592,26,4,10,0181,0138,1,01,1,1,044,10,04,1965,02,6,,,2042,0,1
01,0809,4592,26,4,10,0181,0138,1,02,2,2,030,22,05,1979,02,6,,1,2042,3324,1
01,0809,4592,26,4,10,0181,0138,1,03,3,2,011,12,05,1998,02,5,,,2042,0,1
01,0809,4592,26,4,10,0181,0138,1,04,3,2,002,26,11,2006,,,,,2042,0,1
01,0809,4592,26,5,10,0181,0160,1,01,1,1,034,06,01,1975,04,3,,1,2042,3324,1
01,0809,4592,26,5,10,0181,0160,1,02,2,2,034,03,12,1974,07,5,3,,2042,0,1
01,0809,4592,26,5,10,0181,0160,1,03,3,1,013,29,11,1995,03,1,,,2042,0,1
01,0809,4592,26,5,10,0181,0160,1,04,3,2,008,07,07,2001,02,2,,,2042,0,1
01,0809,5478,26,1,10,0229,0002,1,01,1,1,033,03,11,1975,02,6,,,5166,0,2
01,0809,5478,26,1,10,0229,0002,1,02,2,2,028,11,05,1981,02,6,,1,5166,18858,2
