"CD,C,2","PER,C,4","AGEB,C,4","ENT,C,2","CON,C,4","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","RFC_E,C,10","RFC_S,C,10","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
39,0811,0221,29,0320,0088,3,1,-,-,01,18/08/2011,01,18/08/2011,01,,,01,01,8216
39,0811,0698,29,0355,0021,1,1,-,-,01,15/08/2011,01,17/08/2011,02,1,,02,01,6875
39,0811,0698,29,0355,0096,3,1,-,-,01,17/08/2011,01,18/08/2011,04,1,,04,04,6875
39,0811,0698,29,0355,0197,5,1,-,-,01,21/08/2011,01,21/08/2011,04,1,,01,01,6875
39,0811,0213,29,0071,0110,4,2,-,-,01,01/08/2011,01,23/08/2011,,,,02,03,5290
39,0811,014A,29,0203,0021,1,2,-,-,01,16/08/2011,01,23/08/2011,,,,01,02,1776
39,0811,0198,29,0141,0148,5,1,-,-,01,23/08/2011,01,23/08/2011,05,1,,02,02,5460
39,0811,0221,29,0320,0121,4,1,-,-,01,17/08/2011,01,23/08/2011,05,1,,02,01,8216
39,0811,0221,29,0320,0144,5,1,-,-,01,17/08/2011,01,23/08/2011,05,1,,02,01,8216
39,0811,0074,29,0117,0056,3,1,-,-,01,26/08/2011,01,30/08/2011,05,1,,02,01,6429
39,0811,0198,29,0141,0042,2,1,-,-,01,25/08/2011,01,30/08/2011,04,1,,02,01,5460
39,0811,0198,29,0141,0080,3,1,-,-,01,23/08/2011,01,30/08/2011,06,1,,02,01,5460
39,0811,0198,29,0141,0119,4,1,-,-,01,30/08/2011,01,30/08/2011,02,1,,01,02,5460
39,0811,0124,29,0184,0007,1,1,-,-,01,19/08/2011,01,30/08/2011,04,1,,04,02,7251
39,0811,009A,29,0243,0027,1,1,-,-,01,24/08/2011,01,30/08/2011,09,1,,05,05,7023
39,0811,009A,29,0243,0141,5,1,-,-,01,22/08/2011,01,30/08/2011,01,,,01,01,7023
39,0811,0133,29,0297,0167,4,1,-,-,01,26/08/2011,01,30/08/2011,04,1,,02,01,4540
39,0811,0133,29,0297,0201,5,1,-,-,01,26/08/2011,01,30/08/2011,06,1,,04,01,4540
39,0811,0698,29,0355,0057,2,1,-,-,01,18/08/2011,01,30/08/2011,05,1,,03,03,6875
39,0811,0698,29,0355,0159,4,1,-,-,01,23/08/2011,01,30/08/2011,04,1,,01,04,6875
39,0811,0531,29,0062,0153,3,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,0531,29,0062,0188,4,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,0688,29,0242,0166,5,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,0133,29,0297,0047,1,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,0133,29,0297,0096,2,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,0186,29,0314,0035,2,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,1120,29,0327,0056,2,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,1120,29,0327,0166,5,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
39,0811,0186,29,0314,0008,1,1,-,-,01,25/08/2011,01,30/08/2011,01,,,01,01,8404
39,0811,0012,29,0386,0147,5,1,-,-,01,25/08/2011,01,30/08/2011,03,1,,01,01,7239
39,0811,009A,29,0243,0102,3,1,-,-,06,30/08/2011,06,30/08/2011,,,,,,0
39,0811,0213,29,0071,0110,4,1,-,-,01,01/08/2011,01,02/09/2011,09,2,02,02,01,5290
12,0811,0839,30,3010,0094,4,1,-,-,01,05/08/2011,01,08/08/2011,04,1,,02,04,5137
12,0811,0684,30,3024,0031,1,1,-,-,01,05/08/2011,01,08/08/2011,05,1,,04,02,6653
12,0811,0684,30,3024,0065,2,1,-,-,01,08/08/2011,01,08/08/2011,02,1,,02,02,6653
12,0811,0684,30,3024,0141,4,1,-,-,01,05/08/2011,01,08/08/2011,04,1,,02,01,6653
12,0811,0379,30,3060,0014,1,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,02,01,6438
12,0811,0379,30,3060,0048,2,1,-,-,01,02/08/2011,01,08/08/2011,03,1,,01,03,6438
12,0811,0379,30,3060,0078,3,1,-,-,01,01/08/2011,01,08/08/2011,08,1,,02,06,6438
12,0811,0379,30,3060,0104,4,1,-,-,01,01/08/2011,01,08/08/2011,02,1,,01,01,6438
12,0811,0379,30,3060,0135,5,1,-,-,01,01/08/2011,01,08/08/2011,05,1,,02,02,6438
12,0811,1466,30,3073,0024,1,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,01,03,5083
12,0811,1466,30,3073,0068,3,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,02,01,5083
12,0811,1466,30,3073,0124,5,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,01,03,5083
12,0811,099A,30,3074,0019,1,1,-,-,01,02/08/2011,01,08/08/2011,04,1,,03,03,5401
12,0811,0294,30,3196,0031,1,1,-,-,01,05/08/2011,01,08/08/2011,04,1,,01,02,4753
12,0811,0294,30,3196,0067,2,1,-,-,01,05/08/2011,01,08/08/2011,02,1,,02,02,4753
12,0811,0294,30,3196,0131,4,1,-,-,01,05/08/2011,01,08/08/2011,03,1,,01,02,4753
12,0811,0608,30,3212,0082,3,1,-,-,01,05/08/2011,01,08/08/2011,08,1,,02,02,5154
12,0811,0608,30,3212,0115,4,1,-,-,01,04/08/2011,01,08/08/2011,01,,,01,01,5154
12,0811,0608,30,3212,0134,5,1,-,-,01,08/08/2011,01,08/08/2011,05,1,,02,02,5154
12,0811,1593,30,3222,0013,1,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,01,02,6249
12,0811,1593,30,3222,0037,2,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,01,01,6249
12,0811,1593,30,3222,0088,4,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,01,01,6249
12,0811,0190,30,3246,0013,1,1,-,-,01,02/08/2011,01,08/08/2011,02,1,,01,01,6903
12,0811,0190,30,3246,0029,2,1,-,-,01,02/08/2011,01,08/08/2011,02,1,,01,01,6903
12,0811,0190,30,3246,0075,4,1,-,-,01,02/08/2011,01,08/08/2011,02,1,,02,02,6903
12,0811,220A,30,3274,0023,1,1,-,-,01,08/08/2011,01,08/08/2011,05,1,,01,01,1837
12,0811,220A,30,3274,0100,2,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,01,01,1837
12,0811,220A,30,3274,0254,5,1,-,-,01,04/08/2011,01,08/08/2011,06,1,,02,01,1837
12,0811,0241,30,3342,0033,2,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,02,03,3270
12,0811,0241,30,3342,0095,4,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,02,02,3270
12,0811,0241,30,3342,0112,5,1,-,-,01,01/08/2011,01,08/08/2011,02,1,,02,01,3270
12,0811,1555,30,3344,0016,1,1,-,-,01,03/08/2011,01,08/08/2011,04,1,,02,02,7170
12,0811,1555,30,3344,0045,2,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,01,01,7170
12,0811,1555,30,3344,0105,4,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,02,02,7170
12,0811,1466,30,3363,0102,4,1,-,-,01,03/08/2011,01,08/08/2011,04,1,,01,01,4257
12,0811,0839,30,3010,0017,1,1,-,-,01,13/08/2011,01,15/08/2011,04,1,,02,04,5137
12,0811,0839,30,3010,0072,3,1,-,-,01,12/08/2011,01,15/08/2011,02,1,,01,01,5137
12,0811,0684,30,3024,0104,3,1,-,-,01,12/08/2011,01,15/08/2011,01,,,01,01,6653
12,0811,0684,30,3024,0163,5,1,-,-,01,13/08/2011,01,15/08/2011,04,1,,03,01,6653
12,0811,2657,30,3033,0088,2,1,-,-,01,12/08/2011,01,15/08/2011,02,1,,02,02,6735
12,0811,2657,30,3033,0136,3,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,02,02,6735
12,0811,2657,30,3033,0204,4,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,02,02,6735
12,0811,2657,30,3033,0274,5,1,-,-,01,12/08/2011,01,15/08/2011,02,1,,02,01,6735
12,0811,099A,30,3074,0090,4,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,01,01,5401
12,0811,2483,30,3192,0074,3,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,03,02,4704
12,0811,2483,30,3192,0105,4,1,-,-,01,08/08/2011,01,10/08/2011,07,1,,06,02,4704
12,0811,2483,30,3192,0133,5,1,-,-,01,14/08/2011,01,15/08/2011,02,1,,01,02,4704
12,0811,0294,30,3196,0097,3,1,-,-,01,10/08/2011,01,15/08/2011,01,,,01,01,4753
12,0811,0608,30,3212,0055,2,1,-,-,01,10/08/2011,01,15/08/2011,01,,,01,01,5154
12,0811,1593,30,3222,0058,3,1,-,-,01,04/08/2011,01,10/08/2011,03,1,,02,03,6249
12,0811,0290,30,3244,0043,2,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,01,01,10543
12,0811,2394,30,3274,0159,3,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,02,02,1837
12,0811,0322,30,3291,0036,2,1,-,-,01,11/08/2011,01,15/08/2011,01,,,01,01,6604
12,0811,0322,30,3291,0070,3,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,02,02,6604
12,0811,0322,30,3291,0226,5,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,01,6604
12,0811,0591,30,3349,0079,3,1,-,-,01,08/08/2011,01,15/08/2011,02,1,,02,02,7423
12,0811,0591,30,3349,0165,5,1,-,-,01,10/08/2011,01,15/08/2011,02,1,,02,02,7423
12,0811,1466,30,3363,0044,2,1,-,-,01,10/08/2011,01,15/08/2011,01,,,01,01,4257
12,0811,1466,30,3363,0074,3,1,-,-,01,12/08/2011,01,15/08/2011,07,1,,02,01,4257
12,0811,0839,30,3010,0039,2,1,-,-,01,18/08/2011,01,22/08/2011,04,1,,01,01,5137
12,0811,0839,30,3010,0117,5,1,-,-,01,18/08/2011,01,22/08/2011,04,1,,03,01,5137
12,0811,2657,30,3033,0039,1,1,-,-,01,17/08/2011,01,22/08/2011,03,1,,03,03,6735
12,0811,1589,30,3057,0052,2,1,-,-,01,19/08/2011,01,22/08/2011,02,1,,01,01,4655
12,0811,1589,30,3057,0080,3,1,-,-,01,19/08/2011,01,22/08/2011,02,1,,02,02,4655
12,0811,1466,30,3073,0045,2,1,-,-,01,18/08/2011,01,22/08/2011,03,1,,03,03,5083
12,0811,099A,30,3074,0066,3,1,-,-,01,02/08/2011,01,22/08/2011,02,1,,02,01,5401
12,0811,2483,30,3192,0012,1,1,-,-,01,21/08/2011,01,22/08/2011,03,1,,02,02,4704
12,0811,2483,30,3192,0037,2,1,-,-,01,16/08/2011,01,22/08/2011,04,1,,01,02,4704
12,0811,0290,30,3244,0071,3,1,-,-,01,16/08/2011,01,22/08/2011,05,1,,03,01,10543
12,0811,0290,30,3244,0280,5,1,-,-,01,17/08/2011,01,22/08/2011,02,1,,01,01,10543
12,0811,0472,30,3261,0050,2,1,-,-,01,21/08/2011,01,22/08/2011,02,1,,01,02,6514
12,0811,0591,30,3349,0051,2,1,-,-,01,21/08/2011,01,22/08/2011,01,,,01,01,7423
12,0811,1466,30,3363,0015,1,1,-,-,01,18/08/2011,01,22/08/2011,01,,,01,01,4257
12,0811,1589,30,3057,0109,4,1,-,-,01,23/08/2011,01,29/08/2011,04,1,,02,01,4655
12,0811,1589,30,3057,0138,5,1,-,-,01,22/08/2011,01,29/08/2011,03,1,,01,01,4655
12,0811,099A,30,3074,0042,2,1,-,-,01,23/08/2011,01,29/08/2011,02,1,,02,02,5401
12,0811,1593,30,3222,0108,5,1,-,-,01,24/08/2011,01,29/08/2011,01,,,01,01,6249
12,0811,0190,30,3246,0094,5,1,-,-,01,25/08/2011,01,29/08/2011,04,1,,01,02,6903
12,0811,0472,30,3261,0128,4,1,-,-,01,23/08/2011,01,29/08/2011,03,1,,01,03,6514
12,0811,220A,30,3274,0216,4,1,-,-,01,25/08/2011,01,29/08/2011,02,1,,01,01,1837
12,0811,0241,30,3342,0055,3,1,-,-,01,24/08/2011,01,29/08/2011,02,1,,01,01,3270
12,0811,1555,30,3344,0077,3,1,-,-,01,24/08/2011,01,29/08/2011,02,1,,02,02,7170
12,0811,0591,30,3349,0113,4,1,-,-,01,23/08/2011,01,29/08/2011,02,1,,01,02,7423
12,0811,1589,30,3057,0024,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,1466,30,3073,0095,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,099A,30,3074,0116,5,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
12,0811,0608,30,3212,0027,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,0290,30,3244,0013,1,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
12,0811,0290,30,3244,0265,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,0190,30,3246,0052,3,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
12,0811,0472,30,3261,0011,1,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
12,0811,0472,30,3261,0087,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,0472,30,3261,0153,5,1,-,-,08,29/08/2011,08,29/08/2011,,,,,,0
12,0811,0322,30,3291,0003,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,0241,30,3342,0017,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,1555,30,3344,0134,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,0591,30,3349,0009,1,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
12,0811,1466,30,3363,0124,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
12,0811,0294,30,3196,0163,5,1,-,-,01,29/08/2011,01,30/08/2011,01,,,01,01,4753
12,0811,0322,30,3291,0128,4,1,-,-,01,29/08/2011,01,30/08/2011,02,1,,01,02,6604
08,0811,0347,31,0027,0024,1,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,01,01,4293
08,0811,0347,31,0027,0078,3,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,01,03,4293
08,0811,3125,31,0107,0025,1,1,-,-,01,02/08/2011,01,08/08/2011,03,1,,01,01,6122
08,0811,3125,31,0107,0050,2,1,-,-,01,02/08/2011,01,08/08/2011,05,1,,01,02,6122
08,0811,3125,31,0107,0074,3,1,-,-,01,02/08/2011,01,08/08/2011,02,1,,02,02,6122
08,0811,3125,31,0107,0105,4,1,-,-,01,02/08/2011,01,08/08/2011,05,1,,02,02,6122
08,0811,3106,31,0154,0034,2,1,-,-,01,03/08/2011,01,08/08/2011,04,1,,01,02,7060
08,0811,3106,31,0154,0074,4,1,-,-,01,03/08/2011,01,08/08/2011,04,1,,02,03,7060
08,0811,0718,31,0238,0019,1,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,02,02,5995
08,0811,0718,31,0238,0051,2,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,02,02,5995
08,0811,0718,31,0238,0112,4,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,03,03,5995
08,0811,0718,31,0238,0144,5,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,01,02,5995
08,0811,0510,31,0261,0051,1,1,-,-,01,05/08/2011,01,08/08/2011,03,1,,03,02,4107
08,0811,0510,31,0261,0129,3,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,01,01,4107
08,0811,0510,31,0261,0213,5,1,-,-,01,04/08/2011,01,08/08/2011,04,1,,02,02,4107
08,0811,0648,31,0275,0054,2,1,-,-,01,05/08/2011,01,08/08/2011,01,,,01,01,4938
08,0811,0648,31,0275,0083,3,1,-,-,01,03/08/2011,01,08/08/2011,03,1,,02,02,4938
08,0811,0648,31,0275,0111,4,1,-,-,01,02/08/2011,01,08/08/2011,04,1,,02,01,4938
08,0811,0648,31,0275,0135,5,1,-,-,01,04/08/2011,01,08/08/2011,10,1,,01,01,4938
08,0811,384A,31,0049,0054,2,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,02,03,10926
08,0811,384A,31,0049,0082,3,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,01,10926
08,0811,384A,31,0049,0090,4,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,03,03,10926
08,0811,039A,31,0057,0043,2,1,-,-,01,10/08/2011,01,15/08/2011,05,1,,02,02,6612
08,0811,039A,31,0057,0095,4,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,03,02,6612
08,0811,039A,31,0057,0119,5,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,01,02,6612
08,0811,2521,31,0089,0020,1,1,-,-,01,11/08/2011,01,15/08/2011,05,1,,01,01,4686
08,0811,2521,31,0089,0040,2,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,01,01,4686
08,0811,2521,31,0089,0122,5,1,-,-,01,10/08/2011,01,15/08/2011,05,1,,01,02,4686
08,0811,3125,31,0107,0131,5,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,03,02,6122
08,0811,5047,31,0116,0126,3,1,-,-,01,09/08/2011,01,15/08/2011,02,1,,01,01,1631
08,0811,3106,31,0154,0088,5,1,-,-,01,04/08/2011,01,15/08/2011,04,1,,04,01,7060
08,0811,2752,31,0236,0012,1,1,-,-,01,09/08/2011,01,15/08/2011,06,1,,01,01,6738
08,0811,2752,31,0236,0035,2,1,-,-,01,08/08/2011,01,15/08/2011,03,1,,01,01,6738
08,0811,2752,31,0236,0085,4,1,-,-,01,09/08/2011,01,15/08/2011,02,1,,02,01,6738
08,0811,0718,31,0238,0083,3,1,-,-,01,04/08/2011,01,15/08/2011,07,2,02,02,01,5995
08,0811,3017,31,0292,0042,2,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,02,01,4082
08,0811,3017,31,0292,0059,3,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,03,03,4082
08,0811,3017,31,0292,0111,5,1,-,-,01,09/08/2011,01,15/08/2011,02,1,,02,02,4082
08,0811,5102,31,0303,0131,5,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,03,5322
08,0811,5013,31,0313,0005,1,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,01,02,9248
08,0811,5013,31,0313,0079,2,1,-,-,01,10/08/2011,01,15/08/2011,06,1,,02,05,9248
08,0811,5013,31,0313,0122,4,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,02,03,9248
08,0811,5013,31,0313,0223,5,1,-,-,01,09/08/2011,01,15/08/2011,05,1,,02,02,9248
08,0811,3233,31,0329,0033,2,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,02,02,6106
08,0811,3233,31,0329,0059,3,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,02,6106
08,0811,3233,31,0329,0086,4,1,-,-,01,09/08/2011,01,15/08/2011,05,1,,05,05,6106
08,0811,3233,31,0329,0108,5,1,-,-,01,11/08/2011,01,15/08/2011,01,,,01,01,6106
08,0811,0718,31,0238,0083,3,2,-,-,01,04/08/2011,01,15/08/2011,,,,02,01,5995
08,0811,384A,31,0049,0213,5,1,-,-,01,18/08/2011,01,23/08/2011,05,1,,02,02,10926
08,0811,3905,31,0052,0120,1,1,-,-,01,15/08/2011,01,23/08/2011,04,1,,01,02,11430
08,0811,3905,31,0052,0189,3,1,-,-,02,17/08/2011,01,18/08/2011,02,1,,01,02,11430
08,0811,3905,31,0052,0213,4,1,-,-,01,15/08/2011,01,23/08/2011,06,1,,06,01,11430
08,0811,039A,31,0057,0070,3,1,-,-,01,10/08/2011,01,22/08/2011,03,1,,02,01,6612
08,0811,2362,31,0067,0009,1,1,-,-,01,19/08/2011,01,22/08/2011,03,1,,01,01,6379
08,0811,2362,31,0067,0053,4,1,-,-,01,16/08/2011,01,23/08/2011,04,1,,01,01,6379
08,0811,0446,31,0111,0080,2,1,-,-,01,17/08/2011,01,23/08/2011,04,1,,02,02,4399
08,0811,0446,31,0111,0105,3,1,-,-,01,17/08/2011,01,23/08/2011,04,1,,01,02,4399
08,0811,0446,31,0111,0125,4,1,-,-,01,17/08/2011,01,23/08/2011,02,1,,01,01,4399
08,0811,5032,31,0116,0020,1,1,-,-,01,18/08/2011,01,23/08/2011,08,1,,02,01,1631
08,0811,5047,31,0116,0074,2,1,-,-,01,16/08/2011,01,23/08/2011,01,,,01,01,1631
08,0811,2216,31,0123,0184,5,1,-,-,01,16/08/2011,01,23/08/2011,04,1,,01,01,5210
08,0811,2752,31,0236,0060,3,1,-,-,01,15/08/2011,01,23/08/2011,02,1,,01,01,6738
08,0811,3233,31,0329,0003,1,1,-,-,01,09/08/2011,01,23/08/2011,03,1,,03,03,6106
08,0811,4621,31,0378,0105,3,1,-,-,01,17/08/2011,01,23/08/2011,05,1,,01,03,4344
08,0811,5102,31,0303,0014,1,1,-,-,01,15/08/2011,01,23/08/2011,04,1,,02,01,5322
08,0811,5102,31,0303,0076,3,1,-,-,01,18/08/2011,01,23/08/2011,01,,,01,01,5322
08,0811,5102,31,0303,0104,4,1,-,-,01,15/08/2011,01,23/08/2011,04,1,,01,01,5322
08,0811,0347,31,0027,0052,2,1,-,-,01,03/08/2011,01,31/08/2011,05,1,,05,05,4293
08,0811,3905,31,0052,0151,2,1,-,-,01,22/08/2011,01,31/08/2011,01,,,01,01,11430
08,0811,2362,31,0067,0070,5,1,-,-,01,31/08/2011,01,31/08/2011,02,1,,01,01,6379
08,0811,2521,31,0089,0061,3,1,-,-,01,22/08/2011,01,31/08/2011,03,1,,01,02,4686
08,0811,2521,31,0089,0097,4,1,-,-,01,25/08/2011,01,29/08/2011,05,1,,02,02,4686
08,0811,5047,31,0116,0187,4,1,-,-,01,24/08/2011,01,30/08/2011,01,,,01,01,1631
08,0811,5047,31,0116,0247,5,1,-,-,01,16/08/2011,01,30/08/2011,04,1,,04,02,1631
08,0811,2216,31,0123,0016,1,1,-,-,01,31/08/2011,01,31/08/2011,05,1,,01,04,5210
08,0811,2216,31,0123,0057,2,1,-,-,01,16/08/2011,01,31/08/2011,03,1,,01,02,5210
08,0811,2216,31,0123,0101,3,1,-,-,01,15/08/2011,01,31/08/2011,03,1,,03,02,5210
08,0811,2216,31,0123,0140,4,1,-,-,01,25/08/2011,01,31/08/2011,04,1,,01,02,5210
08,0811,3106,31,0154,0052,3,1,-,-,01,22/08/2011,01,30/08/2011,04,1,,02,02,7060
08,0811,2752,31,0236,0115,5,1,-,-,01,25/08/2011,01,31/08/2011,02,1,,01,01,6738
08,0811,4621,31,0378,0025,1,1,-,-,01,18/08/2011,01,30/08/2011,03,1,,01,01,4344
08,0811,4621,31,0378,0063,2,1,-,-,01,24/08/2011,01,31/08/2011,04,1,,01,02,4344
08,0811,4621,31,0378,0262,4,1,-,-,01,25/08/2011,01,31/08/2011,01,,,01,01,4344
08,0811,0347,31,0027,0117,4,1,-,-,07,08/08/2011,07,08/08/2011,,,,,,0
08,0811,0347,31,0027,0149,5,1,-,-,07,08/08/2011,07,08/08/2011,,,,,,0
08,0811,384A,31,0049,0021,1,1,-,-,05,31/08/2011,05,31/08/2011,,,,,,0
08,0811,3905,31,0052,0231,5,1,-,-,06,31/08/2011,06,31/08/2011,,,,,,0
08,0811,039A,31,0057,0020,1,1,-,-,07,31/08/2011,06,31/08/2011,,,,,,0
08,0811,2362,31,0067,0024,2,1,-,-,06,31/08/2011,06,31/08/2011,,,,,,0
08,0811,2362,31,0067,0040,3,1,-,-,04,31/08/2011,04,31/08/2011,,,,,,0
08,0811,0446,31,0111,0059,1,1,-,-,05,23/08/2011,07,23/08/2011,,,,,,0
08,0811,0446,31,0111,0150,5,1,-,-,07,23/08/2011,07,23/08/2011,,,,,,0
08,0811,3106,31,0154,0016,1,1,-,-,06,31/08/2011,06,31/08/2011,,,,,,0
08,0811,0510,31,0261,0107,2,1,-,-,08,31/08/2011,04,31/08/2011,,,,,,0
08,0811,0510,31,0261,0185,4,1,-,-,06,31/08/2011,07,31/08/2011,,,,,,0
08,0811,0648,31,0275,0023,1,1,-,-,07,08/08/2011,07,08/08/2011,,,,,,0
08,0811,3017,31,0292,0019,1,1,-,-,07,25/08/2011,07,25/08/2011,,,,,,0
08,0811,3017,31,0292,0087,4,1,-,-,07,25/08/2011,07,25/08/2011,,,,,,0
08,0811,5102,31,0303,0051,2,1,-,-,05,31/08/2011,05,31/08/2011,,,,,,0
08,0811,5013,31,0313,0098,3,1,-,-,08,31/08/2011,08,31/08/2011,,,,,,0
08,0811,4621,31,0378,0299,5,1,-,-,07,31/08/2011,07,31/08/2011,,,,,,0
32,0811,1133,32,0077,0023,2,1,-,-,01,04/08/2011,01,07/08/2011,03,1,,01,01,9176
32,0811,1133,32,0077,0074,5,1,-,-,01,05/08/2011,01,05/08/2011,03,1,,02,02,9176
32,0811,074A,32,0097,0040,1,1,-,-,01,04/08/2011,01,07/08/2011,03,1,,03,03,5127
32,0811,074A,32,0097,0071,2,1,-,-,01,04/08/2011,01,07/08/2011,02,1,,01,01,5127
32,0811,074A,32,0097,0120,4,1,-,-,01,04/08/2011,01,07/08/2011,06,1,,02,02,5127
32,0811,0612,32,0127,0013,1,1,-,-,01,03/08/2011,01,08/08/2011,01,,,01,01,5604
32,0811,0612,32,0127,0035,2,1,-,-,01,03/08/2011,01,08/08/2011,02,1,,02,02,5604
32,0811,0612,32,0127,0054,3,1,-,-,01,02/08/2011,01,08/08/2011,10,1,,10,03,5604
32,0811,0612,32,0127,0083,4,1,-,-,01,02/08/2011,01,08/08/2011,03,1,,03,02,5604
32,0811,0612,32,0127,0102,5,1,-,-,01,01/08/2011,01,08/08/2011,02,1,,02,02,5604
32,0811,0582,32,0154,0017,1,1,-,-,01,03/08/2011,01,05/08/2011,07,1,,02,03,4841
32,0811,0582,32,0154,0037,2,1,-,-,01,02/08/2011,01,05/08/2011,07,1,,05,05,4841
32,0811,0582,32,0154,0112,5,1,-,-,01,02/08/2011,01,05/08/2011,04,1,,03,01,4841
32,0811,0720,32,0187,0044,2,1,-,-,01,04/08/2011,01,08/08/2011,07,1,,02,02,5109
32,0811,0720,32,0187,0061,3,1,-,-,01,04/08/2011,01,08/08/2011,08,1,,02,08,5109
32,0811,0720,32,0187,0087,4,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,01,01,5109
32,0811,1305,32,0191,0037,2,1,-,-,01,01/08/2011,01,05/08/2011,04,1,,01,02,5817
32,0811,1305,32,0191,0064,3,1,-,-,01,03/08/2011,01,05/08/2011,04,1,,01,04,5817
32,0811,1305,32,0191,0099,5,1,-,-,01,01/08/2011,01,05/08/2011,05,1,,01,05,5817
32,0811,0082,32,0242,0018,1,1,-,-,01,02/08/2011,01,08/08/2011,07,1,,02,02,5986
32,0811,0082,32,0242,0042,2,1,-,-,01,02/08/2011,01,08/08/2011,01,,,01,01,5986
32,0811,0082,32,0242,0081,4,1,-,-,01,01/08/2011,01,08/08/2011,05,1,,02,01,5986
32,0811,0082,32,0242,0105,5,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,01,02,5986
32,0811,1080,32,0300,0003,1,1,-,-,01,03/08/2011,01,08/08/2011,05,1,,04,05,4937
32,0811,1080,32,0300,0024,2,1,-,-,01,04/08/2011,01,05/08/2011,01,,,01,01,4937
32,0811,1080,32,0300,0043,3,1,-,-,01,03/08/2011,01,03/08/2011,02,1,,02,01,4937
32,0811,1080,32,0300,0064,4,1,-,-,01,02/08/2011,01,05/08/2011,02,1,,01,01,4937
